condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,31,0,2,97,53.01,72.72,0.06,1.14,108,86352,Incorrect
4F4K_congruent,31,1,2,108,63.21,30.0,0.07,0.47,97,2742,Incorrect
4F4K_congruent,31,2,1,107,32.74,15.12,0.04,0.24,115,3557,Incorrect
4F4K_congruent,31,3,2,108,64.46,52.49,0.07,0.82,97,2506,Incorrect
4F4K_congruent,31,4,2,97,28.16,55.4,0.03,0.87,97,3365,Correct
4F4K_congruent,31,5,2,108,77.6,61.99,0.09,0.97,108,2794,Correct
4F4K_congruent,31,6,2,108,38.92,23.91,0.04,0.38,97,2271,Incorrect
4F4K_congruent,31,7,1,107,38.09,25.79,0.04,0.41,115,3334,Incorrect
4F4K_congruent,31,8,1,107,76.37,58.67,0.09,0.92,115,2260,Incorrect
4F4K_congruent,31,9,1,107,58.75,44.44,0.07,0.7,107,2547,Correct
4F4K_congruent,31,10,2,108,33.83,18.4,0.04,0.29,108,2486,Correct
4F4K_congruent,31,11,1,107,45.29,16.31,0.05,0.26,107,1212,Correct
4F4K_congruent,31,12,1,115,31.14,49.03,0.03,0.77,107,1098,Incorrect
4F4K_congruent,31,13,1,115,53.9,76.68,0.06,1.2,115,1220,Correct
4F4K_congruent,31,14,2,108,50.2,19.34,0.06,0.3,97,1901,Incorrect
4F4K_congruent,31,15,2,108,69.09,51.19,0.08,0.8,108,2530,Correct
4F4K_congruent,31,16,2,97,35.03,43.58,0.04,0.68,108,2581,Incorrect
4F4K_congruent,31,17,1,107,56.73,32.08,0.06,0.5,107,1792,Correct
4F4K_congruent,31,18,1,107,55.56,41.51,0.06,0.65,107,7054,Correct
4F4K_congruent,31,19,1,107,61.34,31.18,0.07,0.49,107,2598,Correct
4F4K_congruent,31,20,2,108,38.5,15.58,0.04,0.24,97,2411,Incorrect
4F4K_congruent,31,21,1,115,36.45,62.81,0.04,0.99,107,3528,Incorrect
4F4K_congruent,31,22,2,97,40.6,52.18,0.05,0.82,108,2719,Incorrect
4F4K_congruent,31,23,2,108,47.09,32.73,0.05,0.51,97,2193,Incorrect
4F4K_congruent,31,24,2,97,43.06,55.14,0.05,0.87,108,2306,Incorrect
4F4K_congruent,31,25,1,107,70.16,43.53,0.08,0.68,107,1553,Correct
