condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,28,0,1,107,84.44,63.29,0.09,0.99,107,19291,Correct
4F4K_incongruent,28,1,2,97,42.85,25.57,0.05,0.4,108,4110,Incorrect
4F4K_incongruent,28,2,2,108,12.2,38.76,0.01,0.61,108,2316,Correct
4F4K_incongruent,28,3,1,107,69.72,49.45,0.08,0.78,107,5905,Correct
4F4K_incongruent,28,4,1,107,69.48,44.94,0.08,0.71,107,3455,Correct
4F4K_incongruent,28,5,1,107,62.41,34.7,0.07,0.55,115,2778,Incorrect
4F4K_incongruent,28,6,2,97,52.94,21.35,0.06,0.34,97,2880,Correct
4F4K_incongruent,28,7,1,115,65.72,79.84,0.07,1.25,115,2078,Correct
4F4K_incongruent,28,8,1,107,31.78,11.01,0.04,0.17,107,12490,Correct
4F4K_incongruent,28,9,1,115,58.76,80.25,0.07,1.26,107,5827,Incorrect
4F4K_incongruent,28,10,2,108,21.29,51.54,0.02,0.81,97,2821,Incorrect
4F4K_incongruent,28,11,2,97,70.17,45.45,0.08,0.71,97,4732,Correct
4F4K_incongruent,28,12,2,97,62.7,33.67,0.07,0.53,108,2421,Incorrect
4F4K_incongruent,28,13,2,108,48.21,75.24,0.05,1.18,108,3382,Correct
4F4K_incongruent,28,14,1,107,52.03,44.98,0.06,0.71,107,2926,Correct
4F4K_incongruent,28,15,1,115,44.58,58.85,0.05,0.92,115,1909,Correct
4F4K_incongruent,28,16,1,115,33.48,48.09,0.04,0.76,107,2819,Incorrect
4F4K_incongruent,28,17,2,97,68.14,50.93,0.08,0.8,108,3350,Incorrect
4F4K_incongruent,28,18,1,107,65.09,36.64,0.07,0.58,107,15606,Correct
4F4K_incongruent,28,19,1,115,26.4,41.55,0.03,0.65,115,1308,Correct
4F4K_incongruent,28,20,2,108,46.22,75.56,0.05,1.19,97,4715,Incorrect
4F4K_incongruent,28,21,2,97,57.34,39.03,0.06,0.61,108,2537,Incorrect
4F4K_incongruent,28,22,2,97,36.95,14.81,0.04,0.23,108,1917,Incorrect
4F4K_incongruent,28,23,1,107,61.16,31.65,0.07,0.5,115,1860,Incorrect
4F4K_incongruent,28,24,1,107,70.91,58.76,0.08,0.92,107,4244,Correct
4F4K_incongruent,28,25,1,107,41.54,31.98,0.05,0.5,115,5598,Incorrect
4F4K_incongruent,28,26,2,108,58.18,75.82,0.07,1.19,97,11475,Incorrect
4F4K_incongruent,28,27,1,107,42.94,34.06,0.05,0.54,107,4001,Correct
4F4K_incongruent,28,28,2,97,55.71,43.69,0.06,0.69,97,8629,Correct
4F4K_incongruent,28,29,2,108,53.93,67.57,0.06,1.06,108,2579,Correct
4F4K_incongruent,28,30,1,115,32.56,63.6,0.04,1.0,115,2665,Correct
4F4K_incongruent,28,31,2,97,73.81,50.22,0.08,0.79,97,1871,Correct
4F4K_incongruent,28,32,2,108,35.87,56.46,0.04,0.89,108,1480,Correct
4F4K_incongruent,28,33,2,97,42.94,18.32,0.05,0.29,97,3637,Correct
4F4K_incongruent,28,34,2,108,59.24,77.97,0.07,1.22,108,1663,Correct
4F4K_incongruent,28,35,1,115,27.94,52.55,0.03,0.83,107,2660,Incorrect
4F4K_incongruent,28,36,2,108,61.28,72.24,0.07,1.13,108,3281,Correct
4F4K_incongruent,28,37,2,108,37.72,52.26,0.04,0.82,97,3380,Incorrect
4F4K_incongruent,28,38,1,107,59.48,39.76,0.07,0.62,107,1853,Correct
4F4K_incongruent,28,39,2,108,31.35,53.9,0.04,0.85,108,2815,Correct
4F4K_incongruent,28,40,2,108,41.35,63.49,0.05,1.0,97,3885,Incorrect
4F4K_incongruent,28,41,1,107,83.58,62.41,0.09,0.98,115,4075,Incorrect
4F4K_incongruent,28,42,1,107,65.89,41.66,0.07,0.65,107,2857,Correct
4F4K_incongruent,28,43,2,108,38.33,67.21,0.04,1.06,108,2431,Correct
4F4K_incongruent,28,44,2,97,44.7,35.98,0.05,0.57,108,4011,Incorrect
4F4K_incongruent,28,45,1,115,62.82,75.28,0.07,1.18,107,2555,Incorrect
4F4K_incongruent,28,46,1,107,35.94,20.36,0.04,0.32,107,2227,Correct
4F4K_incongruent,28,47,1,115,21.23,43.24,0.02,0.68,115,3756,Correct
4F4K_incongruent,28,48,2,108,27.23,46.61,0.03,0.73,97,1650,Incorrect
4F4K_incongruent,28,49,1,115,27.63,46.15,0.03,0.72,115,2083,Correct
4F4K_incongruent,28,50,1,107,76.25,46.93,0.09,0.74,115,1650,Incorrect
4F4K_incongruent,28,51,1,115,18.89,44.45,0.02,0.7,115,1871,Correct
4F4K_incongruent,28,52,1,107,67.52,37.98,0.08,0.6,107,1748,Correct
4F4K_incongruent,28,53,1,115,48.86,72.12,0.05,1.13,107,1522,Incorrect
4F4K_incongruent,28,54,2,97,67.15,53.22,0.08,0.84,108,4723,Incorrect
4F4K_incongruent,28,55,2,97,54.46,29.28,0.06,0.46,108,3168,Incorrect
4F4K_incongruent,28,56,1,115,48.76,67.41,0.05,1.06,107,2027,Incorrect
4F4K_incongruent,28,57,2,97,78.29,61.66,0.09,0.97,108,20238,Incorrect
4F4K_incongruent,28,58,2,97,73.85,51.55,0.08,0.81,97,4898,Correct
4F4K_incongruent,28,59,1,115,38.2,56.54,0.04,0.89,115,3055,Correct
4F4K_incongruent,28,60,2,108,26.88,41.74,0.03,0.66,108,2660,Correct
4F4K_incongruent,28,61,2,97,84.46,66.25,0.09,1.04,97,2145,Correct
4F4K_incongruent,28,62,1,107,64.74,48.06,0.07,0.75,115,1677,Incorrect
4F4K_incongruent,28,63,2,97,49.21,22.88,0.06,0.36,97,8832,Correct
4F4K_incongruent,28,64,1,115,37.09,50.2,0.04,0.79,107,5156,Incorrect
4F4K_incongruent,28,65,1,107,42.37,33.49,0.05,0.53,107,2479,Correct
4F4K_incongruent,28,66,1,115,21.8,41.71,0.02,0.66,107,5197,Incorrect
