condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,140,0,1,107,68.4,56.45,0.08,0.89,115,8881,Incorrect
4F4K_incongruent,140,1,1,115,55.43,84.07,0.06,1.32,107,2619,Incorrect
4F4K_incongruent,140,2,2,108,24.45,57.05,0.03,0.9,97,1852,Incorrect
4F4K_incongruent,140,3,1,107,42.14,18.54,0.05,0.29,115,2237,Incorrect
4F4K_incongruent,140,4,2,97,79.01,52.59,0.09,0.83,108,1917,Incorrect
4F4K_incongruent,140,5,1,107,59.81,39.56,0.07,0.62,107,1936,Correct
4F4K_incongruent,140,6,1,115,60.28,70.32,0.07,1.1,107,3707,Incorrect
4F4K_incongruent,140,7,2,108,26.41,39.41,0.03,0.62,97,2067,Incorrect
4F4K_incongruent,140,8,1,115,51.64,65.38,0.06,1.03,107,4247,Incorrect
4F4K_incongruent,140,9,1,107,73.41,62.01,0.08,0.97,107,2254,Correct
4F4K_incongruent,140,10,2,108,47.81,73.41,0.05,1.15,97,3734,Incorrect
4F4K_incongruent,140,11,2,108,39.51,64.62,0.04,1.02,97,4627,Incorrect
4F4K_incongruent,140,12,1,115,21.9,52.23,0.02,0.82,107,4680,Incorrect
4F4K_incongruent,140,13,2,108,53.19,69.39,0.06,1.09,108,3084,Correct
4F4K_incongruent,140,14,1,115,38.16,66.9,0.04,1.05,107,4120,Incorrect
4F4K_incongruent,140,15,1,115,22.42,39.17,0.03,0.62,115,4078,Correct
4F4K_incongruent,140,16,2,97,74.7,51.5,0.08,0.81,108,1772,Incorrect
4F4K_incongruent,140,17,1,107,54.27,38.32,0.06,0.6,107,14261,Correct
4F4K_incongruent,140,18,2,97,30.48,14.8,0.03,0.23,108,5117,Incorrect
4F4K_incongruent,140,19,2,97,51.5,33.94,0.06,0.53,97,11179,Correct
4F4K_incongruent,140,20,1,107,62.54,48.6,0.07,0.76,107,5324,Correct
4F4K_incongruent,140,21,2,97,83.32,62.18,0.09,0.98,97,1019,Correct
4F4K_incongruent,140,22,1,115,47.57,65.92,0.05,1.04,115,2501,Correct
4F4K_incongruent,140,23,1,115,60.7,76.51,0.07,1.2,115,3669,Correct
4F4K_incongruent,140,24,1,107,81.68,62.3,0.09,0.98,115,2017,Incorrect
4F4K_incongruent,140,25,2,97,83.72,53.37,0.09,0.84,108,1974,Incorrect
4F4K_incongruent,140,26,2,97,39.14,27.99,0.04,0.44,108,6165,Incorrect
4F4K_incongruent,140,27,1,115,51.74,69.92,0.06,1.1,107,7684,Incorrect
4F4K_incongruent,140,28,1,107,67.44,42.6,0.08,0.67,107,2659,Correct
4F4K_incongruent,140,29,2,108,58.74,66.7,0.07,1.05,108,7834,Correct
4F4K_incongruent,140,30,1,115,47.76,76.44,0.05,1.2,107,6475,Incorrect
4F4K_incongruent,140,31,2,108,68.18,84.05,0.08,1.32,108,11702,Correct
4F4K_incongruent,140,32,2,108,61.25,73.45,0.07,1.15,108,3645,Correct
4F4K_incongruent,140,33,2,97,46.69,34.97,0.05,0.55,97,1439,Correct
4F4K_incongruent,140,34,2,97,64.89,33.56,0.07,0.53,108,3326,Incorrect
4F4K_incongruent,140,35,2,108,25.16,37.41,0.03,0.59,108,2383,Correct
4F4K_incongruent,140,36,1,115,29.54,54.24,0.03,0.85,115,3804,Correct
4F4K_incongruent,140,37,1,107,74.27,64.1,0.08,1.01,115,1161,Incorrect
4F4K_incongruent,140,38,1,115,37.06,67.73,0.04,1.06,115,1132,Correct
4F4K_incongruent,140,39,1,107,78.86,54.08,0.09,0.85,107,6293,Correct
4F4K_incongruent,140,40,1,107,34.8,22.52,0.04,0.35,107,2016,Correct
4F4K_incongruent,140,41,1,107,47.96,25.28,0.05,0.4,107,1168,Correct
4F4K_incongruent,140,42,1,107,81.95,53.42,0.09,0.84,115,925,Incorrect
4F4K_incongruent,140,43,1,107,43.13,31.04,0.05,0.49,115,3873,Incorrect
4F4K_incongruent,140,44,2,108,60.07,81.8,0.07,1.28,108,4475,Correct
4F4K_incongruent,140,45,2,108,42.97,66.16,0.05,1.04,108,2030,Correct
4F4K_incongruent,140,46,2,108,47.88,77.42,0.05,1.22,108,960,Correct
4F4K_incongruent,140,47,1,115,66.57,85.35,0.07,1.34,115,2506,Correct
4F4K_incongruent,140,48,1,115,49.27,71.6,0.06,1.12,115,3759,Correct
4F4K_incongruent,140,49,2,108,27.82,38.37,0.03,0.6,97,2263,Incorrect
4F4K_incongruent,140,50,1,107,34.29,17.14,0.04,0.27,107,1168,Correct
4F4K_incongruent,140,51,1,115,42.52,66.98,0.05,1.05,115,1843,Correct
4F4K_incongruent,140,52,2,108,44.42,69.9,0.05,1.1,97,2601,Incorrect
4F4K_incongruent,140,53,1,115,44.36,60.88,0.05,0.96,115,1932,Correct
4F4K_incongruent,140,54,1,107,64.62,48.01,0.07,0.75,115,2691,Incorrect
4F4K_incongruent,140,55,1,107,57.3,25.96,0.06,0.41,107,1483,Correct
4F4K_incongruent,140,56,2,97,74.88,50.25,0.08,0.79,97,1596,Correct
4F4K_incongruent,140,57,2,108,34.48,67.68,0.04,1.06,108,1110,Correct
4F4K_incongruent,140,58,1,115,38.18,55.64,0.04,0.87,108,3006,Incorrect
4F4K_incongruent,140,59,2,97,52.32,38.92,0.06,0.61,108,2977,Incorrect
4F4K_incongruent,140,60,1,115,26.3,54.53,0.03,0.86,115,2652,Correct
4F4K_incongruent,140,61,2,97,74.53,41.66,0.08,0.65,97,2361,Correct
4F4K_incongruent,140,62,1,107,60.94,47.64,0.07,0.75,115,6369,Incorrect
4F4K_incongruent,140,63,2,97,36.05,11.68,0.04,0.18,97,6697,Correct
4F4K_incongruent,140,64,1,107,66.85,46.87,0.07,0.74,115,1084,Incorrect
4F4K_incongruent,140,65,1,115,37.63,67.63,0.04,1.06,107,4016,Incorrect
4F4K_incongruent,140,66,2,108,66.66,81.43,0.07,1.28,108,2999,Correct
4F4K_incongruent,140,67,1,115,35.24,45.81,0.04,0.72,107,2535,Incorrect
4F4K_incongruent,140,68,2,97,42.4,33.41,0.05,0.52,97,1945,Correct
4F4K_incongruent,140,69,1,107,66.39,52.52,0.07,0.82,107,10244,Correct
4F4K_incongruent,140,70,1,107,81.29,58.21,0.09,0.91,115,2527,Incorrect
4F4K_incongruent,140,71,2,108,63.38,85.6,0.07,1.34,108,4175,Correct
4F4K_incongruent,140,72,2,97,87.86,66.94,0.1,1.05,108,4231,Incorrect
4F4K_incongruent,140,73,2,97,39.45,30.0,0.04,0.47,108,9019,Incorrect
4F4K_incongruent,140,74,1,115,11.38,36.29,0.01,0.57,115,4766,Correct
4F4K_incongruent,140,75,1,115,43.1,74.43,0.05,1.17,115,6876,Correct
4F4K_incongruent,140,76,1,107,48.02,34.66,0.05,0.54,107,1942,Correct
4F4K_incongruent,140,77,2,108,34.53,48.58,0.04,0.76,97,2961,Incorrect
4F4K_incongruent,140,78,1,115,68.29,85.14,0.08,1.34,107,1191,Incorrect
4F4K_incongruent,140,79,1,107,69.35,53.87,0.08,0.85,115,844,Incorrect
4F4K_incongruent,140,80,1,115,32.34,58.21,0.04,0.91,107,18731,Correct
4F4K_incongruent,140,81,2,108,38.64,63.48,0.04,1.0,108,4673,Correct
4F4K_incongruent,140,82,2,108,16.01,39.72,0.02,0.62,108,3454,Correct
4F4K_incongruent,140,83,2,97,85.21,62.82,0.1,0.99,97,9847,Correct
4F4K_incongruent,140,84,1,107,41.54,31.17,0.05,0.49,107,12869,Incorrect
4F4K_incongruent,140,85,2,97,79.51,65.15,0.09,1.02,108,5963,Incorrect
4F4K_incongruent,140,86,2,97,74.3,59.94,0.08,0.94,97,7502,Correct
4F4K_incongruent,140,87,2,108,40.21,66.57,0.04,1.05,108,5985,Correct
4F4K_incongruent,140,88,1,107,66.07,39.01,0.07,0.61,107,10240,Correct
4F4K_incongruent,140,89,2,97,40.71,19.67,0.05,0.31,97,2138,Correct
4F4K_incongruent,140,90,2,97,80.81,58.32,0.09,0.92,97,3267,Correct
4F4K_incongruent,140,91,1,115,42.3,62.44,0.05,0.98,107,2251,Incorrect
4F4K_incongruent,140,92,2,97,74.39,53.71,0.08,0.84,97,1141,Correct
4F4K_incongruent,140,93,1,107,65.81,51.05,0.07,0.8,115,2458,Incorrect
4F4K_incongruent,140,94,1,107,76.9,53.2,0.09,0.84,107,7352,Correct
4F4K_incongruent,140,95,1,115,56.41,81.06,0.06,1.27,115,1954,Correct
4F4K_incongruent,140,96,1,107,76.9,58.95,0.09,0.93,115,1002,Incorrect
4F4K_incongruent,140,97,2,108,29.32,51.85,0.03,0.81,108,9364,Correct
4F4K_incongruent,140,98,1,115,29.77,42.28,0.03,0.66,107,7852,Incorrect
4F4K_incongruent,140,99,1,107,88.94,65.5,0.1,1.03,115,1106,Incorrect
4F4K_incongruent,140,100,2,108,33.64,57.27,0.04,0.9,108,1417,Correct
4F4K_incongruent,140,101,2,97,43.45,24.02,0.05,0.38,108,3584,Incorrect
4F4K_incongruent,140,102,2,108,51.19,64.08,0.06,1.01,97,15944,Incorrect
4F4K_incongruent,140,103,1,115,41.82,52.06,0.05,0.82,115,8569,Correct
4F4K_incongruent,140,104,1,107,64.12,37.03,0.07,0.58,115,1111,Incorrect
4F4K_incongruent,140,105,2,108,52.68,63.16,0.06,0.99,97,3955,Incorrect
4F4K_incongruent,140,106,2,97,47.88,19.88,0.05,0.31,108,885,Incorrect
4F4K_incongruent,140,107,2,97,65.98,40.25,0.07,0.63,97,5849,Incorrect
4F4K_incongruent,140,108,2,108,53.08,71.13,0.06,1.12,97,6811,Incorrect
4F4K_incongruent,140,109,1,107,73.64,46.47,0.08,0.73,107,1774,Correct
4F4K_incongruent,140,110,1,115,35.68,44.83,0.04,0.7,107,5605,Incorrect
4F4K_incongruent,140,111,1,107,81.89,68.31,0.09,1.07,115,5885,Incorrect
4F4K_incongruent,140,112,2,108,16.36,41.04,0.02,0.64,108,977,Correct
4F4K_incongruent,140,113,1,115,47.58,62.1,0.05,0.98,115,18239,Correct
4F4K_incongruent,140,114,1,115,29.53,46.7,0.03,0.73,107,1748,Incorrect
4F4K_incongruent,140,115,1,115,54.35,61.51,0.06,0.97,115,1504,Correct
4F4K_incongruent,140,116,1,107,73.42,54.02,0.08,0.85,107,1673,Correct
4F4K_incongruent,140,117,2,108,56.06,82.23,0.06,1.29,108,3389,Correct
4F4K_incongruent,140,118,2,97,63.84,54.44,0.07,0.86,97,1407,Correct
4F4K_incongruent,140,119,2,97,64.16,53.89,0.07,0.85,97,936,Correct
4F4K_incongruent,140,120,2,108,27.98,57.02,0.03,0.9,108,682,Correct
4F4K_incongruent,140,121,2,108,36.39,59.97,0.04,0.94,108,406,Correct
4F4K_incongruent,140,122,2,108,31.75,56.61,0.04,0.89,97,542,Incorrect
4F4K_incongruent,140,123,1,107,31.98,17.39,0.04,0.27,107,2424,Correct
4F4K_incongruent,140,124,2,97,80.67,51.66,0.09,0.81,97,1920,Correct
4F4K_incongruent,140,125,2,108,49.98,74.33,0.06,1.17,108,1403,Correct
4F4K_incongruent,140,126,1,107,46.91,20.42,0.05,0.32,107,1566,Correct
4F4K_incongruent,140,127,2,108,38.05,63.12,0.04,0.99,97,1606,Incorrect
4F4K_incongruent,140,128,2,108,43.98,74.56,0.05,1.17,108,1729,Correct
4F4K_incongruent,140,129,2,108,46.79,73.7,0.05,1.16,97,4196,Incorrect
4F4K_incongruent,140,130,2,97,84.97,62.24,0.1,0.98,108,790,Incorrect
4F4K_incongruent,140,131,1,115,31.13,40.94,0.03,0.64,107,1583,Incorrect
4F4K_incongruent,140,132,1,115,34.24,63.43,0.04,1.0,115,1814,Correct
4F4K_incongruent,140,133,2,97,55.05,38.66,0.06,0.61,97,1352,Correct
4F4K_incongruent,140,134,2,108,38.83,56.05,0.04,0.88,108,4465,Correct
4F4K_incongruent,140,135,2,108,36.61,58.42,0.04,0.92,108,8618,Correct
4F4K_incongruent,140,136,1,107,68.36,47.29,0.08,0.74,107,2492,Correct
4F4K_incongruent,140,137,2,108,53.86,63.58,0.06,1.0,108,5883,Correct
4F4K_incongruent,140,138,1,107,77.01,61.26,0.09,0.96,115,1647,Incorrect
4F4K_incongruent,140,139,1,115,24.3,55.31,0.03,0.87,115,1159,Correct
4F4K_incongruent,140,140,1,115,54.1,72.38,0.06,1.14,115,1598,Correct
4F4K_incongruent,140,141,2,108,16.82,44.73,0.02,0.7,97,5749,Incorrect
4F4K_incongruent,140,142,1,107,34.09,11.66,0.04,0.18,107,2313,Correct
4F4K_incongruent,140,143,1,107,68.0,56.7,0.08,0.89,115,896,Incorrect
4F4K_incongruent,140,144,1,115,50.61,66.9,0.06,1.05,115,669,Correct
4F4K_incongruent,140,145,1,107,54.02,33.21,0.06,0.52,107,3404,Correct
4F4K_incongruent,140,146,1,115,43.67,58.92,0.05,0.93,115,2020,Correct
4F4K_incongruent,140,147,2,108,57.31,70.67,0.06,1.11,97,2170,Incorrect
4F4K_incongruent,140,148,2,108,59.82,74.41,0.07,1.17,108,1004,Correct
4F4K_incongruent,140,149,1,115,31.21,64.54,0.03,1.01,107,2746,Incorrect
4F4K_incongruent,140,150,2,108,33.52,51.67,0.04,0.81,108,1912,Correct
4F4K_incongruent,140,151,2,97,51.44,39.49,0.06,0.62,97,2362,Correct
4F4K_incongruent,140,152,2,108,48.39,65.02,0.05,1.02,108,1202,Correct
4F4K_incongruent,140,153,2,97,67.67,58.52,0.08,0.92,108,2069,Incorrect
4F4K_incongruent,140,154,1,107,80.19,64.71,0.09,1.02,115,2292,Incorrect
4F4K_incongruent,140,155,1,107,68.81,59.61,0.08,0.94,107,1000,Correct
4F4K_incongruent,140,156,1,107,43.56,25.96,0.05,0.41,115,4866,Incorrect
4F4K_incongruent,140,157,1,107,41.44,26.29,0.05,0.41,107,2229,Correct
4F4K_incongruent,140,158,1,115,47.94,73.33,0.05,1.15,115,2790,Correct
4F4K_incongruent,140,159,2,108,46.53,76.97,0.05,1.21,97,1573,Incorrect
4F4K_incongruent,140,160,2,97,41.45,27.74,0.05,0.44,97,2722,Correct
4F4K_incongruent,140,161,1,107,61.54,49.89,0.07,0.78,107,5310,Correct
4F4K_incongruent,140,162,1,115,43.5,62.32,0.05,0.98,107,3543,Incorrect
4F4K_incongruent,140,163,1,115,51.46,81.67,0.06,1.28,115,2373,Correct
4F4K_incongruent,140,164,2,108,29.09,59.76,0.03,0.94,97,5250,Incorrect
4F4K_incongruent,140,165,2,108,29.49,56.51,0.03,0.89,108,1864,Correct
4F4K_incongruent,140,166,2,97,35.17,20.71,0.04,0.33,97,1028,Correct
4F4K_incongruent,140,167,2,97,71.18,61.31,0.08,0.96,97,3373,Correct
4F4K_incongruent,140,168,1,107,81.81,53.49,0.09,0.84,115,7630,Incorrect
4F4K_incongruent,140,169,1,107,83.67,66.88,0.09,1.05,107,1892,Correct
4F4K_incongruent,140,170,2,97,61.33,32.37,0.07,0.51,108,2592,Incorrect
4F4K_incongruent,140,171,1,115,37.5,69.36,0.04,1.09,107,5037,Incorrect
4F4K_incongruent,140,172,1,107,48.78,19.33,0.05,0.3,115,2291,Incorrect
4F4K_incongruent,140,173,1,107,35.17,20.32,0.04,0.32,115,1201,Incorrect
4F4K_incongruent,140,174,1,115,31.68,63.61,0.04,1.0,115,932,Correct
4F4K_incongruent,140,175,1,107,46.02,34.43,0.05,0.54,107,1231,Correct
4F4K_incongruent,140,176,2,97,69.72,40.1,0.08,0.63,97,2187,Correct
4F4K_incongruent,140,177,1,107,71.51,52.18,0.08,0.82,107,5084,Correct
4F4K_incongruent,140,178,2,97,43.51,23.23,0.05,0.36,97,1673,Correct
4F4K_incongruent,140,179,1,115,47.87,59.29,0.05,0.93,107,2671,Incorrect
4F4K_incongruent,140,180,1,115,36.69,47.99,0.04,0.75,107,1835,Incorrect
4F4K_incongruent,140,181,2,108,34.39,66.98,0.04,1.05,108,1365,Correct
4F4K_incongruent,140,182,2,108,40.18,66.45,0.04,1.04,108,1232,Correct
4F4K_incongruent,140,183,1,115,33.86,53.12,0.04,0.83,115,2162,Correct
4F4K_incongruent,140,184,1,107,51.69,26.13,0.06,0.41,107,765,Correct
4F4K_incongruent,140,185,2,97,43.68,24.33,0.05,0.38,97,3829,Correct
4F4K_incongruent,140,186,2,108,20.7,40.7,0.02,0.64,97,3830,Incorrect
4F4K_incongruent,140,187,1,107,82.15,64.74,0.09,1.02,115,2675,Incorrect
4F4K_incongruent,140,188,2,108,29.88,45.48,0.03,0.71,108,1358,Correct
4F4K_incongruent,140,189,2,108,58.61,81.7,0.07,1.28,108,3683,Incorrect
4F4K_incongruent,140,190,1,115,48.04,55.76,0.05,0.88,115,5276,Correct
4F4K_incongruent,140,191,1,115,38.94,68.08,0.04,1.07,115,988,Correct
4F4K_incongruent,140,192,1,115,53.85,80.06,0.06,1.26,115,523,Correct
4F4K_incongruent,140,193,1,107,71.19,60.53,0.08,0.95,115,712,Incorrect
4F4K_incongruent,140,194,2,108,45.5,63.07,0.05,0.99,108,1211,Correct
4F4K_incongruent,140,195,1,107,80.15,67.71,0.09,1.06,107,1147,Correct
4F4K_incongruent,140,196,1,115,24.47,50.0,0.03,0.79,107,5426,Incorrect
4F4K_incongruent,140,197,1,115,58.79,83.76,0.07,1.32,115,2048,Correct
4F4K_incongruent,140,198,2,108,50.18,80.71,0.06,1.27,108,1678,Correct
4F4K_incongruent,140,199,2,97,71.38,43.01,0.08,0.68,97,3546,Correct
4F4K_incongruent,140,200,2,108,55.76,78.47,0.06,1.23,108,6725,Correct
4F4K_incongruent,140,201,1,115,35.29,45.32,0.04,0.71,115,2461,Correct
4F4K_incongruent,140,202,2,97,74.17,41.41,0.08,0.65,97,2706,Correct
4F4K_incongruent,140,203,1,107,45.5,26.17,0.05,0.41,115,4184,Incorrect
4F4K_incongruent,140,204,1,107,59.2,40.25,0.07,0.63,107,3852,Correct
4F4K_incongruent,140,205,2,97,61.76,41.16,0.07,0.65,108,1823,Incorrect
4F4K_incongruent,140,206,2,97,72.05,52.68,0.08,0.83,97,1184,Correct
4F4K_incongruent,140,207,1,107,41.44,30.72,0.05,0.48,115,1237,Incorrect
4F4K_incongruent,140,208,1,107,85.07,57.14,0.1,0.9,115,1407,Incorrect
4F4K_incongruent,140,209,1,107,42.67,25.37,0.05,0.4,107,2618,Correct
4F4K_incongruent,140,210,2,97,75.96,56.71,0.08,0.89,108,5996,Incorrect
4F4K_incongruent,140,211,1,115,45.64,54.91,0.05,0.86,115,5426,Correct
4F4K_incongruent,140,212,1,107,42.37,16.26,0.05,0.26,107,1854,Correct
4F4K_incongruent,140,213,1,115,41.59,50.36,0.05,0.79,115,4775,Correct
4F4K_incongruent,140,214,2,97,63.22,44.55,0.07,0.7,108,1204,Incorrect
4F4K_incongruent,140,215,1,115,37.69,59.33,0.04,0.93,115,985,Correct
4F4K_incongruent,140,216,1,115,50.89,69.39,0.06,1.09,115,896,Correct
4F4K_incongruent,140,217,2,108,40.13,64.79,0.04,1.02,108,1751,Correct
4F4K_incongruent,140,218,1,107,45.78,37.63,0.05,0.59,115,2075,Incorrect
4F4K_incongruent,140,219,2,108,25.02,49.92,0.03,0.78,97,3746,Incorrect
4F4K_incongruent,140,220,1,107,58.01,28.33,0.06,0.45,107,3601,Correct
4F4K_incongruent,140,221,2,108,23.18,50.34,0.03,0.79,108,3724,Correct
4F4K_incongruent,140,222,2,97,59.65,45.44,0.07,0.71,97,5481,Correct
4F4K_incongruent,140,223,1,107,38.72,17.35,0.04,0.27,107,1967,Correct
4F4K_incongruent,140,224,2,97,71.44,48.03,0.08,0.75,97,6989,Correct
4F4K_incongruent,140,225,2,97,74.35,48.65,0.08,0.76,97,1760,Correct
4F4K_incongruent,140,226,2,97,77.49,66.03,0.09,1.04,108,927,Incorrect
4F4K_incongruent,140,227,1,115,29.93,47.25,0.03,0.74,107,5832,Incorrect
4F4K_incongruent,140,228,1,115,59.97,87.22,0.07,1.37,115,1955,Correct
4F4K_incongruent,140,229,2,108,55.92,78.46,0.06,1.23,108,3636,Correct
4F4K_incongruent,140,230,1,115,27.51,39.59,0.03,0.62,107,3104,Incorrect
4F4K_incongruent,140,231,1,115,43.81,54.92,0.05,0.86,107,5426,Incorrect
4F4K_incongruent,140,232,2,108,35.66,63.46,0.04,1.0,97,2317,Incorrect
4F4K_incongruent,140,233,2,108,19.15,49.66,0.02,0.78,97,2255,Incorrect
4F4K_incongruent,140,234,2,108,11.21,35.05,0.01,0.55,108,769,Correct
4F4K_incongruent,140,235,1,115,47.01,60.79,0.05,0.95,107,2498,Incorrect
4F4K_incongruent,140,236,1,115,54.54,71.49,0.06,1.12,115,1625,Correct
4F4K_incongruent,140,237,2,108,40.68,70.71,0.05,1.11,97,1573,Incorrect
4F4K_incongruent,140,238,2,97,67.1,50.13,0.08,0.79,97,4903,Correct
4F4K_incongruent,140,239,1,107,66.17,38.51,0.07,0.6,107,3042,Correct
4F4K_incongruent,140,240,1,115,10.06,32.41,0.01,0.51,107,1983,Incorrect
4F4K_incongruent,140,241,1,115,45.23,52.31,0.05,0.82,115,1526,Correct
4F4K_incongruent,140,242,2,97,48.22,24.78,0.05,0.39,97,4341,Correct
4F4K_incongruent,140,243,1,107,54.7,38.49,0.06,0.6,107,3718,Correct
4F4K_incongruent,140,244,1,115,19.85,34.93,0.02,0.55,115,4252,Correct
4F4K_incongruent,140,245,2,108,41.81,71.6,0.05,1.12,108,7962,Correct
4F4K_incongruent,140,246,2,97,46.42,33.77,0.05,0.53,108,1517,Incorrect
4F4K_incongruent,140,247,1,115,44.25,73.14,0.05,1.15,115,2504,Correct
4F4K_incongruent,140,248,2,97,74.75,60.55,0.08,0.95,97,3042,Correct
4F4K_incongruent,140,249,1,115,26.55,36.92,0.03,0.58,115,7147,Correct
4F4K_incongruent,140,250,1,115,42.73,54.95,0.05,0.86,115,3236,Correct
4F4K_incongruent,140,251,1,107,41.39,31.48,0.05,0.49,107,2027,Correct
4F4K_incongruent,140,252,1,115,54.02,77.73,0.06,1.22,115,1863,Correct
4F4K_incongruent,140,253,2,108,57.98,66.38,0.06,1.04,108,3365,Correct
4F4K_incongruent,140,254,2,97,60.41,27.58,0.07,0.43,97,2933,Correct
4F4K_incongruent,140,255,1,115,55.95,74.9,0.06,1.18,115,1632,Correct
4F4K_incongruent,140,256,2,97,57.94,34.2,0.06,0.54,97,2752,Correct
4F4K_incongruent,140,257,2,108,17.78,44.36,0.02,0.7,108,4537,Correct
4F4K_incongruent,140,258,2,97,78.89,49.57,0.09,0.78,97,4478,Correct
4F4K_incongruent,140,259,1,115,62.0,78.5,0.07,1.23,115,5383,Correct
4F4K_incongruent,140,260,2,108,59.44,69.12,0.07,1.09,97,8043,Incorrect
4F4K_incongruent,140,261,2,97,74.91,62.52,0.08,0.98,108,9561,Incorrect
4F4K_incongruent,140,262,2,108,30.44,50.97,0.03,0.8,108,3894,Incorrect
