condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,143,0,2,108,55.95,43.3,0.06,0.68,108,6050,Correct
4F4K_congruent,143,1,1,115,55.75,81.82,0.06,1.29,115,1903,Correct
4F4K_congruent,143,2,1,115,32.46,42.32,0.04,0.66,107,2117,Incorrect
4F4K_congruent,143,3,1,107,84.59,61.44,0.09,0.97,115,1202,Incorrect
4F4K_congruent,143,4,2,97,20.88,36.99,0.02,0.58,97,1720,Correct
4F4K_congruent,143,5,1,107,81.33,55.99,0.09,0.88,107,2415,Correct
4F4K_congruent,143,6,2,97,28.48,59.24,0.03,0.93,97,1387,Correct
4F4K_congruent,143,7,1,107,88.12,67.52,0.1,1.06,107,1132,Correct
4F4K_congruent,143,8,2,97,35.23,66.75,0.04,1.05,97,981,Correct
4F4K_congruent,143,9,1,115,26.35,41.86,0.03,0.66,107,1158,Incorrect
4F4K_congruent,143,10,1,115,49.75,67.84,0.06,1.07,107,1479,Incorrect
4F4K_congruent,143,11,2,97,21.43,50.34,0.02,0.79,97,667,Correct
4F4K_congruent,143,12,1,115,21.04,35.24,0.02,0.55,115,1118,Correct
4F4K_congruent,143,13,2,108,60.23,50.56,0.07,0.79,108,921,Correct
4F4K_congruent,143,14,2,108,39.33,17.25,0.04,0.27,108,1217,Correct
4F4K_congruent,143,15,2,97,32.49,51.69,0.04,0.81,108,745,Incorrect
4F4K_congruent,143,16,1,107,78.53,47.28,0.09,0.74,115,1035,Incorrect
4F4K_congruent,143,17,2,97,37.7,56.93,0.04,0.89,108,1321,Incorrect
4F4K_congruent,143,18,1,115,33.86,47.38,0.04,0.74,115,1628,Correct
4F4K_congruent,143,19,1,115,47.26,67.63,0.05,1.06,107,1975,Incorrect
4F4K_congruent,143,20,2,97,58.15,75.96,0.07,1.19,97,2143,Correct
4F4K_congruent,143,21,2,97,69.65,84.86,0.08,1.33,97,1914,Correct
4F4K_congruent,143,22,2,108,52.01,25.9,0.06,0.41,97,1503,Incorrect
4F4K_congruent,143,23,2,108,66.07,44.31,0.07,0.7,108,1921,Correct
4F4K_congruent,143,24,1,107,44.51,33.89,0.05,0.53,107,1347,Correct
