condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,84,0,1,115,30.64,49.7,0.03,0.78,115,4877,Correct
4F4K_incongruent,84,1,1,115,25.49,37.52,0.03,0.59,115,3086,Correct
4F4K_incongruent,84,2,2,108,66.95,83.14,0.07,1.31,97,2239,Incorrect
4F4K_incongruent,84,3,2,108,57.82,68.28,0.06,1.07,97,2049,Incorrect
4F4K_incongruent,84,4,1,115,33.09,48.2,0.04,0.76,115,1280,Correct
4F4K_incongruent,84,5,2,97,68.15,40.65,0.08,0.64,97,3601,Correct
4F4K_incongruent,84,6,1,115,20.15,42.9,0.02,0.67,115,2361,Correct
4F4K_incongruent,84,7,2,108,64.36,87.66,0.07,1.38,97,4529,Incorrect
4F4K_incongruent,84,8,1,107,42.33,27.88,0.05,0.44,115,8502,Incorrect
4F4K_incongruent,84,9,1,107,55.12,24.02,0.06,0.38,115,9026,Incorrect
4F4K_incongruent,84,10,1,115,35.13,61.26,0.04,0.96,107,2816,Incorrect
4F4K_incongruent,84,11,1,107,83.85,55.25,0.09,0.87,115,3738,Incorrect
4F4K_incongruent,84,12,1,115,52.83,79.38,0.06,1.25,107,1485,Incorrect
4F4K_incongruent,84,13,2,97,69.52,56.67,0.08,0.89,97,2280,Correct
4F4K_incongruent,84,14,2,108,26.98,41.52,0.03,0.65,108,2080,Correct
4F4K_incongruent,84,15,2,97,89.64,66.97,0.1,1.05,97,3558,Correct
4F4K_incongruent,84,16,2,97,35.6,25.12,0.04,0.39,108,3862,Incorrect
4F4K_incongruent,84,17,2,108,24.06,39.35,0.03,0.62,97,3676,Incorrect
4F4K_incongruent,84,18,1,107,41.77,30.2,0.05,0.47,115,3500,Incorrect
4F4K_incongruent,84,19,1,107,31.34,17.27,0.04,0.27,107,4236,Correct
4F4K_incongruent,84,20,2,108,65.36,77.38,0.07,1.22,97,2445,Incorrect
4F4K_incongruent,84,21,1,115,23.31,53.1,0.03,0.83,107,1372,Incorrect
4F4K_incongruent,84,22,2,108,63.46,80.88,0.07,1.27,108,1779,Correct
4F4K_incongruent,84,23,1,107,37.66,17.93,0.04,0.28,115,3265,Incorrect
4F4K_incongruent,84,24,2,97,44.91,31.63,0.05,0.5,108,3433,Incorrect
4F4K_incongruent,84,25,1,107,59.86,40.2,0.07,0.63,115,1388,Incorrect
4F4K_incongruent,84,26,1,107,69.74,44.3,0.08,0.7,107,1528,Correct
4F4K_incongruent,84,27,1,107,43.63,14.49,0.05,0.23,115,4143,Incorrect
4F4K_incongruent,84,28,2,97,47.94,21.06,0.05,0.33,108,3073,Incorrect
4F4K_incongruent,84,29,1,107,60.71,34.66,0.07,0.54,115,2099,Incorrect
4F4K_incongruent,84,30,1,115,36.36,66.59,0.04,1.05,107,5639,Incorrect
4F4K_incongruent,84,31,2,97,34.33,12.57,0.04,0.2,97,3729,Correct
4F4K_incongruent,84,32,2,97,79.98,61.65,0.09,0.97,108,1931,Incorrect
4F4K_incongruent,84,33,1,115,35.8,62.74,0.04,0.99,107,1242,Incorrect
4F4K_incongruent,84,34,2,97,35.91,25.74,0.04,0.4,108,9225,Incorrect
4F4K_incongruent,84,35,1,107,53.33,42.85,0.06,0.67,115,4909,Incorrect
4F4K_incongruent,84,36,2,108,64.06,82.7,0.07,1.3,97,1429,Incorrect
4F4K_incongruent,84,37,1,115,63.12,85.84,0.07,1.35,107,5908,Incorrect
4F4K_incongruent,84,38,1,115,63.73,84.71,0.07,1.33,115,3416,Correct
4F4K_incongruent,84,39,2,108,11.89,37.85,0.01,0.59,97,2852,Incorrect
4F4K_incongruent,84,40,2,108,66.54,89.67,0.07,1.41,97,5049,Incorrect
4F4K_incongruent,84,41,2,108,39.99,55.1,0.04,0.87,108,7025,Correct
4F4K_incongruent,84,42,1,107,45.24,37.04,0.05,0.58,115,3771,Incorrect
4F4K_incongruent,84,43,1,115,26.55,58.18,0.03,0.91,107,1649,Incorrect
4F4K_incongruent,84,44,2,108,47.09,76.98,0.05,1.21,108,2789,Correct
4F4K_incongruent,84,45,1,115,59.72,72.02,0.07,1.13,115,4502,Correct
4F4K_incongruent,84,46,2,97,77.2,56.83,0.09,0.89,108,3297,Incorrect
4F4K_incongruent,84,47,1,115,46.65,75.31,0.05,1.18,115,2850,Correct
4F4K_incongruent,84,48,1,107,82.14,64.41,0.09,1.01,107,4346,Correct
4F4K_incongruent,84,49,1,115,51.82,79.28,0.06,1.25,107,5190,Incorrect
4F4K_incongruent,84,50,2,97,39.75,20.46,0.04,0.32,108,5452,Incorrect
4F4K_incongruent,84,51,2,108,50.91,61.51,0.06,0.97,108,1592,Correct
4F4K_incongruent,84,52,1,115,42.51,62.23,0.05,0.98,115,1571,Correct
4F4K_incongruent,84,53,1,115,47.41,74.74,0.05,1.17,115,3180,Correct
4F4K_incongruent,84,54,1,107,53.76,43.35,0.06,0.68,115,3105,Incorrect
4F4K_incongruent,84,55,2,108,65.47,82.37,0.07,1.29,108,4242,Correct
4F4K_incongruent,84,56,2,108,40.99,71.7,0.05,1.13,97,3688,Incorrect
4F4K_incongruent,84,57,1,115,29.43,54.55,0.03,0.86,115,4739,Correct
4F4K_incongruent,84,58,1,107,42.78,34.59,0.05,0.54,107,2989,Correct
4F4K_incongruent,84,59,2,108,29.69,38.5,0.03,0.6,108,2446,Correct
4F4K_incongruent,84,60,1,107,53.36,24.05,0.06,0.38,115,2464,Incorrect
4F4K_incongruent,84,61,1,115,51.6,63.75,0.06,1.0,107,3122,Incorrect
4F4K_incongruent,84,62,1,115,33.51,58.45,0.04,0.92,107,3489,Incorrect
4F4K_incongruent,84,63,1,107,39.32,30.09,0.04,0.47,115,4058,Incorrect
4F4K_incongruent,84,64,2,97,73.21,41.38,0.08,0.65,108,1503,Incorrect
4F4K_incongruent,84,65,2,97,84.43,57.16,0.09,0.9,97,3015,Correct
4F4K_incongruent,84,66,1,115,68.8,86.41,0.08,1.36,115,1775,Correct
4F4K_incongruent,84,67,2,97,84.71,66.85,0.09,1.05,108,1138,Incorrect
4F4K_incongruent,84,68,1,107,73.81,59.1,0.08,0.93,115,3019,Incorrect
4F4K_incongruent,84,69,2,108,52.24,74.47,0.06,1.17,108,3960,Correct
4F4K_incongruent,84,70,2,108,40.68,71.67,0.05,1.13,97,5033,Incorrect
4F4K_incongruent,84,71,2,108,54.75,70.75,0.06,1.11,97,1673,Incorrect
4F4K_incongruent,84,72,1,115,19.23,43.03,0.02,0.68,107,1450,Incorrect
4F4K_incongruent,84,73,1,115,63.61,78.81,0.07,1.24,115,2548,Correct
4F4K_incongruent,84,74,2,108,10.38,32.74,0.01,0.51,97,3181,Incorrect
4F4K_incongruent,84,75,1,107,77.78,51.62,0.09,0.81,107,2703,Correct
4F4K_incongruent,84,76,1,107,42.58,20.25,0.05,0.32,115,2169,Incorrect
4F4K_incongruent,84,77,1,107,80.99,67.05,0.09,1.05,107,3533,Correct
4F4K_incongruent,84,78,2,97,34.79,19.66,0.04,0.31,97,3791,Correct
4F4K_incongruent,84,79,1,107,49.58,29.82,0.06,0.47,115,3511,Incorrect
4F4K_incongruent,84,80,2,97,73.13,40.13,0.08,0.63,108,1072,Incorrect
4F4K_incongruent,84,81,1,115,23.57,47.39,0.03,0.74,115,2409,Correct
4F4K_incongruent,84,82,2,97,71.67,60.95,0.08,0.96,108,4375,Incorrect
4F4K_incongruent,84,83,1,115,30.43,55.64,0.03,0.87,115,3914,Correct
4F4K_incongruent,84,84,2,97,67.44,50.84,0.08,0.8,108,1789,Incorrect
4F4K_incongruent,84,85,1,107,68.91,60.47,0.08,0.95,107,2615,Correct
4F4K_incongruent,84,86,2,108,45.74,67.95,0.05,1.07,108,2737,Correct
4F4K_incongruent,84,87,2,97,81.55,57.97,0.09,0.91,97,1350,Correct
4F4K_incongruent,84,88,1,115,27.3,56.45,0.03,0.89,115,1530,Correct
4F4K_incongruent,84,89,1,115,37.98,62.8,0.04,0.99,107,2180,Incorrect
4F4K_incongruent,84,90,1,107,84.64,68.63,0.09,1.08,107,2671,Correct
4F4K_incongruent,84,91,2,97,66.77,54.27,0.07,0.85,97,1698,Correct
4F4K_incongruent,84,92,2,97,79.74,54.23,0.09,0.85,108,1047,Incorrect
4F4K_incongruent,84,93,2,108,62.12,83.54,0.07,1.31,97,5584,Incorrect
4F4K_incongruent,84,94,2,108,65.98,80.25,0.07,1.26,108,1423,Correct
