condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,79,0,1,107,33.4,12.01,0.04,0.19,107,24431,Correct
4F4K_congruent,79,1,1,115,19.64,44.13,0.02,0.69,107,3114,Incorrect
4F4K_congruent,79,2,1,115,55.56,78.38,0.06,1.23,115,2085,Correct
4F4K_congruent,79,3,1,115,33.4,62.79,0.04,0.99,107,3989,Incorrect
4F4K_congruent,79,4,1,107,62.32,51.13,0.07,0.8,115,3201,Incorrect
4F4K_congruent,79,5,1,107,38.99,16.1,0.04,0.25,107,1182,Correct
4F4K_congruent,79,6,2,108,58.41,30.58,0.07,0.48,97,1641,Incorrect
4F4K_congruent,79,7,2,97,49.28,66.48,0.06,1.04,97,1489,Correct
4F4K_congruent,79,8,2,97,44.25,54.03,0.05,0.85,108,2327,Incorrect
4F4K_congruent,79,9,2,97,39.55,62.23,0.04,0.98,97,1684,Correct
4F4K_congruent,79,10,1,115,50.59,69.64,0.06,1.09,107,1971,Incorrect
4F4K_congruent,79,11,2,97,41.51,69.09,0.05,1.09,97,1321,Correct
4F4K_congruent,79,12,2,108,46.04,17.89,0.05,0.28,108,1407,Correct
4F4K_congruent,79,13,1,107,65.86,33.54,0.07,0.53,115,1857,Incorrect
4F4K_congruent,79,14,2,108,65.02,35.06,0.07,0.55,97,1606,Incorrect
4F4K_congruent,79,15,2,97,58.78,83.9,0.07,1.32,97,1845,Correct
4F4K_congruent,79,16,1,107,65.17,46.39,0.07,0.73,107,2984,Correct
4F4K_congruent,79,17,1,115,18.96,37.96,0.02,0.6,115,8335,Correct
4F4K_congruent,79,18,1,107,76.37,59.09,0.09,0.93,107,1834,Correct
4F4K_congruent,79,19,1,115,46.35,57.64,0.05,0.91,107,1211,Incorrect
4F4K_congruent,79,20,1,115,54.47,79.24,0.06,1.24,107,1120,Incorrect
4F4K_congruent,79,21,2,97,31.17,60.73,0.03,0.95,108,1324,Incorrect
4F4K_congruent,79,22,2,108,44.81,27.69,0.05,0.43,97,1544,Incorrect
4F4K_congruent,79,23,1,107,63.86,51.23,0.07,0.8,107,4838,Correct
4F4K_congruent,79,24,2,97,46.66,76.6,0.05,1.2,108,1527,Incorrect
4F4K_congruent,79,25,2,108,46.77,19.5,0.05,0.31,97,2701,Incorrect
4F4K_congruent,79,26,1,115,27.66,37.53,0.03,0.59,115,3521,Correct
4F4K_congruent,79,27,1,107,59.92,35.97,0.07,0.57,115,1824,Incorrect
4F4K_congruent,79,28,2,108,69.29,49.82,0.08,0.78,97,1162,Incorrect
4F4K_congruent,79,29,2,108,70.78,55.65,0.08,0.87,108,1566,Correct
4F4K_congruent,79,30,2,108,46.64,34.84,0.05,0.55,108,1845,Correct
4F4K_congruent,79,31,1,115,35.48,58.68,0.04,0.92,115,1469,Correct
4F4K_congruent,79,32,1,115,49.58,60.82,0.06,0.96,107,4464,Incorrect
4F4K_congruent,79,33,1,115,23.57,54.52,0.03,0.86,115,1003,Correct
4F4K_congruent,79,34,2,97,63.77,79.81,0.07,1.25,108,1672,Incorrect
4F4K_congruent,79,35,2,97,55.88,79.78,0.06,1.25,97,1078,Correct
4F4K_congruent,79,36,1,107,83.97,62.06,0.09,0.97,107,1841,Correct
4F4K_congruent,79,37,1,115,55.1,68.46,0.06,1.08,107,3106,Incorrect
4F4K_congruent,79,38,1,115,35.85,52.17,0.04,0.82,115,1793,Correct
4F4K_congruent,79,39,1,115,31.21,40.47,0.03,0.64,115,929,Correct
4F4K_congruent,79,40,1,107,54.19,28.8,0.06,0.45,107,1787,Correct
4F4K_congruent,79,41,2,108,70.33,40.57,0.08,0.64,108,2322,Correct
4F4K_congruent,79,42,1,115,45.91,64.17,0.05,1.01,107,2461,Incorrect
4F4K_congruent,79,43,1,115,43.34,64.31,0.05,1.01,115,867,Correct
4F4K_congruent,79,44,2,108,45.47,29.79,0.05,0.47,97,2478,Incorrect
4F4K_congruent,79,45,2,97,14.02,36.85,0.02,0.58,108,2310,Incorrect
4F4K_congruent,79,46,2,108,52.94,36.99,0.06,0.58,108,1121,Correct
4F4K_congruent,79,47,2,97,57.83,81.94,0.06,1.29,108,1669,Incorrect
4F4K_congruent,79,48,2,108,76.28,64.99,0.09,1.02,97,983,Incorrect
4F4K_congruent,79,49,2,97,40.91,71.11,0.05,1.12,97,1962,Correct
4F4K_congruent,79,50,2,108,77.91,59.64,0.09,0.94,97,2419,Incorrect
4F4K_congruent,79,51,2,108,42.95,14.29,0.05,0.22,108,1846,Correct
4F4K_congruent,79,52,1,107,76.3,48.23,0.09,0.76,107,893,Correct
4F4K_congruent,79,53,2,108,54.16,46.75,0.06,0.73,108,5238,Correct
4F4K_congruent,79,54,2,97,48.81,64.29,0.05,1.01,97,12701,Correct
4F4K_congruent,79,55,1,107,57.18,49.27,0.06,0.77,107,5926,Correct
4F4K_congruent,79,56,1,115,38.78,69.78,0.04,1.1,115,1101,Correct
4F4K_congruent,79,57,1,107,36.3,19.92,0.04,0.31,115,1778,Incorrect
4F4K_congruent,79,58,2,97,50.79,65.26,0.06,1.03,108,2019,Incorrect
4F4K_congruent,79,59,1,115,23.54,48.78,0.03,0.77,115,847,Correct
4F4K_congruent,79,60,2,108,47.98,17.95,0.05,0.28,97,1341,Incorrect
4F4K_congruent,79,61,1,107,87.58,64.54,0.1,1.01,107,2278,Correct
4F4K_congruent,79,62,1,115,64.4,83.13,0.07,1.31,107,1675,Incorrect
4F4K_congruent,79,63,2,108,40.42,32.27,0.05,0.51,108,3362,Correct
4F4K_congruent,79,64,1,107,59.35,51.9,0.07,0.82,107,2529,Correct
4F4K_congruent,79,65,2,97,20.38,36.39,0.02,0.57,108,2219,Incorrect
4F4K_congruent,79,66,2,97,12.46,38.68,0.01,0.61,97,1140,Correct
4F4K_congruent,79,67,2,97,39.39,69.09,0.04,1.09,108,3134,Incorrect
4F4K_congruent,79,68,2,108,83.96,63.95,0.09,1.0,97,1641,Incorrect
4F4K_congruent,79,69,2,97,37.26,52.53,0.04,0.83,97,927,Correct
4F4K_congruent,79,70,1,115,17.73,37.5,0.02,0.59,115,2482,Correct
4F4K_congruent,79,71,2,108,35.76,21.34,0.04,0.34,97,2739,Incorrect
4F4K_congruent,79,72,2,97,59.34,86.74,0.07,1.36,97,2534,Correct
4F4K_congruent,79,73,2,97,59.26,79.74,0.07,1.25,97,640,Correct
4F4K_congruent,79,74,1,115,45.97,72.92,0.05,1.15,107,1288,Incorrect
4F4K_congruent,79,75,1,107,64.88,48.66,0.07,0.76,115,3254,Incorrect
4F4K_congruent,79,76,1,115,24.88,50.93,0.03,0.8,115,1497,Correct
4F4K_congruent,79,77,2,108,76.41,54.91,0.09,0.86,97,1898,Incorrect
4F4K_congruent,79,78,1,107,45.83,27.19,0.05,0.43,107,3332,Correct
4F4K_congruent,79,79,2,108,62.55,34.48,0.07,0.54,108,1304,Correct
4F4K_congruent,79,80,1,107,57.46,43.13,0.06,0.68,107,1767,Correct
4F4K_congruent,79,81,2,97,31.01,49.2,0.03,0.77,97,2244,Correct
4F4K_congruent,79,82,1,115,40.11,54.21,0.04,0.85,107,3473,Incorrect
4F4K_congruent,79,83,2,108,51.4,39.0,0.06,0.61,97,1791,Incorrect
4F4K_congruent,79,84,1,107,38.71,24.41,0.04,0.38,107,1051,Correct
4F4K_congruent,79,85,2,108,61.26,30.42,0.07,0.48,108,1204,Correct
4F4K_congruent,79,86,2,108,55.61,32.89,0.06,0.52,108,680,Correct
4F4K_congruent,79,87,1,115,54.63,63.79,0.06,1.0,107,1925,Incorrect
4F4K_congruent,79,88,1,115,36.99,56.41,0.04,0.89,115,953,Correct
4F4K_congruent,79,89,1,107,49.19,32.28,0.06,0.51,107,1836,Correct
4F4K_congruent,79,90,1,107,57.42,38.47,0.06,0.6,107,2012,Correct
4F4K_congruent,79,91,1,115,34.99,55.95,0.04,0.88,115,1016,Correct
4F4K_congruent,79,92,2,97,54.57,62.22,0.06,0.98,97,832,Correct
4F4K_congruent,79,93,2,97,39.33,66.97,0.04,1.05,97,768,Correct
4F4K_congruent,79,94,2,108,72.28,53.54,0.08,0.84,97,789,Incorrect
4F4K_congruent,79,95,1,107,88.24,67.35,0.1,1.06,107,1683,Correct
4F4K_congruent,79,96,1,107,72.88,52.55,0.08,0.83,107,1633,Correct
4F4K_congruent,79,97,1,107,42.8,24.38,0.05,0.38,115,2587,Incorrect
4F4K_congruent,79,98,2,108,59.45,44.2,0.07,0.69,108,2544,Correct
4F4K_congruent,79,99,1,115,17.4,35.01,0.02,0.55,115,1409,Correct
4F4K_congruent,79,100,1,115,61.02,74.92,0.07,1.18,107,2512,Incorrect
4F4K_congruent,79,101,2,108,70.34,61.33,0.08,0.96,97,1415,Incorrect
4F4K_congruent,79,102,2,108,67.26,50.6,0.08,0.79,108,961,Correct
4F4K_congruent,79,103,1,107,79.03,60.73,0.09,0.95,115,1993,Incorrect
4F4K_congruent,79,104,2,97,22.9,50.75,0.03,0.8,108,1930,Incorrect
4F4K_congruent,79,105,2,97,16.2,31.78,0.02,0.5,97,2118,Correct
4F4K_congruent,79,106,2,97,18.24,47.14,0.02,0.74,97,1086,Correct
4F4K_congruent,79,107,2,108,46.71,18.44,0.05,0.29,108,965,Correct
4F4K_congruent,79,108,2,97,60.4,74.67,0.07,1.17,108,1417,Incorrect
