condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,152,0,1,107,42.48,17.1,0.05,0.27,107,5012,Correct
4F4K_incongruent,152,1,1,115,60.2,75.0,0.07,1.18,107,1518,Incorrect
4F4K_incongruent,152,2,1,107,35.87,12.88,0.04,0.2,107,2418,Correct
4F4K_incongruent,152,3,2,97,52.76,25.49,0.06,0.4,97,2206,Correct
4F4K_incongruent,152,4,2,97,63.05,49.34,0.07,0.78,108,2037,Incorrect
4F4K_incongruent,152,5,1,115,42.6,63.65,0.05,1.0,115,2804,Correct
4F4K_incongruent,152,6,2,108,37.88,47.02,0.04,0.74,97,4029,Incorrect
4F4K_incongruent,152,7,1,115,21.54,48.19,0.02,0.76,107,1962,Incorrect
4F4K_incongruent,152,8,2,108,61.93,79.79,0.07,1.25,108,3686,Correct
4F4K_incongruent,152,9,2,108,48.53,57.88,0.05,0.91,108,2583,Correct
4F4K_incongruent,152,10,2,108,45.91,69.4,0.05,1.09,108,2211,Correct
4F4K_incongruent,152,11,2,108,42.61,50.39,0.05,0.79,108,2958,Correct
4F4K_incongruent,152,12,1,107,43.65,28.82,0.05,0.45,115,3796,Incorrect
4F4K_incongruent,152,13,1,107,80.24,65.5,0.09,1.03,115,1442,Incorrect
4F4K_incongruent,152,14,1,107,47.22,19.15,0.05,0.3,107,1946,Correct
4F4K_incongruent,152,15,1,107,38.89,21.16,0.04,0.33,107,1623,Correct
4F4K_incongruent,152,16,1,115,45.87,62.6,0.05,0.98,107,2955,Incorrect
4F4K_incongruent,152,17,2,97,86.43,66.85,0.1,1.05,97,2250,Correct
4F4K_incongruent,152,18,2,97,65.41,50.38,0.07,0.79,108,2165,Incorrect
4F4K_incongruent,152,19,1,115,52.38,80.38,0.06,1.26,107,2428,Incorrect
4F4K_incongruent,152,20,2,108,44.86,72.14,0.05,1.13,97,3352,Incorrect
4F4K_incongruent,152,21,2,97,64.86,37.6,0.07,0.59,108,2814,Incorrect
4F4K_incongruent,152,22,1,107,84.67,58.8,0.09,0.92,107,1511,Correct
4F4K_incongruent,152,23,1,115,54.3,80.23,0.06,1.26,115,2392,Correct
4F4K_incongruent,152,24,2,97,77.3,44.93,0.09,0.71,97,2314,Correct
4F4K_incongruent,152,25,2,97,73.65,56.73,0.08,0.89,97,1433,Correct
4F4K_incongruent,152,26,1,115,53.12,70.09,0.06,1.1,107,2138,Incorrect
4F4K_incongruent,152,27,2,108,52.08,62.19,0.06,0.98,97,845,Incorrect
4F4K_incongruent,152,28,1,115,12.44,31.97,0.01,0.5,107,3157,Incorrect
4F4K_incongruent,152,29,1,115,34.03,65.14,0.04,1.02,115,1754,Correct
4F4K_incongruent,152,30,2,97,75.6,54.89,0.08,0.86,97,2845,Correct
4F4K_incongruent,152,31,2,108,45.12,56.42,0.05,0.89,97,3122,Incorrect
4F4K_incongruent,152,32,1,115,23.15,51.51,0.03,0.81,107,2331,Incorrect
4F4K_incongruent,152,33,1,115,38.74,66.66,0.04,1.05,107,6040,Incorrect
4F4K_incongruent,152,34,2,108,20.72,44.14,0.02,0.69,97,2170,Incorrect
4F4K_incongruent,152,35,2,108,33.33,60.61,0.04,0.95,108,3448,Correct
4F4K_incongruent,152,36,1,107,87.64,62.65,0.1,0.98,107,1181,Correct
4F4K_incongruent,152,37,2,108,54.22,81.96,0.06,1.29,108,2855,Correct
4F4K_incongruent,152,38,1,115,19.96,48.99,0.02,0.77,107,2240,Incorrect
4F4K_incongruent,152,39,1,107,47.36,23.76,0.05,0.37,115,1803,Incorrect
4F4K_incongruent,152,40,1,115,55.38,66.69,0.06,1.05,115,2078,Correct
4F4K_incongruent,152,41,1,115,15.33,40.37,0.02,0.63,107,1391,Incorrect
4F4K_incongruent,152,42,2,108,66.92,82.9,0.07,1.3,97,10221,Incorrect
4F4K_incongruent,152,43,1,107,54.13,28.43,0.06,0.45,107,3316,Correct
4F4K_incongruent,152,44,2,108,53.63,71.65,0.06,1.13,108,3537,Correct
4F4K_incongruent,152,45,1,107,45.79,22.83,0.05,0.36,107,3432,Correct
4F4K_incongruent,152,46,2,108,52.13,73.8,0.06,1.16,97,5386,Incorrect
4F4K_incongruent,152,47,1,107,74.76,48.09,0.08,0.76,115,2749,Incorrect
4F4K_incongruent,152,48,2,108,31.46,47.76,0.04,0.75,97,1912,Incorrect
4F4K_incongruent,152,49,1,115,39.86,50.19,0.04,0.79,107,1646,Incorrect
4F4K_incongruent,152,50,2,97,72.95,50.68,0.08,0.8,108,1534,Incorrect
4F4K_incongruent,152,51,2,108,53.16,82.33,0.06,1.29,97,4170,Incorrect
4F4K_incongruent,152,52,2,108,56.95,75.0,0.06,1.18,108,1371,Correct
4F4K_incongruent,152,53,2,97,58.1,35.57,0.07,0.56,108,8477,Incorrect
4F4K_incongruent,152,54,2,108,19.73,49.24,0.02,0.77,108,3504,Correct
4F4K_incongruent,152,55,2,97,60.85,42.47,0.07,0.67,108,2476,Incorrect
4F4K_incongruent,152,56,2,97,86.7,69.38,0.1,1.09,97,2467,Correct
4F4K_incongruent,152,57,2,108,42.48,58.25,0.05,0.91,97,1833,Incorrect
4F4K_incongruent,152,58,1,107,57.87,29.87,0.06,0.47,107,2434,Correct
4F4K_incongruent,152,59,2,97,32.72,13.95,0.04,0.22,108,2772,Incorrect
4F4K_incongruent,152,60,2,97,53.05,40.92,0.06,0.64,97,2649,Correct
4F4K_incongruent,152,61,2,97,60.1,37.02,0.07,0.58,108,2314,Incorrect
