condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,127,0,2,108,31.87,17.1,0.04,0.27,108,11222,Correct
4F4K_congruent,127,1,2,97,51.81,68.9,0.06,1.08,97,9744,Correct
4F4K_congruent,127,2,2,108,75.97,52.96,0.09,0.83,97,1724,Incorrect
4F4K_congruent,127,3,1,107,31.84,14.15,0.04,0.22,115,2486,Incorrect
4F4K_congruent,127,4,1,115,46.37,62.03,0.05,0.97,107,1235,Incorrect
4F4K_congruent,127,5,2,108,62.37,43.15,0.07,0.68,108,3049,Correct
4F4K_congruent,127,6,1,107,80.64,64.33,0.09,1.01,107,1497,Correct
4F4K_congruent,127,7,1,107,69.46,41.36,0.08,0.65,107,1025,Correct
4F4K_congruent,127,8,2,97,60.07,70.24,0.07,1.1,108,950,Incorrect
4F4K_congruent,127,9,2,97,60.83,86.62,0.07,1.36,97,1297,Correct
4F4K_congruent,127,10,2,108,42.48,23.76,0.05,0.37,108,1130,Correct
4F4K_congruent,127,11,1,115,43.72,66.35,0.05,1.04,107,1099,Incorrect
4F4K_congruent,127,12,2,108,57.74,38.21,0.06,0.6,108,2326,Correct
4F4K_congruent,127,13,1,107,76.08,59.82,0.09,0.94,115,890,Incorrect
4F4K_congruent,127,14,1,115,25.42,43.66,0.03,0.69,115,1405,Correct
4F4K_congruent,127,15,1,107,54.15,43.32,0.06,0.68,107,786,Correct
4F4K_congruent,127,16,1,107,45.41,35.67,0.05,0.56,115,1552,Incorrect
4F4K_congruent,127,17,1,107,64.36,53.3,0.07,0.84,107,1108,Correct
4F4K_congruent,127,18,1,107,52.46,45.6,0.06,0.72,107,1115,Correct
4F4K_congruent,127,19,2,108,79.95,58.03,0.09,0.91,108,1141,Correct
4F4K_congruent,127,20,2,108,68.98,36.89,0.08,0.58,108,907,Correct
4F4K_congruent,127,21,1,107,78.68,60.14,0.09,0.94,107,985,Correct
4F4K_congruent,127,22,1,115,25.95,56.41,0.03,0.89,115,790,Correct
4F4K_congruent,127,23,1,115,14.51,35.55,0.02,0.56,115,696,Correct
4F4K_congruent,127,24,1,107,50.25,28.69,0.06,0.45,107,733,Correct
4F4K_congruent,127,25,2,97,30.9,52.07,0.03,0.82,97,781,Correct
4F4K_congruent,127,26,1,107,65.55,44.59,0.07,0.7,107,807,Correct
4F4K_congruent,127,27,1,115,38.58,54.31,0.04,0.85,115,1150,Correct
4F4K_congruent,127,28,2,97,55.14,71.31,0.06,1.12,108,558,Incorrect
4F4K_congruent,127,29,2,97,53.85,75.72,0.06,1.19,97,967,Correct
4F4K_congruent,127,30,2,97,50.9,61.93,0.06,0.97,108,1325,Incorrect
4F4K_congruent,127,31,2,108,68.25,38.92,0.08,0.61,108,797,Correct
4F4K_congruent,127,32,1,115,34.45,45.33,0.04,0.71,115,875,Correct
4F4K_congruent,127,33,2,108,55.89,25.24,0.06,0.4,108,692,Correct
4F4K_congruent,127,34,2,108,81.63,54.59,0.09,0.86,108,969,Correct
4F4K_congruent,127,35,1,107,71.54,41.46,0.08,0.65,107,783,Correct
4F4K_congruent,127,36,1,115,43.4,52.49,0.05,0.82,115,836,Correct
4F4K_congruent,127,37,1,107,69.02,57.25,0.08,0.9,107,719,Correct
4F4K_congruent,127,38,2,97,43.75,60.12,0.05,0.94,97,863,Correct
4F4K_congruent,127,39,1,107,54.67,24.35,0.06,0.38,107,699,Correct
