condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,72,0,2,97,35.75,22.47,0.04,0.35,108,32304,Incorrect
4F4K_incongruent,72,1,1,115,10.5,31.44,0.01,0.49,107,5554,Incorrect
4F4K_incongruent,72,2,2,108,58.13,82.07,0.07,1.29,108,5610,Correct
4F4K_incongruent,72,3,2,97,48.28,32.91,0.05,0.52,97,2389,Correct
4F4K_incongruent,72,4,1,107,53.96,38.92,0.06,0.61,107,3556,Correct
4F4K_incongruent,72,5,1,115,53.97,63.59,0.06,1.0,107,2988,Incorrect
4F4K_incongruent,72,6,1,107,70.95,47.78,0.08,0.75,115,18789,Incorrect
4F4K_incongruent,72,7,2,108,46.34,63.25,0.05,0.99,97,6068,Incorrect
4F4K_incongruent,72,8,2,108,29.25,43.67,0.03,0.69,97,2510,Incorrect
4F4K_incongruent,72,9,2,97,70.07,58.44,0.08,0.92,97,2877,Correct
4F4K_incongruent,72,10,2,108,45.76,68.8,0.05,1.08,108,2233,Correct
4F4K_incongruent,72,11,1,115,65.69,80.33,0.07,1.26,107,2403,Incorrect
4F4K_incongruent,72,12,2,97,83.12,62.92,0.09,0.99,97,2069,Correct
4F4K_incongruent,72,13,2,108,20.5,43.15,0.02,0.68,108,30184,Correct
4F4K_incongruent,72,14,2,97,70.27,59.0,0.08,0.93,97,2723,Correct
4F4K_incongruent,72,15,2,108,54.99,80.49,0.06,1.26,97,6483,Incorrect
4F4K_incongruent,72,16,2,108,40.05,51.96,0.04,0.82,97,16600,Incorrect
4F4K_incongruent,72,17,2,108,33.2,49.92,0.04,0.78,108,1793,Correct
4F4K_incongruent,72,18,1,107,52.82,29.64,0.06,0.47,107,1726,Correct
4F4K_incongruent,72,19,1,115,19.85,48.14,0.02,0.76,115,1107,Correct
4F4K_incongruent,72,20,1,107,42.09,30.18,0.05,0.47,107,7846,Correct
4F4K_incongruent,72,21,1,107,41.98,21.52,0.05,0.34,115,8479,Incorrect
4F4K_incongruent,72,22,2,97,48.82,36.37,0.05,0.57,97,2659,Correct
4F4K_incongruent,72,23,2,97,56.34,30.35,0.06,0.48,97,2147,Correct
4F4K_incongruent,72,24,2,108,31.55,48.89,0.04,0.77,108,2513,Correct
4F4K_incongruent,72,25,1,115,42.04,60.47,0.05,0.95,107,7796,Incorrect
4F4K_incongruent,72,26,2,108,60.94,75.25,0.07,1.18,97,1492,Incorrect
4F4K_incongruent,72,27,1,107,76.99,65.38,0.09,1.03,107,3476,Correct
4F4K_incongruent,72,28,2,108,35.88,63.11,0.04,0.99,108,2417,Correct
4F4K_incongruent,72,29,1,115,41.16,68.85,0.05,1.08,107,11189,Incorrect
4F4K_incongruent,72,30,1,115,20.8,37.54,0.02,0.59,115,4389,Correct
4F4K_incongruent,72,31,2,108,59.18,71.64,0.07,1.13,97,1657,Incorrect
4F4K_incongruent,72,32,2,108,33.87,45.1,0.04,0.71,108,3851,Correct
4F4K_incongruent,72,33,2,108,62.84,83.24,0.07,1.31,97,1282,Incorrect
4F4K_incongruent,72,34,1,107,82.43,62.66,0.09,0.98,107,5226,Correct
4F4K_incongruent,72,35,2,97,62.81,39.34,0.07,0.62,97,3039,Correct
4F4K_incongruent,72,36,1,107,65.59,51.66,0.07,0.81,107,2274,Correct
4F4K_incongruent,72,37,2,97,64.56,32.67,0.07,0.51,97,3221,Correct
4F4K_incongruent,72,38,2,108,21.54,45.94,0.02,0.72,108,2612,Correct
4F4K_incongruent,72,39,2,97,50.96,21.03,0.06,0.33,97,3502,Correct
4F4K_incongruent,72,40,2,97,57.61,32.52,0.06,0.51,97,5062,Correct
4F4K_incongruent,72,41,2,97,40.28,17.77,0.05,0.28,108,2279,Incorrect
4F4K_incongruent,72,42,1,115,49.65,66.23,0.06,1.04,115,4503,Correct
4F4K_incongruent,72,43,2,108,28.88,52.1,0.03,0.82,108,1679,Correct
4F4K_incongruent,72,44,2,97,64.06,54.41,0.07,0.85,97,1716,Correct
4F4K_incongruent,72,45,1,115,56.06,68.62,0.06,1.08,107,11068,Incorrect
4F4K_incongruent,72,46,2,97,46.13,33.91,0.05,0.53,97,4814,Correct
4F4K_incongruent,72,47,1,115,37.51,61.39,0.04,0.96,115,6058,Correct
4F4K_incongruent,72,48,2,97,56.68,37.16,0.06,0.58,97,3511,Correct
4F4K_incongruent,72,49,1,115,61.78,82.29,0.07,1.29,115,5250,Correct
4F4K_incongruent,72,50,1,115,47.54,67.17,0.05,1.06,115,1876,Correct
4F4K_incongruent,72,51,2,108,45.5,77.76,0.05,1.22,108,2257,Correct
4F4K_incongruent,72,52,2,108,31.95,49.31,0.04,0.77,108,3553,Correct
4F4K_incongruent,72,53,1,115,59.3,69.04,0.07,1.08,115,3359,Correct
4F4K_incongruent,72,54,1,115,20.37,43.54,0.02,0.68,107,3208,Incorrect
4F4K_incongruent,72,55,2,108,24.26,39.41,0.03,0.62,108,1664,Correct
4F4K_incongruent,72,56,2,108,55.87,78.86,0.06,1.24,97,3007,Incorrect
4F4K_incongruent,72,57,2,108,28.95,55.7,0.03,0.87,108,2205,Correct
4F4K_incongruent,72,58,2,108,69.15,83.25,0.08,1.31,108,2893,Correct
4F4K_incongruent,72,59,1,107,69.41,52.19,0.08,0.82,115,5749,Incorrect
4F4K_incongruent,72,60,2,97,74.49,52.9,0.08,0.83,108,5318,Incorrect
4F4K_incongruent,72,61,2,108,32.75,58.69,0.04,0.92,108,889,Correct
4F4K_incongruent,72,62,2,97,38.65,13.32,0.04,0.21,108,4012,Incorrect
4F4K_incongruent,72,63,1,115,39.89,63.5,0.04,1.0,115,2942,Correct
4F4K_incongruent,72,64,2,108,58.83,81.11,0.07,1.27,108,1831,Correct
4F4K_incongruent,72,65,2,108,40.62,51.44,0.05,0.81,108,1969,Correct
4F4K_incongruent,72,66,1,107,57.3,30.94,0.06,0.49,115,3801,Incorrect
4F4K_incongruent,72,67,2,108,23.64,41.49,0.03,0.65,108,2161,Correct
4F4K_incongruent,72,68,2,108,38.11,59.52,0.04,0.93,108,2084,Correct
4F4K_incongruent,72,69,1,107,71.57,48.68,0.08,0.76,115,5747,Incorrect
4F4K_incongruent,72,70,2,97,76.71,57.72,0.09,0.91,108,1689,Incorrect
4F4K_incongruent,72,71,2,97,36.25,24.92,0.04,0.39,108,3090,Incorrect
4F4K_incongruent,72,72,1,115,36.63,60.5,0.04,0.95,115,4175,Correct
4F4K_incongruent,72,73,2,108,38.72,70.45,0.04,1.11,108,1348,Correct
4F4K_incongruent,72,74,1,115,66.51,88.35,0.07,1.39,115,2033,Correct
4F4K_incongruent,72,75,2,108,14.26,35.95,0.02,0.56,108,2078,Correct
4F4K_incongruent,72,76,2,97,39.06,16.29,0.04,0.26,108,2677,Incorrect
4F4K_incongruent,72,77,2,97,68.31,57.2,0.08,0.9,97,937,Correct
4F4K_incongruent,72,78,2,97,36.05,23.22,0.04,0.36,108,3304,Incorrect
4F4K_incongruent,72,79,2,97,59.92,40.87,0.07,0.64,97,5217,Correct
4F4K_incongruent,72,80,1,107,68.22,43.48,0.08,0.68,107,4976,Correct
4F4K_incongruent,72,81,2,108,52.94,70.4,0.06,1.11,108,1680,Correct
4F4K_incongruent,72,82,2,108,51.68,70.95,0.06,1.11,108,1213,Correct
4F4K_incongruent,72,83,2,97,36.49,26.25,0.04,0.41,108,3063,Incorrect
4F4K_incongruent,72,84,1,107,35.44,24.39,0.04,0.38,115,4824,Incorrect
4F4K_incongruent,72,85,2,97,73.81,48.69,0.08,0.76,108,2047,Incorrect
4F4K_incongruent,72,86,2,97,69.81,43.81,0.08,0.69,97,2539,Correct
4F4K_incongruent,72,87,1,115,43.7,57.89,0.05,0.91,115,6935,Correct
4F4K_incongruent,72,88,1,107,75.71,63.2,0.08,0.99,115,2081,Incorrect
4F4K_incongruent,72,89,2,97,71.07,39.24,0.08,0.62,97,3180,Correct
4F4K_incongruent,72,90,2,97,64.77,54.67,0.07,0.86,97,3017,Correct
4F4K_incongruent,72,91,2,97,50.48,43.26,0.06,0.68,97,6048,Correct
4F4K_incongruent,72,92,1,115,51.36,73.87,0.06,1.16,115,2993,Correct
4F4K_incongruent,72,93,1,107,76.23,44.02,0.09,0.69,107,2549,Correct
4F4K_incongruent,72,94,2,108,35.05,49.56,0.04,0.78,108,1891,Correct
4F4K_incongruent,72,95,2,97,69.64,42.78,0.08,0.67,97,1556,Correct
4F4K_incongruent,72,96,2,108,37.85,62.75,0.04,0.99,108,1119,Correct
4F4K_incongruent,72,97,2,108,41.81,55.07,0.05,0.87,108,736,Correct
4F4K_incongruent,72,98,1,115,35.67,66.72,0.04,1.05,115,1814,Correct
4F4K_incongruent,72,99,2,108,47.49,54.78,0.05,0.86,108,2367,Correct
4F4K_incongruent,72,100,1,115,22.92,51.41,0.03,0.81,115,1636,Correct
4F4K_incongruent,72,101,1,115,66.44,78.45,0.07,1.23,107,1422,Incorrect
4F4K_incongruent,72,102,1,107,72.41,45.0,0.08,0.71,107,3184,Correct
4F4K_incongruent,72,103,2,97,59.56,49.82,0.07,0.78,97,1622,Correct
4F4K_incongruent,72,104,2,108,30.88,61.17,0.03,0.96,108,901,Correct
4F4K_incongruent,72,105,2,108,32.46,60.27,0.04,0.95,108,835,Correct
4F4K_incongruent,72,106,2,97,44.89,17.18,0.05,0.27,97,2080,Correct
4F4K_incongruent,72,107,2,97,55.53,48.86,0.06,0.77,97,1399,Correct
4F4K_incongruent,72,108,1,115,37.06,63.8,0.04,1.0,115,1440,Correct
4F4K_incongruent,72,109,1,115,22.87,44.0,0.03,0.69,115,1952,Correct
4F4K_incongruent,72,110,1,115,38.83,70.4,0.04,1.11,115,16598,Correct
4F4K_incongruent,72,111,2,108,36.53,47.83,0.04,0.75,108,1415,Correct
4F4K_incongruent,72,112,1,107,39.93,24.82,0.04,0.39,107,2245,Correct
4F4K_incongruent,72,113,1,107,65.89,41.55,0.07,0.65,107,1437,Correct
4F4K_incongruent,72,114,2,108,37.62,62.21,0.04,0.98,108,766,Correct
4F4K_incongruent,72,115,2,108,38.87,58.58,0.04,0.92,108,754,Correct
4F4K_incongruent,72,116,1,107,62.12,41.84,0.07,0.66,107,1299,Correct
4F4K_incongruent,72,117,1,115,51.87,59.14,0.06,0.93,115,2892,Correct
4F4K_incongruent,72,118,2,97,53.29,22.26,0.06,0.35,97,1112,Correct
4F4K_incongruent,72,119,2,108,47.45,60.38,0.05,0.95,108,2874,Correct
4F4K_incongruent,72,120,1,115,49.32,74.16,0.06,1.16,115,10370,Correct
4F4K_incongruent,72,121,1,115,68.06,87.72,0.08,1.38,107,1083,Incorrect
4F4K_incongruent,72,122,2,108,58.75,85.82,0.07,1.35,97,1875,Incorrect
4F4K_incongruent,72,123,1,115,64.32,76.14,0.07,1.2,107,3261,Incorrect
4F4K_incongruent,72,124,2,108,19.74,42.92,0.02,0.67,108,1231,Correct
4F4K_incongruent,72,125,2,108,30.89,49.23,0.03,0.77,108,1489,Correct
4F4K_incongruent,72,126,1,107,78.83,66.29,0.09,1.04,107,3494,Correct
4F4K_incongruent,72,127,2,97,49.19,33.0,0.06,0.52,97,2523,Correct
4F4K_incongruent,72,128,2,97,75.1,47.67,0.08,0.75,97,1865,Correct
4F4K_incongruent,72,129,2,108,25.98,43.17,0.03,0.68,108,1218,Correct
4F4K_incongruent,72,130,2,97,69.29,47.2,0.08,0.74,97,3951,Correct
4F4K_incongruent,72,131,2,97,56.16,31.52,0.06,0.5,97,4289,Correct
4F4K_incongruent,72,132,2,97,61.12,46.52,0.07,0.73,108,5474,Incorrect
4F4K_incongruent,72,133,1,115,56.63,68.82,0.06,1.08,115,5470,Correct
4F4K_incongruent,72,134,1,107,68.24,36.31,0.08,0.57,107,5856,Correct
4F4K_incongruent,72,135,1,107,58.97,41.38,0.07,0.65,107,4618,Correct
