condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,80,0,1,107,59.36,47.92,0.07,0.75,115,4347,Incorrect
4F4K_incongruent,80,1,1,115,43.33,61.36,0.05,0.96,115,6464,Correct
4F4K_incongruent,80,2,1,115,59.09,79.56,0.07,1.25,115,1392,Correct
4F4K_incongruent,80,3,1,115,48.51,64.78,0.05,1.02,115,1296,Correct
4F4K_incongruent,80,4,2,97,36.22,21.04,0.04,0.33,97,5813,Correct
4F4K_incongruent,80,5,2,97,46.05,32.55,0.05,0.51,97,1414,Correct
4F4K_incongruent,80,6,2,97,39.32,28.14,0.04,0.44,108,2341,Incorrect
4F4K_incongruent,80,7,2,108,31.54,57.64,0.04,0.91,97,1230,Incorrect
4F4K_incongruent,80,8,2,108,26.22,39.36,0.03,0.62,108,1327,Correct
4F4K_incongruent,80,9,2,97,87.63,60.77,0.1,0.95,97,1326,Correct
4F4K_incongruent,80,10,2,97,65.08,56.85,0.07,0.89,97,2036,Correct
4F4K_incongruent,80,11,2,108,41.26,62.68,0.05,0.98,97,812,Incorrect
4F4K_incongruent,80,12,2,97,76.91,64.44,0.09,1.01,97,1396,Correct
4F4K_incongruent,80,13,2,108,22.85,46.98,0.03,0.74,108,1372,Correct
4F4K_incongruent,80,14,2,108,30.79,56.71,0.03,0.89,108,2002,Correct
4F4K_incongruent,80,15,2,108,35.81,61.38,0.04,0.96,108,1244,Correct
4F4K_incongruent,80,16,1,107,33.32,15.28,0.04,0.24,115,2403,Incorrect
4F4K_incongruent,80,17,2,108,11.8,35.77,0.01,0.56,108,1196,Correct
4F4K_incongruent,80,18,1,115,21.77,48.25,0.02,0.76,107,2475,Incorrect
4F4K_incongruent,80,19,2,108,24.81,53.47,0.03,0.84,97,4740,Incorrect
4F4K_incongruent,80,20,1,107,57.77,49.61,0.06,0.78,115,1533,Incorrect
4F4K_incongruent,80,21,1,107,85.58,69.06,0.1,1.08,115,1162,Incorrect
4F4K_incongruent,80,22,2,97,30.4,14.42,0.03,0.23,108,2468,Incorrect
4F4K_incongruent,80,23,1,115,40.03,56.04,0.04,0.88,115,884,Correct
4F4K_incongruent,80,24,2,108,46.31,77.31,0.05,1.21,108,1926,Correct
4F4K_incongruent,80,25,1,115,25.56,40.63,0.03,0.64,115,3972,Correct
4F4K_incongruent,80,26,1,115,42.07,70.86,0.05,1.11,115,1184,Correct
4F4K_incongruent,80,27,1,107,52.28,22.9,0.06,0.36,115,2121,Incorrect
4F4K_incongruent,80,28,1,107,60.73,51.98,0.07,0.82,115,935,Incorrect
4F4K_incongruent,80,29,2,97,53.51,26.05,0.06,0.41,108,1967,Incorrect
4F4K_incongruent,80,30,1,107,41.62,24.87,0.05,0.39,115,1833,Incorrect
4F4K_incongruent,80,31,2,108,56.99,78.6,0.06,1.23,108,2123,Correct
4F4K_incongruent,80,32,1,115,16.45,37.16,0.02,0.58,107,1687,Incorrect
4F4K_incongruent,80,33,1,107,58.99,51.16,0.07,0.8,115,1974,Incorrect
4F4K_incongruent,80,34,2,108,19.2,48.25,0.02,0.76,97,3128,Incorrect
4F4K_incongruent,80,35,2,97,44.47,21.25,0.05,0.33,108,3333,Incorrect
4F4K_incongruent,80,36,1,107,56.12,35.12,0.06,0.55,115,2754,Incorrect
4F4K_incongruent,80,37,1,115,68.88,83.49,0.08,1.31,107,2180,Incorrect
4F4K_incongruent,80,38,1,107,43.49,34.15,0.05,0.54,115,1384,Incorrect
4F4K_incongruent,80,39,1,107,71.27,47.42,0.08,0.74,115,2494,Incorrect
4F4K_incongruent,80,40,2,108,39.76,68.02,0.04,1.07,97,1933,Incorrect
4F4K_incongruent,80,41,2,97,60.03,51.18,0.07,0.8,108,1352,Incorrect
4F4K_incongruent,80,42,2,108,32.77,66.11,0.04,1.04,108,1030,Correct
4F4K_incongruent,80,43,1,115,59.32,84.63,0.07,1.33,115,1242,Correct
4F4K_incongruent,80,44,1,107,70.15,37.19,0.08,0.58,115,1160,Incorrect
4F4K_incongruent,80,45,1,107,57.8,43.77,0.06,0.69,107,1935,Correct
4F4K_incongruent,80,46,2,108,55.54,78.31,0.06,1.23,108,2748,Correct
4F4K_incongruent,80,47,1,115,55.25,68.72,0.06,1.08,107,2953,Incorrect
4F4K_incongruent,80,48,2,108,47.3,79.22,0.05,1.24,97,1720,Incorrect
4F4K_incongruent,80,49,2,97,35.6,15.05,0.04,0.24,97,1270,Correct
4F4K_incongruent,80,50,2,108,40.71,53.23,0.05,0.84,97,2846,Incorrect
4F4K_incongruent,80,51,1,115,55.24,65.49,0.06,1.03,115,2619,Correct
4F4K_incongruent,80,52,2,108,39.09,57.88,0.04,0.91,108,2924,Correct
4F4K_incongruent,80,53,2,108,25.35,43.56,0.03,0.68,108,3577,Correct
4F4K_incongruent,80,54,2,108,21.96,51.3,0.02,0.81,108,1251,Correct
4F4K_incongruent,80,55,2,108,51.41,61.49,0.06,0.97,97,1562,Incorrect
4F4K_incongruent,80,56,1,107,77.71,50.75,0.09,0.8,115,1194,Incorrect
4F4K_incongruent,80,57,1,107,45.22,16.09,0.05,0.25,115,1604,Incorrect
4F4K_incongruent,80,58,2,108,60.47,87.31,0.07,1.37,108,2135,Correct
4F4K_incongruent,80,59,1,107,81.8,53.41,0.09,0.84,107,2966,Correct
4F4K_incongruent,80,60,1,115,23.66,53.39,0.03,0.84,115,2508,Correct
4F4K_incongruent,80,61,2,97,55.63,38.59,0.06,0.61,108,1810,Incorrect
