condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,87,0,2,97,62.94,77.84,0.07,1.22,108,16191,Incorrect
4F4K_congruent,87,1,1,107,76.59,50.99,0.09,0.8,107,5123,Correct
4F4K_congruent,87,2,2,97,32.04,63.29,0.04,0.99,97,2160,Correct
4F4K_congruent,87,3,1,115,17.47,43.04,0.02,0.68,115,5349,Correct
4F4K_congruent,87,4,1,115,44.81,63.73,0.05,1.0,115,1822,Correct
4F4K_congruent,87,5,2,108,44.32,28.41,0.05,0.45,108,1500,Correct
4F4K_congruent,87,6,1,107,78.59,62.85,0.09,0.99,115,1278,Incorrect
4F4K_congruent,87,7,1,107,85.67,61.3,0.1,0.96,107,4668,Correct
4F4K_congruent,87,8,2,97,53.35,73.48,0.06,1.15,97,1327,Correct
4F4K_congruent,87,9,2,108,54.06,39.38,0.06,0.62,97,1055,Incorrect
4F4K_congruent,87,10,2,97,55.5,73.91,0.06,1.16,108,6037,Incorrect
4F4K_congruent,87,11,2,108,58.94,34.16,0.07,0.54,97,4272,Incorrect
4F4K_congruent,87,12,2,97,33.14,46.05,0.04,0.72,97,6320,Correct
4F4K_congruent,87,13,2,108,76.36,62.45,0.09,0.98,108,4204,Correct
4F4K_congruent,87,14,2,97,35.95,64.67,0.04,1.02,97,5054,Correct
4F4K_congruent,87,15,1,107,65.92,46.03,0.07,0.72,107,4657,Correct
4F4K_congruent,87,16,2,108,36.7,12.39,0.04,0.19,97,1770,Incorrect
4F4K_congruent,87,17,1,115,67.59,84.07,0.08,1.32,107,3788,Incorrect
4F4K_congruent,87,18,1,107,55.33,48.05,0.06,0.75,115,4026,Incorrect
4F4K_congruent,87,19,1,115,56.26,67.29,0.06,1.06,107,4537,Incorrect
4F4K_congruent,87,20,2,108,53.49,28.98,0.06,0.46,97,10707,Incorrect
4F4K_congruent,87,21,1,115,57.83,67.79,0.06,1.06,115,1938,Correct
4F4K_congruent,87,22,2,108,69.32,44.56,0.08,0.7,97,3616,Incorrect
4F4K_congruent,87,23,2,97,50.67,74.38,0.06,1.17,108,2119,Incorrect
4F4K_congruent,87,24,2,108,44.65,15.86,0.05,0.25,108,19770,Correct
4F4K_congruent,87,25,1,107,63.5,45.91,0.07,0.72,115,2688,Incorrect
4F4K_congruent,87,26,2,108,59.6,40.42,0.07,0.63,108,2964,Correct
4F4K_congruent,87,27,1,107,34.87,17.9,0.04,0.28,107,2985,Correct
4F4K_congruent,87,28,2,97,61.11,74.24,0.07,1.17,97,2459,Correct
4F4K_congruent,87,29,2,108,41.4,14.25,0.05,0.22,97,2854,Incorrect
4F4K_congruent,87,30,2,108,78.31,49.09,0.09,0.77,108,3554,Correct
4F4K_congruent,87,31,2,108,40.21,22.87,0.04,0.36,108,15398,Correct
4F4K_congruent,87,32,2,108,56.13,49.37,0.06,0.78,97,7475,Incorrect
4F4K_congruent,87,33,1,107,85.62,68.83,0.1,1.08,107,33612,Correct
4F4K_congruent,87,34,2,97,60.06,70.31,0.07,1.1,97,11207,Correct
4F4K_congruent,87,35,2,108,48.63,25.01,0.05,0.39,97,22896,Incorrect
4F4K_congruent,87,36,1,115,46.71,70.75,0.05,1.11,107,3494,Incorrect
4F4K_congruent,87,37,2,108,86.12,63.63,0.1,1.0,108,2092,Correct
4F4K_congruent,87,38,1,115,41.98,69.12,0.05,1.09,115,5181,Correct
4F4K_congruent,87,39,2,108,57.6,40.87,0.06,0.64,108,1517,Correct
4F4K_congruent,87,40,1,115,16.46,45.97,0.02,0.72,107,3524,Incorrect
4F4K_congruent,87,41,1,115,52.63,80.86,0.06,1.27,115,2548,Correct
4F4K_congruent,87,42,1,107,64.86,38.11,0.07,0.6,115,2208,Incorrect
4F4K_congruent,87,43,2,108,40.48,29.16,0.05,0.46,97,2601,Incorrect
4F4K_congruent,87,44,2,108,58.0,31.58,0.06,0.5,108,7208,Correct
4F4K_congruent,87,45,2,97,60.75,80.25,0.07,1.26,108,2978,Incorrect
