condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,104,0,1,115,18.61,42.43,0.02,0.67,115,1241,Correct
4F4K_incongruent,104,1,1,107,63.73,47.37,0.07,0.74,107,506,Correct
4F4K_incongruent,104,2,2,108,32.55,43.52,0.04,0.68,97,649,Incorrect
4F4K_incongruent,104,3,2,97,43.44,33.77,0.05,0.53,108,1043,Incorrect
4F4K_incongruent,104,4,1,115,22.36,36.62,0.03,0.58,115,1039,Correct
4F4K_incongruent,104,5,1,115,53.95,77.17,0.06,1.21,107,836,Incorrect
4F4K_incongruent,104,6,1,115,50.72,75.3,0.06,1.18,115,1968,Correct
4F4K_incongruent,104,7,1,107,48.5,24.48,0.05,0.38,115,2045,Incorrect
4F4K_incongruent,104,8,1,107,33.65,16.85,0.04,0.26,107,1197,Correct
4F4K_incongruent,104,9,1,107,80.24,49.2,0.09,0.77,115,727,Incorrect
4F4K_incongruent,104,10,2,108,30.08,54.41,0.03,0.85,108,928,Correct
4F4K_incongruent,104,11,1,115,50.33,62.19,0.06,0.98,115,2329,Correct
4F4K_incongruent,104,12,2,108,42.19,55.57,0.05,0.87,108,896,Correct
4F4K_incongruent,104,13,2,97,61.06,38.77,0.07,0.61,97,991,Correct
4F4K_incongruent,104,14,2,97,54.88,43.3,0.06,0.68,97,1440,Correct
4F4K_incongruent,104,15,2,97,69.43,54.6,0.08,0.86,97,1200,Correct
4F4K_incongruent,104,16,1,107,40.47,32.32,0.05,0.51,107,940,Correct
4F4K_incongruent,104,17,2,97,72.93,47.32,0.08,0.74,97,919,Correct
4F4K_incongruent,104,18,2,108,30.53,39.82,0.03,0.63,108,1042,Correct
4F4K_incongruent,104,19,2,108,40.85,72.72,0.05,1.14,108,935,Correct
4F4K_incongruent,104,20,2,108,13.35,36.15,0.01,0.57,108,1042,Correct
4F4K_incongruent,104,21,1,115,57.24,83.31,0.06,1.31,115,911,Correct
