condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,144,0,1,107,56.23,28.45,0.06,0.45,107,3962,Correct
4F4K_incongruent,144,1,1,107,73.68,40.95,0.08,0.64,107,3590,Correct
4F4K_incongruent,144,2,2,108,53.28,67.79,0.06,1.06,97,8100,Incorrect
4F4K_incongruent,144,3,2,97,63.93,39.04,0.07,0.61,108,2456,Incorrect
4F4K_incongruent,144,4,2,108,21.3,36.66,0.02,0.58,97,1231,Incorrect
4F4K_incongruent,144,5,2,108,28.27,51.65,0.03,0.81,108,2050,Correct
4F4K_incongruent,144,6,2,108,58.11,81.12,0.07,1.27,97,1797,Incorrect
4F4K_incongruent,144,7,1,107,66.65,40.87,0.07,0.64,107,2758,Correct
4F4K_incongruent,144,8,2,108,59.3,81.93,0.07,1.29,97,3462,Incorrect
4F4K_incongruent,144,9,2,108,53.78,81.71,0.06,1.28,108,1081,Correct
4F4K_incongruent,144,10,2,108,35.29,53.93,0.04,0.85,97,943,Incorrect
4F4K_incongruent,144,11,2,108,51.13,68.3,0.06,1.07,108,10582,Correct
4F4K_incongruent,144,12,2,108,50.57,81.56,0.06,1.28,108,1766,Correct
4F4K_incongruent,144,13,2,97,56.61,26.12,0.06,0.41,97,1961,Correct
4F4K_incongruent,144,14,1,107,56.62,49.36,0.06,0.78,107,2101,Correct
4F4K_incongruent,144,15,2,97,69.98,42.59,0.08,0.67,108,3256,Incorrect
4F4K_incongruent,144,16,1,115,18.64,38.03,0.02,0.6,107,2203,Incorrect
4F4K_incongruent,144,17,2,97,75.83,61.18,0.08,0.96,97,1960,Correct
4F4K_incongruent,144,18,1,115,46.67,53.51,0.05,0.84,107,5152,Incorrect
4F4K_incongruent,144,19,2,108,38.09,54.47,0.04,0.86,108,6617,Correct
4F4K_incongruent,144,20,2,108,47.7,77.04,0.05,1.21,108,1910,Correct
4F4K_incongruent,144,21,1,107,40.29,28.3,0.05,0.44,115,1498,Incorrect
4F4K_incongruent,144,22,1,107,73.01,49.96,0.08,0.78,107,1129,Correct
4F4K_incongruent,144,23,1,115,46.02,63.8,0.05,1.0,115,1726,Correct
4F4K_incongruent,144,24,1,107,69.83,38.68,0.08,0.61,115,959,Incorrect
4F4K_incongruent,144,25,2,108,27.98,56.5,0.03,0.89,97,955,Incorrect
4F4K_incongruent,144,26,1,107,55.09,24.15,0.06,0.38,115,1619,Incorrect
4F4K_incongruent,144,27,2,108,34.04,51.15,0.04,0.8,108,1929,Correct
4F4K_incongruent,144,28,2,108,48.82,72.07,0.05,1.13,97,3816,Incorrect
4F4K_incongruent,144,29,1,115,28.89,43.17,0.03,0.68,115,2349,Correct
4F4K_incongruent,144,30,1,107,59.87,41.52,0.07,0.65,107,5171,Correct
4F4K_incongruent,144,31,2,97,60.53,39.2,0.07,0.62,97,2103,Correct
4F4K_incongruent,144,32,1,107,68.19,54.6,0.08,0.86,107,2325,Correct
4F4K_incongruent,144,33,1,107,77.22,45.46,0.09,0.71,107,1333,Correct
4F4K_incongruent,144,34,1,115,39.95,54.77,0.04,0.86,115,667,Correct
4F4K_incongruent,144,35,1,107,47.31,24.2,0.05,0.38,115,1651,Incorrect
4F4K_incongruent,144,36,2,97,41.2,16.97,0.05,0.27,97,2268,Correct
4F4K_incongruent,144,37,2,108,31.41,49.11,0.04,0.77,97,1092,Incorrect
4F4K_incongruent,144,38,2,108,56.81,78.84,0.06,1.24,97,3449,Incorrect
4F4K_incongruent,144,39,1,107,41.77,22.19,0.05,0.35,107,4050,Correct
4F4K_incongruent,144,40,2,108,27.55,43.34,0.03,0.68,108,2704,Correct
