condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,180,0,2,108,55.33,65.73,0.06,1.03,97,4156,Incorrect
4F4K_incongruent,180,1,2,97,40.84,21.67,0.05,0.34,108,1623,Incorrect
4F4K_incongruent,180,2,2,108,37.81,67.64,0.04,1.06,108,1186,Correct
4F4K_incongruent,180,3,2,97,51.46,22.46,0.06,0.35,97,1460,Correct
4F4K_incongruent,180,4,1,115,23.72,45.78,0.03,0.72,107,3410,Incorrect
4F4K_incongruent,180,5,1,107,43.96,23.02,0.05,0.36,115,991,Incorrect
4F4K_incongruent,180,6,1,115,29.11,46.17,0.03,0.73,107,1780,Incorrect
4F4K_incongruent,180,7,2,108,52.52,74.03,0.06,1.16,97,1398,Incorrect
4F4K_incongruent,180,8,1,115,37.38,66.1,0.04,1.04,107,1530,Incorrect
4F4K_incongruent,180,9,2,97,51.11,35.91,0.06,0.56,108,702,Incorrect
4F4K_incongruent,180,10,1,107,65.29,45.71,0.07,0.72,115,439,Incorrect
4F4K_incongruent,180,11,2,108,37.5,65.98,0.04,1.04,108,1285,Correct
4F4K_incongruent,180,12,1,115,61.36,74.64,0.07,1.17,115,705,Correct
4F4K_incongruent,180,13,2,108,53.83,67.56,0.06,1.06,97,1602,Incorrect
4F4K_incongruent,180,14,2,108,32.95,45.71,0.04,0.72,97,1154,Incorrect
4F4K_incongruent,180,15,1,115,52.88,73.93,0.06,1.16,107,1165,Incorrect
4F4K_incongruent,180,16,1,115,30.39,52.47,0.03,0.82,115,476,Correct
4F4K_incongruent,180,17,1,107,86.78,68.14,0.1,1.07,107,1148,Correct
4F4K_incongruent,180,18,1,107,72.09,59.99,0.08,0.94,107,1155,Correct
4F4K_incongruent,180,19,1,115,27.7,44.71,0.03,0.7,115,1381,Correct
4F4K_incongruent,180,20,2,108,34.47,52.04,0.04,0.82,108,1208,Correct
4F4K_incongruent,180,21,1,107,46.13,36.62,0.05,0.58,107,2925,Correct
4F4K_incongruent,180,22,2,108,28.11,37.95,0.03,0.6,108,108,Correct
4F4K_incongruent,180,23,2,108,36.44,61.04,0.04,0.96,108,1182,Correct
4F4K_incongruent,180,24,2,108,45.06,75.13,0.05,1.18,108,1148,Correct
4F4K_incongruent,180,25,1,115,47.63,55.91,0.05,0.88,115,1213,Correct
4F4K_incongruent,180,26,1,115,32.83,51.88,0.04,0.81,115,1092,Correct
4F4K_incongruent,180,27,1,115,56.12,67.11,0.06,1.05,115,4070,Correct
4F4K_incongruent,180,28,1,115,18.77,32.64,0.02,0.51,107,1348,Incorrect
4F4K_incongruent,180,29,1,107,62.04,29.72,0.07,0.47,115,1062,Incorrect
4F4K_incongruent,180,30,1,107,74.15,52.23,0.08,0.82,107,869,Correct
4F4K_incongruent,180,31,2,97,66.02,39.88,0.07,0.63,108,2011,Incorrect
4F4K_incongruent,180,32,1,115,65.31,89.31,0.07,1.4,107,1417,Incorrect
4F4K_incongruent,180,33,2,108,53.97,74.48,0.06,1.17,108,1282,Correct
4F4K_incongruent,180,34,2,97,53.9,46.59,0.06,0.73,97,716,Correct
4F4K_incongruent,180,35,1,115,49.75,67.95,0.06,1.07,107,1592,Incorrect
4F4K_incongruent,180,36,2,97,58.46,29.83,0.07,0.47,97,935,Correct
4F4K_incongruent,180,37,2,108,53.53,80.85,0.06,1.27,97,3839,Incorrect
4F4K_incongruent,180,38,1,115,37.01,49.41,0.04,0.78,115,4698,Correct
4F4K_incongruent,180,39,2,108,54.63,69.48,0.06,1.09,97,998,Incorrect
4F4K_incongruent,180,40,2,108,44.99,51.92,0.05,0.82,108,644,Correct
4F4K_incongruent,180,41,2,97,81.15,58.14,0.09,0.91,97,787,Correct
4F4K_incongruent,180,42,1,115,55.46,74.38,0.06,1.17,115,1141,Correct
4F4K_incongruent,180,43,1,115,50.55,72.93,0.06,1.15,107,931,Incorrect
