condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_incongruent,92,0,2,97,55.65,45.32,0.06,0.71,108,15365,Incorrect
4F4K_incongruent,92,1,2,108,64.86,78.66,0.07,1.24,97,3297,Incorrect
4F4K_incongruent,92,2,2,97,30.75,16.4,0.03,0.26,97,1928,Correct
4F4K_incongruent,92,3,2,108,34.97,46.09,0.04,0.72,97,953,Incorrect
4F4K_incongruent,92,4,2,108,63.34,75.93,0.07,1.19,108,3511,Correct
4F4K_incongruent,92,5,2,97,73.29,44.78,0.08,0.7,108,1551,Incorrect
4F4K_incongruent,92,6,1,107,74.7,60.15,0.08,0.94,115,3683,Incorrect
4F4K_incongruent,92,7,1,107,39.87,23.58,0.04,0.37,107,3641,Correct
4F4K_incongruent,92,8,1,107,83.02,57.39,0.09,0.9,107,3343,Correct
4F4K_incongruent,92,9,1,115,44.49,53.43,0.05,0.84,115,1519,Correct
4F4K_incongruent,92,10,1,107,82.36,67.7,0.09,1.06,115,2521,Incorrect
4F4K_incongruent,92,11,2,97,60.73,41.48,0.07,0.65,108,3608,Incorrect
4F4K_incongruent,92,12,2,97,43.93,16.01,0.05,0.25,97,2939,Correct
4F4K_incongruent,92,13,1,115,44.11,55.12,0.05,0.87,115,2637,Correct
4F4K_incongruent,92,14,1,107,81.71,52.03,0.09,0.82,107,833,Correct
4F4K_incongruent,92,15,2,108,34.1,65.48,0.04,1.03,97,3253,Incorrect
4F4K_incongruent,92,16,1,115,52.26,79.06,0.06,1.24,107,4463,Incorrect
4F4K_incongruent,92,17,1,115,60.69,87.59,0.07,1.38,107,1509,Incorrect
4F4K_incongruent,92,18,1,115,41.32,73.28,0.05,1.15,115,6942,Correct
4F4K_incongruent,92,19,1,115,55.0,72.13,0.06,1.13,107,2552,Incorrect
4F4K_incongruent,92,20,2,97,82.44,63.41,0.09,1.0,97,2765,Correct
4F4K_incongruent,92,21,2,97,73.47,58.81,0.08,0.92,108,2118,Incorrect
4F4K_incongruent,92,22,2,97,48.09,40.05,0.05,0.63,108,4716,Incorrect
4F4K_incongruent,92,23,2,97,54.56,24.0,0.06,0.38,97,1242,Correct
4F4K_incongruent,92,24,2,108,26.42,47.11,0.03,0.74,108,1371,Correct
4F4K_incongruent,92,25,1,107,75.57,58.78,0.08,0.92,115,1700,Incorrect
4F4K_incongruent,92,26,1,107,80.05,57.5,0.09,0.9,107,3172,Correct
4F4K_incongruent,92,27,1,115,65.86,85.21,0.07,1.34,115,3696,Correct
4F4K_incongruent,92,28,2,108,56.15,77.49,0.06,1.22,97,1967,Incorrect
4F4K_incongruent,92,29,2,108,44.43,68.01,0.05,1.07,97,1674,Incorrect
4F4K_incongruent,92,30,2,97,61.81,51.91,0.07,0.82,108,3597,Incorrect
4F4K_incongruent,92,31,1,107,47.53,29.12,0.05,0.46,107,2152,Correct
4F4K_incongruent,92,32,2,108,58.49,67.7,0.07,1.06,108,3469,Correct
4F4K_incongruent,92,33,1,107,76.65,46.34,0.09,0.73,115,3129,Incorrect
4F4K_incongruent,92,34,1,107,78.39,60.48,0.09,0.95,107,1044,Correct
4F4K_incongruent,92,35,2,97,75.37,53.4,0.08,0.84,97,11350,Correct
4F4K_incongruent,92,36,1,107,85.52,62.12,0.1,0.98,115,1711,Incorrect
4F4K_incongruent,92,37,2,108,19.33,38.78,0.02,0.61,108,1762,Correct
4F4K_incongruent,92,38,1,115,58.62,78.77,0.07,1.24,107,4662,Incorrect
4F4K_incongruent,92,39,2,108,38.05,61.47,0.04,0.97,97,3355,Incorrect
4F4K_incongruent,92,40,2,97,55.32,29.29,0.06,0.46,108,2164,Incorrect
4F4K_incongruent,92,41,2,97,52.85,31.5,0.06,0.49,97,4913,Correct
4F4K_incongruent,92,42,1,107,52.71,29.42,0.06,0.46,107,5140,Correct
4F4K_incongruent,92,43,1,115,50.16,61.01,0.06,0.96,107,3609,Incorrect
4F4K_incongruent,92,44,1,107,47.54,38.62,0.05,0.61,115,2154,Incorrect
4F4K_incongruent,92,45,2,97,66.45,53.35,0.07,0.84,108,5960,Incorrect
4F4K_incongruent,92,46,1,115,47.41,54.25,0.05,0.85,115,3954,Correct
