condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,51,0,2,97,16.87,37.21,0.02,0.58,97,8586,Correct
4F4K_congruent,51,1,1,107,71.46,46.63,0.08,0.73,107,3343,Correct
4F4K_congruent,51,2,2,97,58.91,81.28,0.07,1.28,97,3839,Correct
4F4K_congruent,51,3,1,115,15.09,44.29,0.02,0.7,107,1963,Incorrect
4F4K_congruent,51,4,1,107,81.5,53.54,0.09,0.84,107,5498,Correct
4F4K_congruent,51,5,2,108,52.08,23.17,0.06,0.36,108,5853,Correct
4F4K_congruent,51,6,2,97,39.59,71.93,0.04,1.13,97,4613,Correct
4F4K_congruent,51,7,1,107,50.53,27.16,0.06,0.43,115,6741,Incorrect
4F4K_congruent,51,8,2,97,53.5,76.95,0.06,1.21,108,2307,Incorrect
4F4K_congruent,51,9,1,107,39.12,16.55,0.04,0.26,115,5103,Incorrect
4F4K_congruent,51,10,2,97,18.46,49.39,0.02,0.78,108,4657,Incorrect
4F4K_congruent,51,11,2,97,66.05,88.34,0.07,1.39,97,4991,Correct
4F4K_congruent,51,12,1,107,84.99,56.05,0.1,0.88,115,8324,Incorrect
4F4K_congruent,51,13,1,107,77.77,45.57,0.09,0.72,115,2207,Incorrect
4F4K_congruent,51,14,2,97,44.65,57.87,0.05,0.91,108,6227,Incorrect
4F4K_congruent,51,15,2,97,60.45,82.86,0.07,1.3,97,5738,Correct
4F4K_congruent,51,16,2,97,47.63,68.67,0.05,1.08,97,1797,Correct
4F4K_congruent,51,17,2,108,61.98,44.25,0.07,0.7,97,2127,Incorrect
4F4K_congruent,51,18,2,108,58.95,39.86,0.07,0.63,108,2217,Correct
4F4K_congruent,51,19,2,97,15.15,36.33,0.02,0.57,97,2509,Correct
4F4K_congruent,51,20,1,107,57.52,47.27,0.06,0.74,107,1775,Correct
4F4K_congruent,51,21,2,97,23.66,36.25,0.03,0.57,97,1757,Correct
4F4K_congruent,51,22,1,115,24.46,45.71,0.03,0.72,115,6258,Correct
4F4K_congruent,51,23,2,97,25.9,51.28,0.03,0.81,97,2106,Correct
4F4K_congruent,51,24,1,115,28.35,52.4,0.03,0.82,115,2853,Correct
4F4K_congruent,51,25,1,107,66.73,52.78,0.07,0.83,107,968,Correct
4F4K_congruent,51,26,1,107,74.25,42.57,0.08,0.67,107,878,Correct
4F4K_congruent,51,27,1,115,36.2,69.33,0.04,1.09,115,1162,Correct
4F4K_congruent,51,28,1,115,39.6,70.83,0.04,1.11,115,1312,Correct
4F4K_congruent,51,29,1,115,47.56,67.57,0.05,1.06,115,3899,Correct
4F4K_congruent,51,30,2,97,41.44,53.75,0.05,0.84,97,2156,Correct
4F4K_congruent,51,31,1,107,63.47,41.39,0.07,0.65,107,987,Correct
4F4K_congruent,51,32,1,107,67.21,58.6,0.08,0.92,107,2019,Correct
4F4K_congruent,51,33,1,107,40.77,13.05,0.05,0.2,115,1156,Incorrect
4F4K_congruent,51,34,2,108,52.22,39.57,0.06,0.62,97,5837,Incorrect
4F4K_congruent,51,35,2,97,65.27,79.63,0.07,1.25,108,903,Incorrect
4F4K_congruent,51,36,2,97,31.38,42.44,0.04,0.67,97,2910,Correct
4F4K_congruent,51,37,2,97,50.33,72.9,0.06,1.15,97,3100,Correct
4F4K_congruent,51,38,2,108,63.04,41.99,0.07,0.66,108,1298,Correct
4F4K_congruent,51,39,2,108,71.61,53.45,0.08,0.84,108,786,Correct
4F4K_congruent,51,40,2,97,55.63,77.74,0.06,1.22,108,785,Incorrect
4F4K_congruent,51,41,2,108,59.69,39.74,0.07,0.62,97,3219,Incorrect
4F4K_congruent,51,42,2,97,48.88,76.64,0.05,1.2,97,1293,Correct
4F4K_congruent,51,43,1,107,83.1,67.37,0.09,1.06,107,1596,Correct
4F4K_congruent,51,44,2,97,11.91,38.78,0.01,0.61,97,1170,Correct
4F4K_congruent,51,45,1,115,44.18,64.65,0.05,1.02,115,1527,Correct
4F4K_congruent,51,46,1,107,41.7,17.81,0.05,0.28,115,1829,Incorrect
4F4K_congruent,51,47,1,115,38.62,50.25,0.04,0.79,115,5076,Correct
4F4K_congruent,51,48,2,97,28.13,58.89,0.03,0.92,97,2552,Correct
4F4K_congruent,51,49,1,107,34.53,17.57,0.04,0.28,107,1247,Correct
4F4K_congruent,51,50,2,108,73.67,60.01,0.08,0.94,108,2416,Correct
