condition,subject,trial,sub_task,cat,x,y,xt,yt,resp,rt,fb
4F4K_congruent,75,0,1,115,50.24,62.87,0.06,0.99,115,7826,Correct
4F4K_congruent,75,1,1,115,55.88,68.17,0.06,1.07,115,3249,Correct
4F4K_congruent,75,2,2,108,79.2,48.98,0.09,0.77,97,4013,Incorrect
4F4K_congruent,75,3,1,115,11.76,30.55,0.01,0.48,107,2344,Incorrect
4F4K_congruent,75,4,2,97,50.33,64.36,0.06,1.01,97,3729,Correct
4F4K_congruent,75,5,1,107,59.89,32.45,0.07,0.51,115,1766,Incorrect
4F4K_congruent,75,6,1,115,22.72,45.67,0.03,0.72,115,6977,Correct
4F4K_congruent,75,7,2,97,56.84,84.75,0.06,1.33,108,5792,Incorrect
4F4K_congruent,75,8,1,107,33.84,17.52,0.04,0.28,107,1490,Correct
4F4K_congruent,75,9,2,97,31.11,43.86,0.03,0.69,97,2178,Correct
4F4K_congruent,75,10,1,115,40.25,69.9,0.05,1.1,107,3416,Incorrect
4F4K_congruent,75,11,1,107,47.1,24.39,0.05,0.38,107,1724,Correct
4F4K_congruent,75,12,2,108,80.41,58.61,0.09,0.92,97,1765,Incorrect
4F4K_congruent,75,13,2,97,18.5,46.49,0.02,0.73,97,1901,Correct
4F4K_congruent,75,14,1,107,84.34,65.83,0.09,1.03,115,2144,Incorrect
4F4K_congruent,75,15,1,107,58.7,44.51,0.07,0.7,115,912,Incorrect
4F4K_congruent,75,16,1,115,61.6,87.08,0.07,1.37,107,2735,Incorrect
4F4K_congruent,75,17,1,115,26.01,55.06,0.03,0.86,115,974,Correct
4F4K_congruent,75,18,2,108,38.19,14.67,0.04,0.23,97,2255,Incorrect
4F4K_congruent,75,19,1,115,59.3,82.89,0.07,1.3,115,6059,Correct
4F4K_congruent,75,20,2,108,60.87,50.38,0.07,0.79,97,3356,Incorrect
4F4K_congruent,75,21,1,115,34.7,66.29,0.04,1.04,115,977,Correct
4F4K_congruent,75,22,1,115,36.89,61.12,0.04,0.96,115,728,Correct
4F4K_congruent,75,23,2,97,36.6,44.34,0.04,0.7,108,2952,Incorrect
4F4K_congruent,75,24,2,108,36.52,11.66,0.04,0.18,108,4692,Correct
4F4K_congruent,75,25,1,107,45.52,27.93,0.05,0.44,107,1212,Correct
4F4K_congruent,75,26,1,115,42.96,63.16,0.05,0.99,115,886,Correct
4F4K_congruent,75,27,1,115,15.34,39.7,0.02,0.62,115,1322,Correct
4F4K_congruent,75,28,1,115,56.91,71.93,0.06,1.13,107,4275,Incorrect
4F4K_congruent,75,29,2,108,81.34,50.96,0.09,0.8,108,1413,Correct
4F4K_congruent,75,30,2,108,71.21,58.33,0.08,0.92,108,1091,Correct
4F4K_congruent,75,31,2,97,31.97,41.22,0.04,0.65,108,1380,Incorrect
4F4K_congruent,75,32,1,107,50.15,40.63,0.06,0.64,115,1607,Incorrect
