experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp2,12,1,mesh,none,L,1,0.9699789768283934,1.5
exp2,12,2,wood,peppermint,R,1,0.5251275939093886,3.104444058155278
exp2,12,3,mesh,lemon,R,0,0.5108080094784769,3.118525963675149
exp2,12,4,mesh,lemon,R,0,0.5370515491856879,3.851131185956773
exp2,12,5,wood,lemon,L,0,0.6115125748102408,2.3978818475714823
exp2,12,6,mesh,peppermint,L,0,0.3024582423175333,3.6909401699831994
exp2,12,7,wood,none,L,0,1.2072312588851206,3.553442790959975
exp2,12,8,wood,none,L,0,1.516328985866483,3.800189554158313
exp2,12,9,mesh,peppermint,L,1,0.9069211893544749,3.524569769338317
exp2,12,10,wood,peppermint,R,1,0.8835996835030092,3.271178320714829
exp2,12,11,wood,lemon,L,0,1.0358231815827519,3.252705646281419
exp2,12,12,wood,peppermint,L,0,0.5998331300412282,3.420307638801324
exp2,12,13,wood,peppermint,R,1,1.2304511213733074,2.7984661083025753
exp2,12,14,mesh,peppermint,R,1,0.7698526080410523,3.0820718322736607
exp2,12,15,mesh,lemon,R,1,0.6477474980544636,3.6735454465699897
exp2,12,16,wood,peppermint,L,1,0.3808573941702584,3.764570474842995
exp2,12,17,mesh,peppermint,R,1,0.5078695381925666,2.807385122371288
exp2,12,18,wood,peppermint,R,1,0.2913437067109207,2.4719753208005066
exp2,12,19,mesh,none,R,1,0.8509813000533097,2.6923082334979394
exp2,12,20,wood,none,L,0,0.9933823337829872,3.7130069774221512
exp2,12,21,wood,none,R,1,0.5345937477172655,2.766346860288848
exp2,12,22,wood,lemon,R,0,0.6627244678403272,3.888637547292561
exp2,12,23,mesh,lemon,L,0,0.935973932773242,2.4344188607106654
exp2,12,24,mesh,peppermint,R,1,0.833871034715016,3.597506600930732
exp2,12,25,wood,lemon,L,1,1.5367152802773747,3.885864293143859
exp2,12,26,wood,peppermint,L,0,0.4372767527673725,3.46917554431742
