experiment,rat_id,trial,cage_context,scent,choice,reward,reaction_time,maze_run_time
exp2,9,1,mesh,peppermint,R,1,0.37953515207716576,2.732688952351944
exp2,9,2,wood,peppermint,L,0,0.5679851857687441,2.3667967133863312
exp2,9,3,mesh,peppermint,L,1,0.8842698461817168,2.850700234840039
exp2,9,4,mesh,lemon,L,0,0.9195460791623233,4.323251492507254
exp2,9,5,mesh,peppermint,L,0,0.6726807950609408,4.135388352213743
exp2,9,6,mesh,lemon,L,1,0.6843843588695846,2.6683286815261797
exp2,9,7,wood,peppermint,L,0,0.5956833368479905,4.1578169273412495
exp2,9,8,mesh,none,R,1,0.5766716998431407,2.875850339553297
exp2,9,9,mesh,none,L,1,0.4905844759482119,2.994788701910362
exp2,9,10,mesh,lemon,R,0,0.8669440597469787,2.6324181632149815
exp2,9,11,mesh,lemon,L,1,1.123112267431069,3.3072452755652706
exp2,9,12,wood,peppermint,R,1,0.3305826528590399,3.1601224610789402
exp2,9,13,wood,none,R,1,0.5997209967847672,2.164242896476862
exp2,9,14,wood,none,R,0,0.7210489356649695,3.366008026051922
exp2,9,15,mesh,none,L,1,1.0187063979186581,2.2947218421519398
exp2,9,16,wood,lemon,L,0,0.6444874642290137,4.086489335933635
exp2,9,17,wood,lemon,L,0,0.9526550126005645,3.441633766249508
exp2,9,18,mesh,peppermint,R,0,0.6017437568006501,3.1625652416178256
exp2,9,19,mesh,lemon,R,1,0.3332207011106759,2.85983963381979
exp2,9,20,wood,lemon,L,0,0.8309402721861313,3.9421922291712423
exp2,9,21,mesh,none,R,1,0.48663408254522944,3.29626193662133
exp2,9,22,wood,none,R,1,0.2456743245308761,3.2434971380515853
exp2,9,23,wood,none,R,0,0.719862695931371,3.704926737296196
exp2,9,24,wood,lemon,L,0,0.8510020403917022,3.0199689044481532
exp2,9,25,wood,none,L,1,0.44907573417278607,2.9771276556201745
exp2,9,26,wood,peppermint,L,0,1.1788981891272796,3.2212384693783633
exp2,9,27,mesh,lemon,R,0,1.053145839440799,3.253966254982514
exp2,9,28,mesh,lemon,R,1,0.6089284047293541,2.777534850216784
exp2,9,29,wood,none,L,0,0.6553387355447859,2.865268381515491
exp2,9,30,wood,peppermint,L,0,0.48193907247355194,3.3626302553203864
exp2,9,31,wood,peppermint,L,0,1.2663264932185945,3.7172125576890624
exp2,9,32,wood,lemon,L,0,0.8394465677101527,3.8763553005530373
exp2,9,33,mesh,none,R,1,0.8284082211103708,3.9705557377530116
exp2,9,34,wood,none,R,0,0.6556664885168108,4.015423540246872
exp2,9,35,mesh,none,L,0,0.7484139290777222,2.6335133935584203
exp2,9,36,wood,none,R,1,0.7835570636399555,2.7293702131344446
exp2,9,37,wood,lemon,L,1,1.0574620537969959,3.398466282319527
exp2,9,38,wood,lemon,R,1,0.5396251461440692,4.490388447691948
exp2,9,39,mesh,none,R,0,0.7291374928015399,3.810557992417389
exp2,9,40,mesh,lemon,R,1,0.7308519383471946,3.6669408479495704
exp2,9,41,mesh,peppermint,R,1,0.7475932931134757,2.7035431361657496
exp2,9,42,mesh,lemon,R,1,0.4771713804652265,2.749483913204474
exp2,9,43,mesh,peppermint,L,0,0.5201293309243726,3.245704127471877
exp2,9,44,mesh,none,L,1,0.542902752935103,3.520655264075506
exp2,9,45,mesh,none,R,1,0.24579250756538532,3.053318122013429
exp2,9,46,mesh,peppermint,L,0,0.6451922632595815,2.4758437757961285
exp2,9,47,wood,peppermint,R,0,1.1053526686248574,4.414902904118156
exp2,9,48,mesh,lemon,R,0,0.5858967854315044,3.6435621977442905
exp2,9,49,mesh,none,L,0,0.6743398751744765,2.8882190693767384
exp2,9,50,wood,lemon,R,1,0.7042825223214463,3.9475179059719654
exp2,9,51,wood,lemon,L,0,0.7814131837507522,3.41376903973749
exp2,9,52,wood,peppermint,L,1,0.5515440644101687,2.9518904100931618
exp2,9,53,mesh,lemon,L,0,0.7698246933897374,4.4805368287485585
exp2,9,54,wood,none,R,1,0.3078334222160894,4.076286516763947
exp2,9,55,wood,peppermint,R,1,0.5566932149330259,3.215339092568752
exp2,9,56,wood,lemon,L,1,1.8817971183601523,3.6527670016031824
exp2,9,57,mesh,peppermint,L,0,0.6545985433408485,2.524225629950668
exp2,9,58,mesh,peppermint,R,1,0.7494988360960292,2.7341029496839235
exp2,9,59,wood,lemon,L,0,1.199618960409244,3.413253760036133
exp2,9,60,wood,peppermint,L,0,0.5284916959334021,4.837702928882686
exp2,9,61,mesh,lemon,R,1,1.0095051386812663,2.9197243583896224
exp2,9,62,mesh,peppermint,R,1,1.4125534910581048,2.487446475333389
exp2,9,63,wood,lemon,R,0,0.2778343340476715,3.8258971623064992
exp2,9,64,mesh,lemon,R,1,0.9685697202671762,2.243852984174243
exp2,9,65,wood,none,L,1,1.172235295216911,2.729702191968611
exp2,9,66,mesh,lemon,L,0,0.8372434142779251,3.752282137667233
exp2,9,67,wood,peppermint,L,0,0.6765194671521001,3.6104633310570824
exp2,9,68,wood,none,L,0,0.8803496668022852,3.0380159946828855
exp2,9,69,wood,none,R,1,0.9715946497487106,3.192842963340249
exp2,9,70,mesh,lemon,R,0,1.0283909804705904,3.348107199468803
exp2,9,71,wood,none,L,0,0.6057536823526782,2.9660585642298867
exp2,9,72,wood,lemon,L,0,0.6153334169511944,3.079787690753983
exp2,9,73,mesh,lemon,L,0,0.7672793743853705,4.053458509250745
exp2,9,74,mesh,peppermint,L,1,0.5096860686062383,3.708836360182933
exp2,9,75,mesh,none,L,1,0.2965809639624391,3.2746842033584054
exp2,9,76,wood,lemon,R,1,0.2747753057657255,2.5695012156935833
exp2,9,77,mesh,peppermint,L,0,0.35100089154368885,2.6039897559173815
exp2,9,78,mesh,lemon,R,1,0.6811112433223867,2.7885068544525793
