subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
17,20,4500,A,55.594405979994946,63.03476952243643,2.779720298999747,0.9901478442620604,B,1809.9012919701636,Incorrect,sub_017_day_17_data.csv,0,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4501,A,35.39872925093608,47.180122446165214,1.769936462546804,0.7411036303616977,A,1155.226125032641,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4502,A,36.61585517565765,48.62046781777826,1.8307927587828825,0.7637285225521556,A,645.7297920132987,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4503,A,62.615339201745144,80.48979069974831,3.130766960087257,1.264330675756547,A,722.8630829486065,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4504,B,74.70302474838915,50.006266503046184,3.735151237419458,0.7854965973971163,B,932.9511660034768,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4505,A,48.31101555842915,56.17283144441213,2.4155507779214576,0.8823607729855144,A,1029.1789579787292,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4506,B,73.83487947904487,43.04776703230819,3.691743973952243,0.6761927433107215,B,619.1261250060052,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4507,A,48.50389479044652,68.39305032711042,2.425194739522326,1.0743155223212355,A,572.4694170057774,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4508,B,68.75285397111364,41.79994207172618,3.4376426985556816,0.6565919546650694,B,529.3702090275474,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4509,A,11.46016353650836,37.27740505575349,0.573008176825418,0.5855521093402309,A,630.4930829792283,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4510,B,56.728602788588205,31.45311767263368,2.8364301394294102,0.4940644170642063,B,784.0663749957457,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4511,B,87.91199267920658,62.09281667589893,4.395599633960329,0.9753516835485094,B,918.2419590069912,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4512,A,29.611580534496305,50.192987077983126,1.4805790267248151,0.7884295973295959,A,838.1673750118352,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4513,A,36.502742526321946,66.08524312934071,1.8251371263160976,1.0380645716291603,A,988.9338330249302,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
17,20,4514,A,24.015808296827384,54.35893817101345,1.2007904148413693,0.8538682040749882,A,1081.5945000504144,Correct,sub_017_day_17_data.csv,1,300,180.0,Training at home,,,,,,,,,,,,,
