monkey_id,group,trial,cue,trial_type,correct,rt
10,slow-switcher,1,red,repeat,0,0.435
10,slow-switcher,2,red,repeat,1,0.4661
10,slow-switcher,3,blue,switch,1,0.5904
10,slow-switcher,4,red,switch,1,0.499
10,slow-switcher,5,red,repeat,1,0.4932
10,slow-switcher,6,blue,switch,0,0.5244
10,slow-switcher,7,red,switch,0,0.5317
10,slow-switcher,8,blue,switch,0,0.6293
10,slow-switcher,9,red,switch,0,0.6563
10,slow-switcher,10,red,repeat,1,0.4404
10,slow-switcher,11,red,repeat,1,0.4062
10,slow-switcher,12,red,repeat,1,0.403
10,slow-switcher,13,blue,switch,1,0.5696
10,slow-switcher,14,blue,repeat,1,0.5137
10,slow-switcher,15,red,switch,0,0.653
10,slow-switcher,16,blue,switch,1,0.6102
10,slow-switcher,17,red,switch,1,0.6285
10,slow-switcher,18,red,repeat,1,0.3999
10,slow-switcher,19,red,repeat,1,0.3813
10,slow-switcher,20,blue,switch,1,0.6077
10,slow-switcher,21,blue,repeat,1,0.4241
10,slow-switcher,22,blue,repeat,1,0.4496
10,slow-switcher,23,blue,repeat,1,0.4114
10,slow-switcher,24,blue,repeat,1,0.4263
10,slow-switcher,25,red,switch,1,0.6711
10,slow-switcher,26,blue,switch,0,0.6195
10,slow-switcher,27,blue,repeat,1,0.4272
10,slow-switcher,28,blue,repeat,1,0.4914
10,slow-switcher,29,red,switch,1,0.5493
10,slow-switcher,30,blue,switch,1,0.6216
10,slow-switcher,31,blue,repeat,1,0.383
10,slow-switcher,32,blue,repeat,1,0.4279
10,slow-switcher,33,red,switch,1,0.5236
10,slow-switcher,34,blue,switch,1,0.4336
10,slow-switcher,35,red,switch,1,0.6283
10,slow-switcher,36,blue,switch,1,0.5343
10,slow-switcher,37,blue,repeat,1,0.3992
10,slow-switcher,38,blue,repeat,1,0.3336
10,slow-switcher,39,red,switch,1,0.5165
10,slow-switcher,40,red,repeat,1,0.3171
10,slow-switcher,41,blue,switch,1,0.5796
10,slow-switcher,42,blue,repeat,0,0.4658
10,slow-switcher,43,red,switch,1,0.534
10,slow-switcher,44,red,repeat,1,0.4193
10,slow-switcher,45,red,repeat,1,0.4255
10,slow-switcher,46,blue,switch,1,0.5792
10,slow-switcher,47,blue,repeat,0,0.3808
10,slow-switcher,48,red,switch,1,0.5691
10,slow-switcher,49,red,repeat,1,0.5181
10,slow-switcher,50,red,repeat,1,0.3754
10,slow-switcher,51,red,repeat,1,0.313
10,slow-switcher,52,red,repeat,1,0.4056
10,slow-switcher,53,red,repeat,1,0.502
10,slow-switcher,54,red,repeat,1,0.4291
10,slow-switcher,55,red,repeat,1,0.4624
10,slow-switcher,56,blue,switch,1,0.5093
10,slow-switcher,57,blue,repeat,1,0.3684
10,slow-switcher,58,blue,repeat,1,0.4375
10,slow-switcher,59,blue,repeat,1,0.3964
10,slow-switcher,60,red,switch,1,0.6181
10,slow-switcher,61,blue,switch,1,0.5928
10,slow-switcher,62,red,switch,0,0.6091
10,slow-switcher,63,blue,switch,1,0.569
10,slow-switcher,64,red,switch,1,0.5988
10,slow-switcher,65,red,repeat,1,0.325
10,slow-switcher,66,blue,switch,0,0.4929
10,slow-switcher,67,red,switch,1,0.5347
10,slow-switcher,68,red,repeat,1,0.3976
10,slow-switcher,69,blue,switch,1,0.5661
10,slow-switcher,70,red,switch,0,0.6293
10,slow-switcher,71,red,repeat,1,0.442
10,slow-switcher,72,blue,switch,0,0.467
10,slow-switcher,73,red,switch,1,0.5804
10,slow-switcher,74,blue,switch,1,0.66
10,slow-switcher,75,red,switch,1,0.5519
10,slow-switcher,76,blue,switch,1,0.5263
10,slow-switcher,77,red,switch,1,0.5216
10,slow-switcher,78,blue,switch,0,0.5625
10,slow-switcher,79,red,switch,0,0.5962
10,slow-switcher,80,blue,switch,1,0.4544
10,slow-switcher,81,blue,repeat,1,0.433
10,slow-switcher,82,red,switch,1,0.5767
10,slow-switcher,83,red,repeat,1,0.4089
10,slow-switcher,84,red,repeat,1,0.3785
10,slow-switcher,85,red,repeat,1,0.4175
10,slow-switcher,86,blue,switch,1,0.65
10,slow-switcher,87,red,switch,1,0.5564
10,slow-switcher,88,red,repeat,1,0.4846
10,slow-switcher,89,blue,switch,1,0.4452
10,slow-switcher,90,blue,repeat,1,0.4433
10,slow-switcher,91,blue,repeat,1,0.4334
10,slow-switcher,92,red,switch,1,0.571
10,slow-switcher,93,red,repeat,1,0.5306
10,slow-switcher,94,blue,switch,1,0.6966
10,slow-switcher,95,blue,repeat,1,0.4266
10,slow-switcher,96,red,switch,0,0.6652
