monkey_id,group,trial,cue,trial_type,correct,rt
3,fast-switcher,1,red,repeat,1,0.3364
3,fast-switcher,2,blue,switch,0,0.476
3,fast-switcher,3,red,switch,1,0.5229
3,fast-switcher,4,red,repeat,1,0.3263
3,fast-switcher,5,red,repeat,1,0.3618
3,fast-switcher,6,blue,switch,1,0.5362
3,fast-switcher,7,blue,repeat,1,0.362
3,fast-switcher,8,red,switch,1,0.3627
3,fast-switcher,9,red,repeat,1,0.4047
3,fast-switcher,10,red,repeat,1,0.3832
3,fast-switcher,11,blue,switch,1,0.3764
3,fast-switcher,12,red,switch,1,0.4669
3,fast-switcher,13,blue,switch,1,0.5176
3,fast-switcher,14,blue,repeat,1,0.3652
3,fast-switcher,15,red,switch,1,0.5245
3,fast-switcher,16,blue,switch,1,0.437
3,fast-switcher,17,blue,repeat,0,0.3845
3,fast-switcher,18,blue,repeat,1,0.4328
3,fast-switcher,19,red,switch,0,0.4545
3,fast-switcher,20,blue,switch,1,0.3197
3,fast-switcher,21,red,switch,1,0.3824
3,fast-switcher,22,blue,switch,1,0.4896
3,fast-switcher,23,red,switch,1,0.3507
3,fast-switcher,24,red,repeat,0,0.3903
3,fast-switcher,25,blue,switch,1,0.3519
3,fast-switcher,26,red,switch,1,0.4582
3,fast-switcher,27,red,repeat,1,0.4262
3,fast-switcher,28,red,repeat,1,0.3769
3,fast-switcher,29,blue,switch,1,0.6174
3,fast-switcher,30,blue,repeat,1,0.2725
3,fast-switcher,31,red,switch,1,0.4796
3,fast-switcher,32,red,repeat,1,0.372
3,fast-switcher,33,red,repeat,1,0.3879
3,fast-switcher,34,blue,switch,0,0.49
3,fast-switcher,35,red,switch,1,0.53
3,fast-switcher,36,red,repeat,1,0.456
3,fast-switcher,37,red,repeat,1,0.4302
3,fast-switcher,38,blue,switch,0,0.4964
3,fast-switcher,39,blue,repeat,1,0.443
3,fast-switcher,40,blue,repeat,1,0.389
3,fast-switcher,41,blue,repeat,1,0.3134
3,fast-switcher,42,red,switch,1,0.3899
3,fast-switcher,43,red,repeat,1,0.4209
3,fast-switcher,44,red,repeat,1,0.4601
3,fast-switcher,45,blue,switch,1,0.4256
3,fast-switcher,46,blue,repeat,1,0.3174
3,fast-switcher,47,blue,repeat,1,0.4047
3,fast-switcher,48,blue,repeat,1,0.3756
3,fast-switcher,49,blue,repeat,1,0.3483
3,fast-switcher,50,blue,repeat,1,0.4333
3,fast-switcher,51,blue,repeat,1,0.3768
3,fast-switcher,52,blue,repeat,1,0.4156
3,fast-switcher,53,red,switch,1,0.4892
3,fast-switcher,54,blue,switch,1,0.4557
3,fast-switcher,55,blue,repeat,1,0.4032
3,fast-switcher,56,blue,repeat,1,0.3346
3,fast-switcher,57,blue,repeat,1,0.4286
3,fast-switcher,58,blue,repeat,1,0.301
3,fast-switcher,59,blue,repeat,1,0.3274
3,fast-switcher,60,blue,repeat,1,0.3942
3,fast-switcher,61,blue,repeat,1,0.4465
3,fast-switcher,62,blue,repeat,1,0.4371
3,fast-switcher,63,blue,repeat,1,0.332
3,fast-switcher,64,red,switch,0,0.4223
3,fast-switcher,65,red,repeat,1,0.3458
3,fast-switcher,66,red,repeat,1,0.3999
3,fast-switcher,67,red,repeat,1,0.3269
3,fast-switcher,68,blue,switch,0,0.4421
3,fast-switcher,69,red,switch,1,0.4818
3,fast-switcher,70,blue,switch,1,0.5224
3,fast-switcher,71,blue,repeat,1,0.3926
3,fast-switcher,72,red,switch,1,0.4494
3,fast-switcher,73,red,repeat,1,0.3492
3,fast-switcher,74,blue,switch,1,0.4224
3,fast-switcher,75,blue,repeat,1,0.3637
3,fast-switcher,76,red,switch,0,0.5941
3,fast-switcher,77,red,repeat,1,0.3909
3,fast-switcher,78,red,repeat,1,0.3605
3,fast-switcher,79,red,repeat,1,0.3533
3,fast-switcher,80,red,repeat,1,0.3599
3,fast-switcher,81,red,repeat,1,0.3835
3,fast-switcher,82,red,repeat,1,0.3924
3,fast-switcher,83,blue,switch,0,0.3977
3,fast-switcher,84,blue,repeat,1,0.3952
3,fast-switcher,85,blue,repeat,1,0.4332
3,fast-switcher,86,red,switch,1,0.5059
3,fast-switcher,87,red,repeat,1,0.4185
3,fast-switcher,88,blue,switch,1,0.504
3,fast-switcher,89,blue,repeat,1,0.4633
3,fast-switcher,90,blue,repeat,1,0.3777
3,fast-switcher,91,red,switch,0,0.4622
3,fast-switcher,92,blue,switch,1,0.3715
3,fast-switcher,93,red,switch,1,0.4657
3,fast-switcher,94,red,repeat,1,0.4349
3,fast-switcher,95,red,repeat,1,0.3643
3,fast-switcher,96,red,repeat,1,0.4154
3,fast-switcher,97,blue,switch,1,0.4476
3,fast-switcher,98,red,switch,1,0.3788
3,fast-switcher,99,red,repeat,1,0.3677
3,fast-switcher,100,red,repeat,1,0.2253
3,fast-switcher,101,blue,switch,1,0.4037
3,fast-switcher,102,blue,repeat,1,0.3969
3,fast-switcher,103,blue,repeat,0,0.4194
3,fast-switcher,104,blue,repeat,1,0.3974
3,fast-switcher,105,red,switch,0,0.4879
3,fast-switcher,106,red,repeat,1,0.3529
3,fast-switcher,107,red,repeat,1,0.3069
3,fast-switcher,108,blue,switch,1,0.386
3,fast-switcher,109,red,switch,1,0.4331
3,fast-switcher,110,red,repeat,1,0.2861
3,fast-switcher,111,blue,switch,1,0.4663
3,fast-switcher,112,blue,repeat,1,0.3056
3,fast-switcher,113,blue,repeat,1,0.3769
3,fast-switcher,114,blue,repeat,1,0.3899
3,fast-switcher,115,blue,repeat,1,0.4512
3,fast-switcher,116,red,switch,1,0.4449
3,fast-switcher,117,blue,switch,1,0.3169
3,fast-switcher,118,blue,repeat,1,0.4368
3,fast-switcher,119,blue,repeat,1,0.3695
3,fast-switcher,120,red,switch,1,0.4369
3,fast-switcher,121,blue,switch,1,0.4229
3,fast-switcher,122,red,switch,1,0.4196
3,fast-switcher,123,blue,switch,1,0.4492
3,fast-switcher,124,red,switch,1,0.5218
3,fast-switcher,125,red,repeat,1,0.3631
3,fast-switcher,126,blue,switch,1,0.4685
3,fast-switcher,127,blue,repeat,1,0.3858
3,fast-switcher,128,blue,repeat,0,0.4001
3,fast-switcher,129,blue,repeat,1,0.3165
3,fast-switcher,130,red,switch,1,0.3624
3,fast-switcher,131,blue,switch,0,0.4817
3,fast-switcher,132,red,switch,1,0.3124
3,fast-switcher,133,red,repeat,1,0.3807
3,fast-switcher,134,red,repeat,1,0.3903
3,fast-switcher,135,red,repeat,1,0.4403
3,fast-switcher,136,red,repeat,1,0.453
3,fast-switcher,137,blue,switch,1,0.5113
3,fast-switcher,138,blue,repeat,1,0.4884
3,fast-switcher,139,blue,repeat,1,0.4159
3,fast-switcher,140,red,switch,1,0.5093
3,fast-switcher,141,blue,switch,1,0.439
3,fast-switcher,142,red,switch,1,0.4064
3,fast-switcher,143,blue,switch,1,0.3961
3,fast-switcher,144,red,switch,1,0.5333
3,fast-switcher,145,red,repeat,0,0.3328
3,fast-switcher,146,red,repeat,1,0.3138
3,fast-switcher,147,blue,switch,0,0.4663
3,fast-switcher,148,red,switch,1,0.5189
3,fast-switcher,149,blue,switch,0,0.4376
3,fast-switcher,150,blue,repeat,1,0.3285
3,fast-switcher,151,red,switch,1,0.4334
3,fast-switcher,152,blue,switch,1,0.4084
3,fast-switcher,153,red,switch,1,0.3334
3,fast-switcher,154,red,repeat,1,0.3752
3,fast-switcher,155,blue,switch,1,0.4519
3,fast-switcher,156,red,switch,1,0.4373
3,fast-switcher,157,blue,switch,1,0.5212
3,fast-switcher,158,blue,repeat,1,0.5036
3,fast-switcher,159,blue,repeat,1,0.5355
3,fast-switcher,160,red,switch,1,0.4079
3,fast-switcher,161,blue,switch,1,0.444
3,fast-switcher,162,red,switch,1,0.4731
3,fast-switcher,163,red,repeat,1,0.3912
3,fast-switcher,164,blue,switch,1,0.454
3,fast-switcher,165,red,switch,1,0.3905
3,fast-switcher,166,blue,switch,1,0.4189
3,fast-switcher,167,blue,repeat,1,0.416
3,fast-switcher,168,red,switch,1,0.5006
3,fast-switcher,169,blue,switch,0,0.4376
3,fast-switcher,170,red,switch,1,0.5227
3,fast-switcher,171,red,repeat,1,0.3251
3,fast-switcher,172,red,repeat,1,0.3776
3,fast-switcher,173,red,repeat,1,0.3995
3,fast-switcher,174,blue,switch,1,0.4542
3,fast-switcher,175,blue,repeat,1,0.3881
3,fast-switcher,176,red,switch,1,0.4965
