monkey_id,group,trial,cue,trial_type,correct,rt
1,fast-switcher,1,red,repeat,1,0.3375
1,fast-switcher,2,red,repeat,1,0.3956
1,fast-switcher,3,blue,switch,1,0.3412
1,fast-switcher,4,blue,repeat,1,0.4717
1,fast-switcher,5,blue,repeat,1,0.4598
1,fast-switcher,6,red,switch,1,0.4158
1,fast-switcher,7,red,repeat,1,0.3688
1,fast-switcher,8,blue,switch,1,0.377
1,fast-switcher,9,red,switch,0,0.4271
1,fast-switcher,10,red,repeat,1,0.4241
1,fast-switcher,11,blue,switch,1,0.4242
1,fast-switcher,12,red,switch,1,0.4237
1,fast-switcher,13,blue,switch,1,0.4471
1,fast-switcher,14,blue,repeat,1,0.3365
1,fast-switcher,15,blue,repeat,1,0.321
1,fast-switcher,16,blue,repeat,1,0.4529
1,fast-switcher,17,blue,repeat,1,0.3892
1,fast-switcher,18,red,switch,1,0.4882
1,fast-switcher,19,red,repeat,1,0.3203
1,fast-switcher,20,blue,switch,0,0.3984
1,fast-switcher,21,red,switch,0,0.4165
1,fast-switcher,22,blue,switch,1,0.3984
1,fast-switcher,23,red,switch,1,0.4929
1,fast-switcher,24,blue,switch,1,0.4397
1,fast-switcher,25,red,switch,1,0.5467
1,fast-switcher,26,blue,switch,1,0.39
1,fast-switcher,27,red,switch,1,0.518
1,fast-switcher,28,blue,switch,1,0.438
1,fast-switcher,29,blue,repeat,1,0.3499
1,fast-switcher,30,red,switch,0,0.3592
1,fast-switcher,31,red,repeat,1,0.3015
1,fast-switcher,32,blue,switch,1,0.4393
1,fast-switcher,33,red,switch,1,0.4718
1,fast-switcher,34,blue,switch,1,0.4262
1,fast-switcher,35,blue,repeat,1,0.3714
1,fast-switcher,36,blue,repeat,1,0.5499
1,fast-switcher,37,blue,repeat,0,0.3549
1,fast-switcher,38,red,switch,1,0.4111
1,fast-switcher,39,blue,switch,1,0.428
1,fast-switcher,40,blue,repeat,1,0.4232
1,fast-switcher,41,blue,repeat,1,0.4425
1,fast-switcher,42,red,switch,1,0.4147
1,fast-switcher,43,blue,switch,1,0.4371
1,fast-switcher,44,red,switch,1,0.5138
1,fast-switcher,45,blue,switch,1,0.3765
1,fast-switcher,46,blue,repeat,1,0.3965
1,fast-switcher,47,blue,repeat,1,0.4863
1,fast-switcher,48,blue,repeat,1,0.3689
1,fast-switcher,49,red,switch,0,0.4178
1,fast-switcher,50,red,repeat,1,0.3337
1,fast-switcher,51,blue,switch,1,0.3966
1,fast-switcher,52,blue,repeat,1,0.3958
1,fast-switcher,53,red,switch,1,0.3639
1,fast-switcher,54,red,repeat,1,0.3369
1,fast-switcher,55,red,repeat,1,0.4153
1,fast-switcher,56,blue,switch,1,0.5308
1,fast-switcher,57,blue,repeat,1,0.3953
1,fast-switcher,58,blue,repeat,1,0.3241
1,fast-switcher,59,blue,repeat,1,0.3776
1,fast-switcher,60,red,switch,1,0.4331
1,fast-switcher,61,blue,switch,0,0.5307
1,fast-switcher,62,red,switch,1,0.3765
1,fast-switcher,63,red,repeat,1,0.3772
1,fast-switcher,64,red,repeat,1,0.4557
1,fast-switcher,65,red,repeat,1,0.3263
1,fast-switcher,66,red,repeat,1,0.4072
1,fast-switcher,67,red,repeat,1,0.414
1,fast-switcher,68,red,repeat,1,0.4042
1,fast-switcher,69,blue,switch,1,0.4042
1,fast-switcher,70,red,switch,1,0.3641
1,fast-switcher,71,red,repeat,1,0.3541
1,fast-switcher,72,blue,switch,1,0.4006
1,fast-switcher,73,red,switch,1,0.4212
1,fast-switcher,74,blue,switch,1,0.4857
1,fast-switcher,75,red,switch,1,0.3835
1,fast-switcher,76,blue,switch,1,0.5065
1,fast-switcher,77,blue,repeat,1,0.3733
1,fast-switcher,78,blue,repeat,0,0.3417
1,fast-switcher,79,red,switch,1,0.4121
1,fast-switcher,80,red,repeat,1,0.3936
1,fast-switcher,81,red,repeat,1,0.3058
1,fast-switcher,82,red,repeat,1,0.3695
1,fast-switcher,83,red,repeat,1,0.3264
1,fast-switcher,84,red,repeat,1,0.4363
1,fast-switcher,85,blue,switch,1,0.3985
1,fast-switcher,86,blue,repeat,1,0.3153
1,fast-switcher,87,blue,repeat,1,0.3519
1,fast-switcher,88,red,switch,1,0.49
1,fast-switcher,89,blue,switch,1,0.3392
1,fast-switcher,90,red,switch,1,0.4729
1,fast-switcher,91,blue,switch,1,0.4136
1,fast-switcher,92,blue,repeat,1,0.4059
1,fast-switcher,93,blue,repeat,1,0.3894
1,fast-switcher,94,blue,repeat,1,0.3886
1,fast-switcher,95,blue,repeat,1,0.3628
1,fast-switcher,96,blue,repeat,1,0.3878
1,fast-switcher,97,blue,repeat,1,0.4337
1,fast-switcher,98,red,switch,1,0.4529
