monkey_id,group,trial,cue,trial_type,correct,rt
16,slow-switcher,1,blue,repeat,1,0.447
16,slow-switcher,2,red,switch,1,0.5269
16,slow-switcher,3,blue,switch,1,0.617
16,slow-switcher,4,red,switch,1,0.5955
16,slow-switcher,5,blue,switch,0,0.5854
16,slow-switcher,6,red,switch,0,0.5459
16,slow-switcher,7,red,repeat,1,0.43
16,slow-switcher,8,blue,switch,0,0.5499
16,slow-switcher,9,red,switch,0,0.5923
16,slow-switcher,10,blue,switch,1,0.605
16,slow-switcher,11,blue,repeat,1,0.3358
16,slow-switcher,12,red,switch,1,0.6338
16,slow-switcher,13,red,repeat,0,0.4175
16,slow-switcher,14,red,repeat,1,0.3891
16,slow-switcher,15,blue,switch,0,0.5695
16,slow-switcher,16,blue,repeat,1,0.4612
16,slow-switcher,17,blue,repeat,1,0.4088
16,slow-switcher,18,red,switch,1,0.6234
16,slow-switcher,19,blue,switch,1,0.5953
16,slow-switcher,20,blue,repeat,1,0.4815
16,slow-switcher,21,blue,repeat,1,0.4186
16,slow-switcher,22,red,switch,0,0.5018
16,slow-switcher,23,blue,switch,1,0.5791
16,slow-switcher,24,red,switch,1,0.5685
16,slow-switcher,25,blue,switch,1,0.5623
16,slow-switcher,26,red,switch,1,0.5251
16,slow-switcher,27,blue,switch,0,0.6224
16,slow-switcher,28,blue,repeat,1,0.3731
16,slow-switcher,29,blue,repeat,1,0.419
16,slow-switcher,30,blue,repeat,1,0.3433
16,slow-switcher,31,red,switch,1,0.5746
16,slow-switcher,32,red,repeat,1,0.4404
16,slow-switcher,33,red,repeat,1,0.3836
16,slow-switcher,34,blue,switch,1,0.5419
16,slow-switcher,35,blue,repeat,0,0.366
16,slow-switcher,36,red,switch,1,0.5489
16,slow-switcher,37,red,repeat,1,0.4164
16,slow-switcher,38,blue,switch,1,0.6063
16,slow-switcher,39,red,switch,1,0.526
16,slow-switcher,40,red,repeat,1,0.3944
16,slow-switcher,41,red,repeat,1,0.3324
16,slow-switcher,42,blue,switch,1,0.6151
16,slow-switcher,43,blue,repeat,0,0.3789
16,slow-switcher,44,red,switch,1,0.5421
16,slow-switcher,45,red,repeat,1,0.2954
16,slow-switcher,46,blue,switch,1,0.5944
16,slow-switcher,47,red,switch,0,0.6252
16,slow-switcher,48,red,repeat,0,0.4455
16,slow-switcher,49,blue,switch,0,0.5641
16,slow-switcher,50,blue,repeat,1,0.4854
16,slow-switcher,51,blue,repeat,1,0.4158
16,slow-switcher,52,blue,repeat,1,0.3757
16,slow-switcher,53,red,switch,0,0.5763
16,slow-switcher,54,red,repeat,1,0.3799
16,slow-switcher,55,red,repeat,1,0.4652
16,slow-switcher,56,red,repeat,1,0.4905
16,slow-switcher,57,red,repeat,1,0.4181
16,slow-switcher,58,blue,switch,1,0.6712
16,slow-switcher,59,red,switch,0,0.649
16,slow-switcher,60,red,repeat,1,0.4255
16,slow-switcher,61,blue,switch,1,0.5733
16,slow-switcher,62,blue,repeat,0,0.4238
16,slow-switcher,63,red,switch,1,0.5788
16,slow-switcher,64,blue,switch,1,0.5412
16,slow-switcher,65,blue,repeat,1,0.3719
16,slow-switcher,66,red,switch,1,0.6401
16,slow-switcher,67,blue,switch,1,0.5889
16,slow-switcher,68,blue,repeat,1,0.4293
16,slow-switcher,69,blue,repeat,0,0.4786
16,slow-switcher,70,red,switch,1,0.4746
16,slow-switcher,71,blue,switch,1,0.4851
16,slow-switcher,72,red,switch,1,0.5087
16,slow-switcher,73,blue,switch,1,0.5054
16,slow-switcher,74,red,switch,0,0.4892
16,slow-switcher,75,red,repeat,1,0.3871
16,slow-switcher,76,blue,switch,1,0.6117
16,slow-switcher,77,blue,repeat,1,0.339
16,slow-switcher,78,red,switch,1,0.6775
16,slow-switcher,79,red,repeat,1,0.3591
16,slow-switcher,80,blue,switch,1,0.6102
16,slow-switcher,81,blue,repeat,1,0.3791
16,slow-switcher,82,blue,repeat,1,0.3608
16,slow-switcher,83,blue,repeat,1,0.5121
16,slow-switcher,84,blue,repeat,1,0.4205
16,slow-switcher,85,red,switch,0,0.5138
16,slow-switcher,86,red,repeat,1,0.443
16,slow-switcher,87,blue,switch,1,0.4814
16,slow-switcher,88,red,switch,1,0.5768
16,slow-switcher,89,red,repeat,1,0.3627
16,slow-switcher,90,red,repeat,1,0.3228
16,slow-switcher,91,red,repeat,1,0.3619
16,slow-switcher,92,red,repeat,1,0.3814
16,slow-switcher,93,red,repeat,1,0.3954
16,slow-switcher,94,blue,switch,1,0.6293
16,slow-switcher,95,red,switch,1,0.6406
16,slow-switcher,96,red,repeat,1,0.3937
16,slow-switcher,97,red,repeat,1,0.4364
16,slow-switcher,98,blue,switch,1,0.5281
16,slow-switcher,99,blue,repeat,1,0.3938
16,slow-switcher,100,blue,repeat,1,0.458
16,slow-switcher,101,red,switch,1,0.5179
16,slow-switcher,102,red,repeat,1,0.4098
