monkey_id,group,trial,cue,trial_type,correct,rt
2,fast-switcher,1,blue,repeat,1,0.3547
2,fast-switcher,2,blue,repeat,1,0.3227
2,fast-switcher,3,red,switch,1,0.4654
2,fast-switcher,4,red,repeat,0,0.4167
2,fast-switcher,5,red,repeat,1,0.3557
2,fast-switcher,6,red,repeat,1,0.3998
2,fast-switcher,7,red,repeat,1,0.3881
2,fast-switcher,8,blue,switch,1,0.4374
2,fast-switcher,9,red,switch,1,0.4259
2,fast-switcher,10,blue,switch,1,0.4968
2,fast-switcher,11,blue,repeat,1,0.3688
2,fast-switcher,12,red,switch,0,0.4215
2,fast-switcher,13,red,repeat,1,0.3723
2,fast-switcher,14,red,repeat,1,0.3602
2,fast-switcher,15,red,repeat,1,0.4426
2,fast-switcher,16,blue,switch,0,0.4654
2,fast-switcher,17,blue,repeat,1,0.3716
2,fast-switcher,18,blue,repeat,1,0.354
2,fast-switcher,19,blue,repeat,1,0.3816
2,fast-switcher,20,red,switch,1,0.4972
2,fast-switcher,21,blue,switch,1,0.5109
2,fast-switcher,22,red,switch,1,0.3789
2,fast-switcher,23,blue,switch,1,0.4926
2,fast-switcher,24,blue,repeat,1,0.3871
2,fast-switcher,25,blue,repeat,0,0.3121
2,fast-switcher,26,red,switch,1,0.3867
2,fast-switcher,27,blue,switch,1,0.4302
2,fast-switcher,28,blue,repeat,1,0.3336
2,fast-switcher,29,red,switch,1,0.4981
2,fast-switcher,30,red,repeat,1,0.3228
2,fast-switcher,31,blue,switch,1,0.4431
2,fast-switcher,32,blue,repeat,1,0.3342
2,fast-switcher,33,blue,repeat,1,0.456
2,fast-switcher,34,red,switch,1,0.451
2,fast-switcher,35,blue,switch,1,0.4667
2,fast-switcher,36,blue,repeat,1,0.3852
2,fast-switcher,37,red,switch,1,0.5561
2,fast-switcher,38,blue,switch,0,0.4252
2,fast-switcher,39,red,switch,1,0.4706
2,fast-switcher,40,blue,switch,1,0.3325
2,fast-switcher,41,red,switch,1,0.4243
2,fast-switcher,42,red,repeat,1,0.3386
2,fast-switcher,43,blue,switch,1,0.3737
2,fast-switcher,44,blue,repeat,1,0.4728
2,fast-switcher,45,blue,repeat,1,0.45
2,fast-switcher,46,blue,repeat,1,0.2847
2,fast-switcher,47,blue,repeat,1,0.2737
2,fast-switcher,48,red,switch,1,0.4835
2,fast-switcher,49,blue,switch,1,0.4181
2,fast-switcher,50,blue,repeat,1,0.3379
2,fast-switcher,51,red,switch,1,0.3954
2,fast-switcher,52,blue,switch,1,0.4432
2,fast-switcher,53,red,switch,0,0.5035
2,fast-switcher,54,red,repeat,1,0.4451
2,fast-switcher,55,blue,switch,1,0.4646
2,fast-switcher,56,red,switch,1,0.5107
2,fast-switcher,57,blue,switch,1,0.4213
2,fast-switcher,58,blue,repeat,1,0.3808
2,fast-switcher,59,blue,repeat,1,0.3634
2,fast-switcher,60,red,switch,1,0.3648
2,fast-switcher,61,blue,switch,1,0.5106
2,fast-switcher,62,blue,repeat,1,0.329
2,fast-switcher,63,red,switch,1,0.4522
2,fast-switcher,64,red,repeat,0,0.4174
2,fast-switcher,65,red,repeat,1,0.358
2,fast-switcher,66,blue,switch,1,0.4348
2,fast-switcher,67,blue,repeat,1,0.3362
2,fast-switcher,68,red,switch,1,0.458
2,fast-switcher,69,red,repeat,1,0.3614
2,fast-switcher,70,blue,switch,1,0.4263
2,fast-switcher,71,blue,repeat,1,0.3472
2,fast-switcher,72,red,switch,1,0.303
2,fast-switcher,73,red,repeat,1,0.4132
2,fast-switcher,74,red,repeat,1,0.3822
2,fast-switcher,75,red,repeat,1,0.3704
2,fast-switcher,76,blue,switch,1,0.4569
2,fast-switcher,77,blue,repeat,1,0.2531
2,fast-switcher,78,blue,repeat,1,0.4267
