monkey_id,group,trial,cue,trial_type,correct,rt
6,fast-switcher,1,blue,switch,1,0.4195
6,fast-switcher,2,red,switch,1,0.3985
6,fast-switcher,3,blue,switch,0,0.4563
6,fast-switcher,4,blue,repeat,1,0.3931
6,fast-switcher,5,red,switch,1,0.4309
6,fast-switcher,6,blue,switch,1,0.3947
6,fast-switcher,7,red,switch,0,0.503
6,fast-switcher,8,red,repeat,1,0.4084
6,fast-switcher,9,red,repeat,1,0.46
6,fast-switcher,10,red,repeat,1,0.3695
6,fast-switcher,11,blue,switch,1,0.4147
6,fast-switcher,12,red,switch,1,0.4318
6,fast-switcher,13,blue,switch,1,0.3617
6,fast-switcher,14,blue,repeat,1,0.4274
6,fast-switcher,15,blue,repeat,1,0.3587
6,fast-switcher,16,blue,repeat,1,0.4011
6,fast-switcher,17,red,switch,1,0.452
6,fast-switcher,18,blue,switch,1,0.491
6,fast-switcher,19,red,switch,1,0.5178
6,fast-switcher,20,blue,switch,1,0.5376
6,fast-switcher,21,blue,repeat,1,0.3314
6,fast-switcher,22,red,switch,0,0.4154
6,fast-switcher,23,blue,switch,1,0.404
6,fast-switcher,24,red,switch,1,0.4421
6,fast-switcher,25,blue,switch,1,0.4793
6,fast-switcher,26,blue,repeat,1,0.4056
6,fast-switcher,27,red,switch,1,0.4225
6,fast-switcher,28,blue,switch,1,0.4063
6,fast-switcher,29,red,switch,1,0.4726
6,fast-switcher,30,blue,switch,1,0.5003
6,fast-switcher,31,blue,repeat,1,0.4245
6,fast-switcher,32,red,switch,1,0.4179
6,fast-switcher,33,red,repeat,0,0.3726
6,fast-switcher,34,blue,switch,0,0.4144
6,fast-switcher,35,blue,repeat,1,0.4498
6,fast-switcher,36,blue,repeat,1,0.3507
6,fast-switcher,37,blue,repeat,1,0.3878
6,fast-switcher,38,blue,repeat,1,0.3284
6,fast-switcher,39,red,switch,1,0.3957
6,fast-switcher,40,blue,switch,1,0.379
6,fast-switcher,41,blue,repeat,1,0.3959
6,fast-switcher,42,blue,repeat,1,0.4472
6,fast-switcher,43,red,switch,1,0.4494
6,fast-switcher,44,blue,switch,1,0.3688
6,fast-switcher,45,red,switch,1,0.4962
6,fast-switcher,46,blue,switch,1,0.399
6,fast-switcher,47,blue,repeat,1,0.3156
6,fast-switcher,48,blue,repeat,1,0.4707
6,fast-switcher,49,red,switch,1,0.5363
6,fast-switcher,50,blue,switch,1,0.4423
6,fast-switcher,51,blue,repeat,1,0.2971
6,fast-switcher,52,blue,repeat,1,0.4404
6,fast-switcher,53,blue,repeat,1,0.3699
6,fast-switcher,54,blue,repeat,1,0.4283
6,fast-switcher,55,blue,repeat,0,0.3304
6,fast-switcher,56,red,switch,1,0.4472
6,fast-switcher,57,blue,switch,0,0.4084
6,fast-switcher,58,red,switch,1,0.4993
6,fast-switcher,59,blue,switch,1,0.3693
6,fast-switcher,60,red,switch,1,0.4692
6,fast-switcher,61,blue,switch,0,0.5167
6,fast-switcher,62,blue,repeat,1,0.3122
6,fast-switcher,63,red,switch,1,0.4787
6,fast-switcher,64,red,repeat,1,0.3659
6,fast-switcher,65,blue,switch,1,0.3746
6,fast-switcher,66,blue,repeat,1,0.3913
6,fast-switcher,67,blue,repeat,1,0.374
6,fast-switcher,68,red,switch,1,0.4338
6,fast-switcher,69,red,repeat,1,0.448
6,fast-switcher,70,blue,switch,0,0.4319
6,fast-switcher,71,red,switch,1,0.4563
6,fast-switcher,72,red,repeat,1,0.392
6,fast-switcher,73,blue,switch,1,0.3971
6,fast-switcher,74,blue,repeat,1,0.4041
6,fast-switcher,75,blue,repeat,1,0.4124
6,fast-switcher,76,blue,repeat,1,0.4212
6,fast-switcher,77,blue,repeat,1,0.3939
6,fast-switcher,78,blue,repeat,1,0.3283
6,fast-switcher,79,red,switch,0,0.4836
6,fast-switcher,80,red,repeat,1,0.3217
6,fast-switcher,81,red,repeat,1,0.437
6,fast-switcher,82,red,repeat,1,0.3812
6,fast-switcher,83,blue,switch,1,0.4434
6,fast-switcher,84,blue,repeat,1,0.3136
6,fast-switcher,85,red,switch,1,0.4081
6,fast-switcher,86,blue,switch,1,0.4775
6,fast-switcher,87,blue,repeat,0,0.2939
6,fast-switcher,88,blue,repeat,1,0.423
6,fast-switcher,89,red,switch,1,0.3647
6,fast-switcher,90,red,repeat,0,0.4263
6,fast-switcher,91,red,repeat,1,0.3548
6,fast-switcher,92,blue,switch,1,0.4075
6,fast-switcher,93,red,switch,0,0.4721
6,fast-switcher,94,red,repeat,1,0.3324
6,fast-switcher,95,blue,switch,1,0.4057
6,fast-switcher,96,red,switch,1,0.4542
6,fast-switcher,97,blue,switch,1,0.4532
6,fast-switcher,98,red,switch,1,0.396
6,fast-switcher,99,red,repeat,1,0.4173
6,fast-switcher,100,blue,switch,0,0.5141
6,fast-switcher,101,red,switch,1,0.4942
6,fast-switcher,102,red,repeat,1,0.4039
6,fast-switcher,103,blue,switch,1,0.472
6,fast-switcher,104,blue,repeat,1,0.3942
6,fast-switcher,105,blue,repeat,1,0.4273
