monkey_id,group,trial,cue,trial_type,correct,rt
11,slow-switcher,1,red,switch,1,0.558
11,slow-switcher,2,blue,switch,1,0.5828
11,slow-switcher,3,blue,repeat,1,0.3832
11,slow-switcher,4,red,switch,1,0.5663
11,slow-switcher,5,blue,switch,1,0.5483
11,slow-switcher,6,blue,repeat,1,0.4398
11,slow-switcher,7,blue,repeat,1,0.3242
11,slow-switcher,8,red,switch,1,0.6248
11,slow-switcher,9,red,repeat,1,0.3865
11,slow-switcher,10,red,repeat,1,0.412
11,slow-switcher,11,red,repeat,1,0.3821
11,slow-switcher,12,red,repeat,1,0.3537
11,slow-switcher,13,red,repeat,1,0.4125
11,slow-switcher,14,red,repeat,1,0.3841
11,slow-switcher,15,blue,switch,1,0.5313
11,slow-switcher,16,blue,repeat,1,0.3814
11,slow-switcher,17,red,switch,1,0.5478
11,slow-switcher,18,blue,switch,1,0.4973
11,slow-switcher,19,red,switch,1,0.4274
11,slow-switcher,20,red,repeat,1,0.4206
11,slow-switcher,21,red,repeat,1,0.3764
11,slow-switcher,22,blue,switch,1,0.5837
11,slow-switcher,23,red,switch,1,0.5297
11,slow-switcher,24,blue,switch,1,0.4778
11,slow-switcher,25,blue,repeat,1,0.4701
11,slow-switcher,26,blue,repeat,1,0.4293
11,slow-switcher,27,red,switch,0,0.6222
11,slow-switcher,28,red,repeat,1,0.3031
11,slow-switcher,29,red,repeat,1,0.4703
11,slow-switcher,30,blue,switch,0,0.572
11,slow-switcher,31,blue,repeat,1,0.3444
11,slow-switcher,32,blue,repeat,1,0.3575
11,slow-switcher,33,red,switch,1,0.4907
11,slow-switcher,34,red,repeat,1,0.3988
11,slow-switcher,35,red,repeat,1,0.4256
11,slow-switcher,36,blue,switch,1,0.5114
11,slow-switcher,37,red,switch,1,0.5182
11,slow-switcher,38,red,repeat,1,0.3596
11,slow-switcher,39,blue,switch,1,0.6175
11,slow-switcher,40,red,switch,1,0.5661
11,slow-switcher,41,blue,switch,0,0.5893
11,slow-switcher,42,red,switch,1,0.5016
11,slow-switcher,43,red,repeat,1,0.4445
11,slow-switcher,44,red,repeat,1,0.3943
11,slow-switcher,45,blue,switch,1,0.4443
11,slow-switcher,46,blue,repeat,1,0.4683
11,slow-switcher,47,blue,repeat,1,0.4433
11,slow-switcher,48,blue,repeat,1,0.328
11,slow-switcher,49,blue,repeat,0,0.4049
11,slow-switcher,50,blue,repeat,1,0.4066
11,slow-switcher,51,red,switch,1,0.5276
11,slow-switcher,52,blue,switch,1,0.5438
11,slow-switcher,53,red,switch,1,0.5128
11,slow-switcher,54,red,repeat,1,0.3619
11,slow-switcher,55,blue,switch,0,0.5641
11,slow-switcher,56,blue,repeat,1,0.43
11,slow-switcher,57,red,switch,1,0.5633
11,slow-switcher,58,red,repeat,1,0.3829
11,slow-switcher,59,blue,switch,1,0.5267
11,slow-switcher,60,red,switch,0,0.4488
11,slow-switcher,61,blue,switch,1,0.5174
11,slow-switcher,62,red,switch,1,0.5732
11,slow-switcher,63,red,repeat,1,0.4
11,slow-switcher,64,red,repeat,1,0.3967
11,slow-switcher,65,blue,switch,1,0.5292
11,slow-switcher,66,red,switch,1,0.5454
11,slow-switcher,67,red,repeat,1,0.3819
11,slow-switcher,68,red,repeat,1,0.3152
11,slow-switcher,69,blue,switch,1,0.5954
11,slow-switcher,70,blue,repeat,1,0.4661
11,slow-switcher,71,blue,repeat,1,0.4096
11,slow-switcher,72,red,switch,1,0.5746
11,slow-switcher,73,red,repeat,1,0.3777
11,slow-switcher,74,blue,switch,1,0.5502
11,slow-switcher,75,red,switch,1,0.4276
11,slow-switcher,76,red,repeat,1,0.3487
11,slow-switcher,77,blue,switch,1,0.5602
11,slow-switcher,78,blue,repeat,1,0.4578
11,slow-switcher,79,blue,repeat,0,0.3758
11,slow-switcher,80,red,switch,1,0.5148
11,slow-switcher,81,blue,switch,1,0.6513
11,slow-switcher,82,red,switch,0,0.5532
11,slow-switcher,83,blue,switch,0,0.6122
11,slow-switcher,84,blue,repeat,1,0.3792
11,slow-switcher,85,red,switch,1,0.578
11,slow-switcher,86,red,repeat,1,0.2734
11,slow-switcher,87,blue,switch,1,0.6097
11,slow-switcher,88,blue,repeat,1,0.4493
11,slow-switcher,89,red,switch,1,0.6076
11,slow-switcher,90,blue,switch,1,0.6129
11,slow-switcher,91,red,switch,1,0.5781
11,slow-switcher,92,blue,switch,1,0.5031
11,slow-switcher,93,red,switch,1,0.5818
11,slow-switcher,94,red,repeat,1,0.3931
11,slow-switcher,95,red,repeat,1,0.3684
11,slow-switcher,96,red,repeat,1,0.4471
11,slow-switcher,97,red,repeat,1,0.297
11,slow-switcher,98,blue,switch,1,0.5387
11,slow-switcher,99,red,switch,0,0.6301
11,slow-switcher,100,red,repeat,1,0.437
11,slow-switcher,101,blue,switch,1,0.5673
11,slow-switcher,102,red,switch,1,0.5716
11,slow-switcher,103,red,repeat,1,0.4095
11,slow-switcher,104,red,repeat,1,0.4066
11,slow-switcher,105,red,repeat,1,0.5162
11,slow-switcher,106,blue,switch,1,0.5562
11,slow-switcher,107,blue,repeat,1,0.346
11,slow-switcher,108,blue,repeat,1,0.3724
11,slow-switcher,109,red,switch,1,0.5004
11,slow-switcher,110,red,repeat,1,0.4173
11,slow-switcher,111,blue,switch,0,0.6209
11,slow-switcher,112,red,switch,1,0.5007
11,slow-switcher,113,red,repeat,1,0.4245
11,slow-switcher,114,blue,switch,0,0.5477
11,slow-switcher,115,red,switch,1,0.4979
11,slow-switcher,116,red,repeat,1,0.4815
11,slow-switcher,117,red,repeat,1,0.3832
11,slow-switcher,118,red,repeat,1,0.4283
11,slow-switcher,119,blue,switch,1,0.5323
11,slow-switcher,120,blue,repeat,1,0.5238
11,slow-switcher,121,red,switch,1,0.5602
11,slow-switcher,122,red,repeat,1,0.4261
11,slow-switcher,123,red,repeat,1,0.4452
11,slow-switcher,124,red,repeat,1,0.3498
11,slow-switcher,125,blue,switch,1,0.4995
11,slow-switcher,126,red,switch,1,0.5545
11,slow-switcher,127,blue,switch,0,0.4784
11,slow-switcher,128,blue,repeat,1,0.415
11,slow-switcher,129,blue,repeat,1,0.3624
11,slow-switcher,130,red,switch,1,0.4733
11,slow-switcher,131,red,repeat,1,0.4101
11,slow-switcher,132,red,repeat,1,0.3957
11,slow-switcher,133,red,repeat,1,0.404
11,slow-switcher,134,red,repeat,1,0.3771
11,slow-switcher,135,blue,switch,1,0.4998
11,slow-switcher,136,blue,repeat,1,0.3577
11,slow-switcher,137,blue,repeat,1,0.3873
11,slow-switcher,138,red,switch,1,0.5254
11,slow-switcher,139,red,repeat,1,0.4009
11,slow-switcher,140,blue,switch,1,0.4813
11,slow-switcher,141,red,switch,0,0.5308
11,slow-switcher,142,blue,switch,1,0.5143
11,slow-switcher,143,red,switch,1,0.5982
11,slow-switcher,144,red,repeat,1,0.4411
11,slow-switcher,145,blue,switch,0,0.5391
11,slow-switcher,146,red,switch,1,0.544
11,slow-switcher,147,red,repeat,1,0.3839
11,slow-switcher,148,blue,switch,0,0.4834
11,slow-switcher,149,red,switch,1,0.5979
11,slow-switcher,150,red,repeat,1,0.4687
11,slow-switcher,151,red,repeat,1,0.3315
11,slow-switcher,152,red,repeat,1,0.3571
11,slow-switcher,153,red,repeat,1,0.569
11,slow-switcher,154,blue,switch,1,0.658
11,slow-switcher,155,blue,repeat,1,0.4301
11,slow-switcher,156,blue,repeat,1,0.4542
11,slow-switcher,157,blue,repeat,1,0.4119
11,slow-switcher,158,red,switch,0,0.4918
11,slow-switcher,159,blue,switch,1,0.5449
11,slow-switcher,160,blue,repeat,1,0.3769
11,slow-switcher,161,blue,repeat,1,0.4122
11,slow-switcher,162,red,switch,1,0.5198
11,slow-switcher,163,red,repeat,1,0.3698
11,slow-switcher,164,blue,switch,1,0.5232
11,slow-switcher,165,red,switch,1,0.5247
11,slow-switcher,166,red,repeat,1,0.4745
