monkey_id,group,trial,cue,trial_type,correct,rt
12,slow-switcher,1,blue,repeat,1,0.4026
12,slow-switcher,2,red,switch,1,0.6837
12,slow-switcher,3,red,repeat,1,0.4175
12,slow-switcher,4,red,repeat,1,0.3603
12,slow-switcher,5,red,repeat,1,0.4069
12,slow-switcher,6,blue,switch,1,0.5654
12,slow-switcher,7,blue,repeat,1,0.496
12,slow-switcher,8,blue,repeat,1,0.3793
12,slow-switcher,9,red,switch,1,0.6452
12,slow-switcher,10,red,repeat,1,0.4663
12,slow-switcher,11,blue,switch,1,0.5465
12,slow-switcher,12,red,switch,0,0.6003
12,slow-switcher,13,red,repeat,1,0.4664
12,slow-switcher,14,red,repeat,1,0.3656
12,slow-switcher,15,red,repeat,1,0.4485
12,slow-switcher,16,red,repeat,1,0.4683
12,slow-switcher,17,red,repeat,1,0.496
12,slow-switcher,18,blue,switch,1,0.623
12,slow-switcher,19,blue,repeat,1,0.4497
12,slow-switcher,20,blue,repeat,1,0.4523
12,slow-switcher,21,blue,repeat,1,0.5637
12,slow-switcher,22,red,switch,1,0.548
12,slow-switcher,23,blue,switch,1,0.59
12,slow-switcher,24,red,switch,1,0.5674
12,slow-switcher,25,blue,switch,1,0.5472
12,slow-switcher,26,blue,repeat,1,0.4423
12,slow-switcher,27,blue,repeat,1,0.3932
12,slow-switcher,28,blue,repeat,1,0.4608
12,slow-switcher,29,blue,repeat,0,0.4048
12,slow-switcher,30,blue,repeat,1,0.4564
12,slow-switcher,31,blue,repeat,1,0.3864
12,slow-switcher,32,blue,repeat,1,0.3907
12,slow-switcher,33,red,switch,1,0.6285
12,slow-switcher,34,blue,switch,1,0.6327
12,slow-switcher,35,red,switch,1,0.539
12,slow-switcher,36,blue,switch,1,0.5249
12,slow-switcher,37,blue,repeat,1,0.4443
12,slow-switcher,38,red,switch,1,0.6622
12,slow-switcher,39,red,repeat,1,0.4554
12,slow-switcher,40,red,repeat,1,0.4413
12,slow-switcher,41,red,repeat,1,0.3861
12,slow-switcher,42,blue,switch,1,0.5386
12,slow-switcher,43,red,switch,1,0.6042
12,slow-switcher,44,blue,switch,0,0.5731
12,slow-switcher,45,blue,repeat,1,0.4546
12,slow-switcher,46,blue,repeat,1,0.4618
12,slow-switcher,47,red,switch,0,0.6127
12,slow-switcher,48,red,repeat,1,0.4665
12,slow-switcher,49,blue,switch,0,0.5822
12,slow-switcher,50,blue,repeat,1,0.4267
12,slow-switcher,51,red,switch,1,0.5785
12,slow-switcher,52,red,repeat,1,0.508
12,slow-switcher,53,red,repeat,1,0.4146
12,slow-switcher,54,blue,switch,1,0.5941
