monkey_id,group,trial,cue,trial_type,correct,rt
13,slow-switcher,1,red,switch,1,0.5406
13,slow-switcher,2,blue,switch,0,0.5543
13,slow-switcher,3,blue,repeat,1,0.3413
13,slow-switcher,4,red,switch,1,0.4621
13,slow-switcher,5,red,repeat,1,0.3751
13,slow-switcher,6,red,repeat,1,0.3725
13,slow-switcher,7,blue,switch,1,0.534
13,slow-switcher,8,blue,repeat,1,0.3127
13,slow-switcher,9,blue,repeat,1,0.3579
13,slow-switcher,10,red,switch,1,0.4245
13,slow-switcher,11,red,repeat,1,0.3383
13,slow-switcher,12,blue,switch,1,0.534
13,slow-switcher,13,blue,repeat,1,0.3084
13,slow-switcher,14,red,switch,0,0.5458
13,slow-switcher,15,blue,switch,1,0.4394
13,slow-switcher,16,red,switch,0,0.5239
13,slow-switcher,17,red,repeat,1,0.273
13,slow-switcher,18,blue,switch,1,0.5199
13,slow-switcher,19,blue,repeat,1,0.3457
13,slow-switcher,20,blue,repeat,1,0.372
13,slow-switcher,21,red,switch,1,0.4491
13,slow-switcher,22,blue,switch,0,0.5246
13,slow-switcher,23,red,switch,1,0.4608
13,slow-switcher,24,red,repeat,1,0.3474
13,slow-switcher,25,blue,switch,1,0.478
13,slow-switcher,26,red,switch,1,0.5692
13,slow-switcher,27,blue,switch,1,0.516
13,slow-switcher,28,blue,repeat,1,0.3931
13,slow-switcher,29,blue,repeat,1,0.3873
13,slow-switcher,30,blue,repeat,1,0.4298
13,slow-switcher,31,blue,repeat,1,0.3326
13,slow-switcher,32,red,switch,1,0.4798
13,slow-switcher,33,blue,switch,0,0.5218
13,slow-switcher,34,red,switch,1,0.5429
13,slow-switcher,35,red,repeat,1,0.3884
13,slow-switcher,36,red,repeat,1,0.2161
13,slow-switcher,37,blue,switch,1,0.4982
13,slow-switcher,38,blue,repeat,1,0.3896
13,slow-switcher,39,red,switch,0,0.4602
13,slow-switcher,40,red,repeat,1,0.3866
13,slow-switcher,41,blue,switch,1,0.4664
13,slow-switcher,42,blue,repeat,1,0.3799
13,slow-switcher,43,red,switch,1,0.5419
13,slow-switcher,44,blue,switch,1,0.5227
13,slow-switcher,45,blue,repeat,1,0.281
13,slow-switcher,46,blue,repeat,1,0.3273
13,slow-switcher,47,blue,repeat,1,0.2076
13,slow-switcher,48,red,switch,1,0.5564
13,slow-switcher,49,blue,switch,1,0.4401
13,slow-switcher,50,blue,repeat,1,0.2683
13,slow-switcher,51,blue,repeat,1,0.3158
13,slow-switcher,52,red,switch,0,0.431
13,slow-switcher,53,blue,switch,0,0.5299
13,slow-switcher,54,blue,repeat,1,0.3534
13,slow-switcher,55,blue,repeat,1,0.3839
13,slow-switcher,56,blue,repeat,1,0.3365
13,slow-switcher,57,blue,repeat,1,0.3178
13,slow-switcher,58,red,switch,1,0.5942
13,slow-switcher,59,blue,switch,1,0.5043
13,slow-switcher,60,red,switch,1,0.4887
13,slow-switcher,61,red,repeat,1,0.3065
13,slow-switcher,62,red,repeat,1,0.3157
13,slow-switcher,63,blue,switch,0,0.4488
13,slow-switcher,64,red,switch,1,0.4736
13,slow-switcher,65,red,repeat,1,0.3529
13,slow-switcher,66,blue,switch,0,0.4665
13,slow-switcher,67,red,switch,1,0.5251
13,slow-switcher,68,red,repeat,1,0.291
13,slow-switcher,69,blue,switch,1,0.4902
13,slow-switcher,70,red,switch,1,0.5351
13,slow-switcher,71,blue,switch,1,0.5602
13,slow-switcher,72,red,switch,1,0.5144
13,slow-switcher,73,blue,switch,0,0.5407
13,slow-switcher,74,blue,repeat,1,0.2757
13,slow-switcher,75,red,switch,1,0.4382
13,slow-switcher,76,red,repeat,1,0.3299
13,slow-switcher,77,blue,switch,1,0.3862
13,slow-switcher,78,blue,repeat,1,0.3704
13,slow-switcher,79,red,switch,0,0.4474
13,slow-switcher,80,red,repeat,1,0.3754
13,slow-switcher,81,red,repeat,1,0.2672
13,slow-switcher,82,red,repeat,1,0.3536
13,slow-switcher,83,blue,switch,1,0.5318
13,slow-switcher,84,red,switch,1,0.5292
13,slow-switcher,85,red,repeat,1,0.3537
13,slow-switcher,86,blue,switch,1,0.5751
13,slow-switcher,87,blue,repeat,1,0.3285
13,slow-switcher,88,red,switch,1,0.4795
13,slow-switcher,89,red,repeat,1,0.4044
13,slow-switcher,90,blue,switch,1,0.5098
13,slow-switcher,91,blue,repeat,1,0.284
13,slow-switcher,92,blue,repeat,1,0.3675
13,slow-switcher,93,blue,repeat,1,0.2748
13,slow-switcher,94,blue,repeat,1,0.3364
13,slow-switcher,95,blue,repeat,0,0.3575
13,slow-switcher,96,blue,repeat,1,0.2824
13,slow-switcher,97,blue,repeat,1,0.3738
13,slow-switcher,98,red,switch,1,0.5512
13,slow-switcher,99,blue,switch,1,0.573
13,slow-switcher,100,blue,repeat,1,0.3302
13,slow-switcher,101,red,switch,1,0.5036
13,slow-switcher,102,blue,switch,1,0.5103
13,slow-switcher,103,red,switch,0,0.6173
13,slow-switcher,104,red,repeat,1,0.3563
13,slow-switcher,105,blue,switch,1,0.426
13,slow-switcher,106,red,switch,1,0.5374
13,slow-switcher,107,red,repeat,1,0.3995
13,slow-switcher,108,red,repeat,1,0.3653
13,slow-switcher,109,blue,switch,0,0.5026
13,slow-switcher,110,blue,repeat,1,0.3912
13,slow-switcher,111,blue,repeat,1,0.2886
13,slow-switcher,112,red,switch,1,0.5295
13,slow-switcher,113,red,repeat,1,0.3393
13,slow-switcher,114,red,repeat,1,0.2869
13,slow-switcher,115,blue,switch,1,0.4539
13,slow-switcher,116,red,switch,1,0.4817
13,slow-switcher,117,blue,switch,0,0.4537
13,slow-switcher,118,blue,repeat,0,0.3802
13,slow-switcher,119,red,switch,0,0.5831
13,slow-switcher,120,red,repeat,1,0.3822
13,slow-switcher,121,red,repeat,1,0.3321
13,slow-switcher,122,blue,switch,0,0.4844
13,slow-switcher,123,blue,repeat,1,0.3267
13,slow-switcher,124,blue,repeat,1,0.3826
13,slow-switcher,125,red,switch,1,0.4544
13,slow-switcher,126,red,repeat,0,0.3213
13,slow-switcher,127,red,repeat,1,0.3052
13,slow-switcher,128,red,repeat,0,0.3947
13,slow-switcher,129,red,repeat,1,0.3125
13,slow-switcher,130,blue,switch,1,0.543
13,slow-switcher,131,blue,repeat,1,0.3484
13,slow-switcher,132,blue,repeat,1,0.3032
13,slow-switcher,133,red,switch,1,0.4366
13,slow-switcher,134,blue,switch,0,0.5431
13,slow-switcher,135,blue,repeat,1,0.2741
13,slow-switcher,136,red,switch,1,0.4518
13,slow-switcher,137,blue,switch,1,0.4735
13,slow-switcher,138,blue,repeat,1,0.3481
13,slow-switcher,139,red,switch,1,0.4663
13,slow-switcher,140,blue,switch,1,0.5697
13,slow-switcher,141,blue,repeat,1,0.3341
13,slow-switcher,142,blue,repeat,1,0.3215
13,slow-switcher,143,blue,repeat,1,0.4379
13,slow-switcher,144,blue,repeat,1,0.3386
13,slow-switcher,145,red,switch,1,0.5783
13,slow-switcher,146,red,repeat,1,0.2854
13,slow-switcher,147,blue,switch,1,0.5103
13,slow-switcher,148,red,switch,1,0.4771
13,slow-switcher,149,blue,switch,1,0.6129
13,slow-switcher,150,blue,repeat,1,0.4342
13,slow-switcher,151,red,switch,1,0.5104
13,slow-switcher,152,blue,switch,1,0.5582
13,slow-switcher,153,blue,repeat,1,0.4484
13,slow-switcher,154,red,switch,0,0.5518
13,slow-switcher,155,blue,switch,1,0.6663
13,slow-switcher,156,red,switch,0,0.509
13,slow-switcher,157,red,repeat,1,0.2962
13,slow-switcher,158,red,repeat,1,0.3733
13,slow-switcher,159,blue,switch,1,0.4601
13,slow-switcher,160,blue,repeat,1,0.315
13,slow-switcher,161,blue,repeat,1,0.3572
13,slow-switcher,162,red,switch,1,0.5866
13,slow-switcher,163,red,repeat,1,0.3562
13,slow-switcher,164,red,repeat,1,0.243
13,slow-switcher,165,red,repeat,1,0.4323
13,slow-switcher,166,blue,switch,1,0.4414
13,slow-switcher,167,red,switch,0,0.5546
13,slow-switcher,168,red,repeat,1,0.3017
13,slow-switcher,169,red,repeat,1,0.3171
13,slow-switcher,170,blue,switch,1,0.5244
13,slow-switcher,171,red,switch,1,0.4753
13,slow-switcher,172,blue,switch,1,0.4647
13,slow-switcher,173,red,switch,1,0.5076
13,slow-switcher,174,blue,switch,1,0.5141
13,slow-switcher,175,blue,repeat,1,0.3692
13,slow-switcher,176,red,switch,1,0.5115
13,slow-switcher,177,blue,switch,0,0.4467
13,slow-switcher,178,blue,repeat,1,0.3354
13,slow-switcher,179,blue,repeat,1,0.3646
13,slow-switcher,180,red,switch,1,0.5271
13,slow-switcher,181,blue,switch,1,0.5405
13,slow-switcher,182,blue,repeat,1,0.4238
13,slow-switcher,183,blue,repeat,1,0.261
13,slow-switcher,184,red,switch,0,0.4692
13,slow-switcher,185,red,repeat,1,0.338
13,slow-switcher,186,blue,switch,0,0.5666
13,slow-switcher,187,red,switch,1,0.5024
13,slow-switcher,188,red,repeat,1,0.3902
13,slow-switcher,189,red,repeat,1,0.313
13,slow-switcher,190,red,repeat,1,0.506
13,slow-switcher,191,red,repeat,1,0.3919
13,slow-switcher,192,red,repeat,1,0.3541
13,slow-switcher,193,blue,switch,1,0.4836
13,slow-switcher,194,red,switch,1,0.527
13,slow-switcher,195,blue,switch,1,0.6071
13,slow-switcher,196,blue,repeat,1,0.3662
13,slow-switcher,197,red,switch,0,0.4763
13,slow-switcher,198,blue,switch,1,0.5433
13,slow-switcher,199,blue,repeat,1,0.4163
13,slow-switcher,200,red,switch,0,0.4166
13,slow-switcher,201,red,repeat,1,0.3302
13,slow-switcher,202,blue,switch,1,0.5101
13,slow-switcher,203,red,switch,1,0.4791
13,slow-switcher,204,blue,switch,1,0.5667
13,slow-switcher,205,blue,repeat,1,0.4094
13,slow-switcher,206,blue,repeat,1,0.3753
13,slow-switcher,207,red,switch,1,0.4642
13,slow-switcher,208,blue,switch,1,0.4837
13,slow-switcher,209,blue,repeat,1,0.3925
13,slow-switcher,210,red,switch,0,0.5126
13,slow-switcher,211,blue,switch,1,0.6077
13,slow-switcher,212,blue,repeat,1,0.3834
13,slow-switcher,213,blue,repeat,1,0.351
13,slow-switcher,214,red,switch,0,0.4634
13,slow-switcher,215,blue,switch,1,0.4781
13,slow-switcher,216,red,switch,1,0.435
13,slow-switcher,217,red,repeat,1,0.3543
13,slow-switcher,218,blue,switch,1,0.4508
13,slow-switcher,219,red,switch,1,0.5353
13,slow-switcher,220,blue,switch,0,0.55
13,slow-switcher,221,red,switch,1,0.5388
13,slow-switcher,222,blue,switch,1,0.4085
13,slow-switcher,223,red,switch,1,0.5484
13,slow-switcher,224,blue,switch,1,0.4671
13,slow-switcher,225,red,switch,1,0.4451
13,slow-switcher,226,blue,switch,1,0.5512
13,slow-switcher,227,blue,repeat,1,0.3406
13,slow-switcher,228,blue,repeat,1,0.4023
13,slow-switcher,229,blue,repeat,1,0.4064
13,slow-switcher,230,red,switch,1,0.5192
13,slow-switcher,231,red,repeat,1,0.3363
13,slow-switcher,232,red,repeat,1,0.4451
13,slow-switcher,233,red,repeat,1,0.2833
13,slow-switcher,234,blue,switch,1,0.4942
13,slow-switcher,235,blue,repeat,1,0.3936
13,slow-switcher,236,blue,repeat,1,0.3357
13,slow-switcher,237,red,switch,1,0.5568
13,slow-switcher,238,blue,switch,1,0.5868
13,slow-switcher,239,red,switch,1,0.5416
13,slow-switcher,240,blue,switch,1,0.4583
13,slow-switcher,241,red,switch,1,0.4612
13,slow-switcher,242,red,repeat,1,0.3292
13,slow-switcher,243,blue,switch,1,0.5009
13,slow-switcher,244,blue,repeat,1,0.3779
13,slow-switcher,245,red,switch,0,0.5404
13,slow-switcher,246,red,repeat,1,0.3055
13,slow-switcher,247,red,repeat,1,0.4143
