monkey_id,group,trial,cue,trial_type,correct,rt
14,slow-switcher,1,red,switch,1,0.5722
14,slow-switcher,2,red,repeat,1,0.4252
14,slow-switcher,3,blue,switch,1,0.569
14,slow-switcher,4,blue,repeat,1,0.3332
14,slow-switcher,5,red,switch,1,0.5048
14,slow-switcher,6,blue,switch,0,0.5056
14,slow-switcher,7,blue,repeat,1,0.5303
14,slow-switcher,8,blue,repeat,1,0.4132
14,slow-switcher,9,blue,repeat,1,0.3578
14,slow-switcher,10,red,switch,1,0.5401
14,slow-switcher,11,red,repeat,1,0.3658
14,slow-switcher,12,blue,switch,1,0.5213
14,slow-switcher,13,blue,repeat,1,0.4409
14,slow-switcher,14,blue,repeat,1,0.4244
14,slow-switcher,15,blue,repeat,0,0.4042
14,slow-switcher,16,red,switch,1,0.5886
14,slow-switcher,17,blue,switch,1,0.5904
14,slow-switcher,18,blue,repeat,1,0.3433
14,slow-switcher,19,blue,repeat,1,0.4938
14,slow-switcher,20,red,switch,1,0.578
14,slow-switcher,21,blue,switch,1,0.5807
14,slow-switcher,22,red,switch,1,0.5635
14,slow-switcher,23,blue,switch,1,0.6524
14,slow-switcher,24,red,switch,1,0.5275
14,slow-switcher,25,red,repeat,1,0.5189
14,slow-switcher,26,blue,switch,1,0.6535
14,slow-switcher,27,red,switch,0,0.5708
14,slow-switcher,28,blue,switch,1,0.5976
14,slow-switcher,29,blue,repeat,1,0.3656
14,slow-switcher,30,blue,repeat,1,0.4666
14,slow-switcher,31,red,switch,1,0.5501
14,slow-switcher,32,red,repeat,1,0.4538
14,slow-switcher,33,blue,switch,1,0.5822
14,slow-switcher,34,red,switch,1,0.5016
14,slow-switcher,35,blue,switch,1,0.6145
14,slow-switcher,36,blue,repeat,1,0.3727
14,slow-switcher,37,blue,repeat,1,0.5052
14,slow-switcher,38,red,switch,1,0.5614
14,slow-switcher,39,red,repeat,1,0.4276
14,slow-switcher,40,blue,switch,1,0.5542
14,slow-switcher,41,red,switch,1,0.5694
14,slow-switcher,42,red,repeat,1,0.3635
14,slow-switcher,43,red,repeat,1,0.3801
14,slow-switcher,44,blue,switch,1,0.487
14,slow-switcher,45,red,switch,1,0.6142
14,slow-switcher,46,red,repeat,1,0.4298
14,slow-switcher,47,red,repeat,1,0.3969
14,slow-switcher,48,red,repeat,1,0.4034
14,slow-switcher,49,red,repeat,1,0.4227
14,slow-switcher,50,red,repeat,1,0.3498
14,slow-switcher,51,red,repeat,1,0.3647
14,slow-switcher,52,blue,switch,1,0.5572
14,slow-switcher,53,red,switch,0,0.5651
14,slow-switcher,54,red,repeat,1,0.4732
14,slow-switcher,55,blue,switch,1,0.5869
14,slow-switcher,56,red,switch,0,0.4845
14,slow-switcher,57,red,repeat,1,0.3221
14,slow-switcher,58,red,repeat,1,0.4108
14,slow-switcher,59,blue,switch,1,0.6159
14,slow-switcher,60,blue,repeat,1,0.4119
14,slow-switcher,61,red,switch,1,0.5304
14,slow-switcher,62,red,repeat,0,0.4047
14,slow-switcher,63,red,repeat,1,0.4105
14,slow-switcher,64,red,repeat,1,0.4391
14,slow-switcher,65,blue,switch,1,0.5841
14,slow-switcher,66,blue,repeat,1,0.469
14,slow-switcher,67,red,switch,1,0.6208
14,slow-switcher,68,red,repeat,1,0.3518
14,slow-switcher,69,red,repeat,1,0.4356
14,slow-switcher,70,red,repeat,1,0.432
14,slow-switcher,71,red,repeat,1,0.3992
14,slow-switcher,72,red,repeat,1,0.4552
14,slow-switcher,73,red,repeat,1,0.4353
14,slow-switcher,74,blue,switch,1,0.573
14,slow-switcher,75,red,switch,1,0.5469
14,slow-switcher,76,red,repeat,1,0.4704
14,slow-switcher,77,blue,switch,1,0.582
14,slow-switcher,78,blue,repeat,1,0.3946
14,slow-switcher,79,blue,repeat,1,0.4719
14,slow-switcher,80,red,switch,1,0.6243
14,slow-switcher,81,red,repeat,1,0.4103
14,slow-switcher,82,red,repeat,1,0.4751
14,slow-switcher,83,red,repeat,0,0.3825
14,slow-switcher,84,red,repeat,1,0.3975
14,slow-switcher,85,blue,switch,0,0.4851
14,slow-switcher,86,blue,repeat,1,0.5022
14,slow-switcher,87,red,switch,1,0.5451
14,slow-switcher,88,blue,switch,1,0.6493
14,slow-switcher,89,red,switch,1,0.5414
14,slow-switcher,90,blue,switch,0,0.4963
14,slow-switcher,91,blue,repeat,1,0.4312
14,slow-switcher,92,red,switch,0,0.5467
14,slow-switcher,93,blue,switch,1,0.6587
14,slow-switcher,94,blue,repeat,1,0.4523
14,slow-switcher,95,red,switch,1,0.5981
14,slow-switcher,96,blue,switch,1,0.5183
14,slow-switcher,97,red,switch,1,0.5988
14,slow-switcher,98,red,repeat,1,0.4445
14,slow-switcher,99,red,repeat,1,0.3565
14,slow-switcher,100,blue,switch,1,0.5728
14,slow-switcher,101,red,switch,1,0.6672
14,slow-switcher,102,red,repeat,1,0.3883
14,slow-switcher,103,blue,switch,1,0.5994
14,slow-switcher,104,blue,repeat,1,0.3746
14,slow-switcher,105,red,switch,1,0.5554
14,slow-switcher,106,red,repeat,0,0.4379
14,slow-switcher,107,red,repeat,1,0.5146
14,slow-switcher,108,red,repeat,1,0.3928
14,slow-switcher,109,red,repeat,1,0.4072
14,slow-switcher,110,blue,switch,1,0.5612
14,slow-switcher,111,blue,repeat,0,0.3614
14,slow-switcher,112,red,switch,1,0.5252
14,slow-switcher,113,red,repeat,1,0.3291
14,slow-switcher,114,red,repeat,1,0.446
14,slow-switcher,115,red,repeat,1,0.3057
14,slow-switcher,116,red,repeat,1,0.3752
14,slow-switcher,117,red,repeat,1,0.4061
14,slow-switcher,118,red,repeat,1,0.3937
14,slow-switcher,119,blue,switch,1,0.6173
14,slow-switcher,120,red,switch,1,0.606
14,slow-switcher,121,red,repeat,1,0.506
14,slow-switcher,122,red,repeat,0,0.3719
14,slow-switcher,123,blue,switch,1,0.5561
14,slow-switcher,124,blue,repeat,1,0.4775
14,slow-switcher,125,red,switch,1,0.59
14,slow-switcher,126,red,repeat,1,0.3313
14,slow-switcher,127,blue,switch,1,0.5638
14,slow-switcher,128,blue,repeat,1,0.3694
14,slow-switcher,129,blue,repeat,1,0.4305
14,slow-switcher,130,red,switch,1,0.5606
14,slow-switcher,131,red,repeat,1,0.4945
14,slow-switcher,132,red,repeat,1,0.4442
14,slow-switcher,133,red,repeat,0,0.317
14,slow-switcher,134,blue,switch,1,0.5846
14,slow-switcher,135,blue,repeat,1,0.4216
14,slow-switcher,136,blue,repeat,1,0.3898
14,slow-switcher,137,blue,repeat,1,0.3916
14,slow-switcher,138,blue,repeat,1,0.4219
14,slow-switcher,139,red,switch,1,0.5987
14,slow-switcher,140,blue,switch,0,0.5243
14,slow-switcher,141,blue,repeat,1,0.4183
14,slow-switcher,142,red,switch,1,0.5479
14,slow-switcher,143,red,repeat,1,0.4163
14,slow-switcher,144,red,repeat,1,0.4729
14,slow-switcher,145,blue,switch,1,0.5399
14,slow-switcher,146,red,switch,1,0.5409
14,slow-switcher,147,red,repeat,1,0.4359
14,slow-switcher,148,blue,switch,1,0.5657
