participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_06,1,2026-03-22_1713,tmaze_learning,break,6,50,,,,,,,,,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,break,6,100,,,,,,,,,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,break,6,150,,,,,,,,,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,break,6,200,,,,,,,,,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,instructions,6,,,,,,,,,,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,1,wood,lemon,left,L,1,1.5652192653519412,1.5652192653519412,2.8820097172904564,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,2,wood,none,right,R,0,0.504824809227539,0.504824809227539,4.416921266438905,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,3,mesh,lemon,left,L,1,0.825070824417619,0.825070824417619,3.137911823719998,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,4,mesh,peppermint,right,R,0,0.3996738989376341,0.3996738989376341,2.978484144505261,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,5,mesh,peppermint,right,R,0,0.3708735023045172,0.3708735023045172,3.2323031984268007,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,6,mesh,peppermint,left,L,1,0.5944423610150039,0.5944423610150039,2.9108372337534525,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,7,wood,none,left,L,0,2.142143744472436,2.142143744472436,2.9865990693811577,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,8,wood,none,right,R,0,0.9828220209189641,0.9828220209189641,3.1923012831397792,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,9,mesh,lemon,right,R,0,0.7890136984989857,0.7890136984989857,2.8148209809483973,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,10,wood,none,right,R,1,1.5012270984173357,1.5012270984173357,3.9187727519113427,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,11,wood,none,right,R,0,0.41863083549926333,0.41863083549926333,3.226267075823236,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,12,mesh,lemon,left,L,0,0.5921691657666792,0.5921691657666792,3.5357015635964566,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,13,wood,lemon,right,R,0,0.2,0.2,3.035869682963943,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,14,mesh,peppermint,right,R,1,0.43338728485782035,0.43338728485782035,3.287547111836214,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,15,wood,lemon,right,R,1,0.5065600997045383,0.5065600997045383,3.117509234842813,Chrome,macOS,59.19,exp1
rat_06,1,2026-03-22_1713,tmaze_learning,trial,6,16,mesh,none,right,R,1,0.257827489394948,0.257827489394948,3.2560187096202533,Chrome,macOS,59.19,exp1
