participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_17,2,2026-03-22_1618,tmaze_learning,break,17,50,,,,,,,,,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,break,17,100,,,,,,,,,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,break,17,150,,,,,,,,,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,break,17,200,,,,,,,,,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,instructions,17,,,,,,,,,,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,1,mesh,none,right,R,0,0.7559032154493284,0.7559032154493284,3.566715322626116,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,2,mesh,lemon,right,R,0,0.4619348954115821,0.4619348954115821,3.541104412150399,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,3,mesh,peppermint,left,L,1,1.106779401053448,1.106779401053448,4.160023554709343,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,4,wood,lemon,right,R,0,0.4350045637117485,0.4350045637117485,3.8322807303169206,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,5,mesh,none,right,R,1,0.41492797759764116,0.41492797759764116,3.5951628821740353,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,6,wood,lemon,right,R,0,1.201077819842573,1.201077819842573,3.1750629038104012,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,7,wood,peppermint,right,R,1,0.9281063505534313,0.9281063505534313,3.1210919968271194,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,8,mesh,peppermint,right,R,0,0.7011793398812293,0.7011793398812293,3.3815880534120457,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,9,mesh,none,left,L,0,0.6468857026139563,0.6468857026139563,3.3017219221465406,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,10,mesh,lemon,right,R,1,0.8611953825985563,0.8611953825985563,2.84880028436518,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,11,wood,peppermint,left,L,1,0.9664336534854177,0.9664336534854177,3.6432178338860526,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,12,mesh,peppermint,right,R,0,1.2461913039756691,1.2461913039756691,3.841490750976328,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,13,mesh,none,right,R,0,0.9609012172880456,0.9609012172880456,2.8039231495977757,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,14,mesh,none,right,R,0,1.2979456093984822,1.2979456093984822,3.7559217340433744,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,15,wood,lemon,right,R,1,1.0793480960510162,1.0793480960510162,2.681509208105011,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,16,mesh,lemon,right,R,0,0.9511468778007792,0.9511468778007792,3.2914993321844745,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,17,wood,peppermint,left,L,1,1.0068799762074445,1.0068799762074445,2.7866205458018394,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,18,mesh,none,left,L,1,0.5996232138155673,0.5996232138155673,2.952768493738108,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,19,wood,none,left,L,1,0.4754673301153215,0.4754673301153215,3.084813288218545,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,20,mesh,peppermint,left,L,1,0.6776657036333479,0.6776657036333479,3.092484020160299,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,21,mesh,lemon,right,R,0,1.0787348016846177,1.0787348016846177,3.455419800344383,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,22,wood,none,left,L,1,0.4059462824741059,0.4059462824741059,2.435124954303795,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,23,mesh,lemon,left,L,1,0.8829346729685585,0.8829346729685585,3.641351493881438,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,24,wood,lemon,right,R,0,0.6566213319714023,0.6566213319714023,3.1337149944236247,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,25,mesh,peppermint,left,L,0,0.5411460936399508,0.5411460936399508,3.7294453306755058,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,26,wood,peppermint,left,L,1,0.8138022038969968,0.8138022038969968,2.514843773786914,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,27,mesh,peppermint,left,L,1,0.6629843652676555,0.6629843652676555,3.119409450691458,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,28,mesh,none,right,R,0,0.7574510430256765,0.7574510430256765,3.580267068729148,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,29,wood,peppermint,right,R,0,0.9397454711172479,0.9397454711172479,3.452551389534796,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,30,wood,lemon,left,L,1,0.6082553805174445,0.6082553805174445,3.595809751677413,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,31,mesh,peppermint,left,L,1,0.5132876037996984,0.5132876037996984,2.9700523828991487,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,32,mesh,none,left,L,1,0.7954411768384088,0.7954411768384088,1.7345604855356767,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,33,wood,peppermint,right,R,1,0.486288920381016,0.486288920381016,3.1838692964658155,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,34,wood,peppermint,left,L,1,1.0071799161178787,1.0071799161178787,3.22219068238008,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,35,mesh,peppermint,right,R,1,1.0159827915042334,1.0159827915042334,3.4914245243766393,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,36,mesh,none,right,R,0,0.7520717321893513,0.7520717321893513,2.458584360066231,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,37,mesh,lemon,left,L,1,0.6145135677628311,0.6145135677628311,3.556819349946073,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,38,mesh,lemon,left,L,1,0.45324231814713384,0.45324231814713384,3.3332887700829357,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,39,wood,peppermint,right,R,1,0.9338244260959123,0.9338244260959123,3.3897731811610963,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,40,mesh,none,left,L,1,0.4295792566090912,0.4295792566090912,2.5729939397865103,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,41,mesh,peppermint,left,L,1,1.1094361588021966,1.1094361588021966,3.2833326086626347,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,42,mesh,lemon,left,L,1,0.6961803902638563,0.6961803902638563,2.7392815538850606,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,43,mesh,lemon,right,R,1,0.7747338284674519,0.7747338284674519,1.924412088270529,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,44,mesh,peppermint,left,L,0,0.24405405305055847,0.24405405305055847,2.9227768536946996,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,45,mesh,lemon,right,R,0,0.8431818737258248,0.8431818737258248,3.020896408271837,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,46,wood,peppermint,left,L,1,1.1486545313540313,1.1486545313540313,2.545657278045398,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,47,mesh,lemon,left,L,1,0.6802021980234051,0.6802021980234051,3.017220649304174,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,48,mesh,peppermint,left,L,1,0.8432994456571935,0.8432994456571935,2.97001817680864,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,49,wood,none,left,L,1,1.008360059142638,1.008360059142638,2.7079120426702166,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,50,mesh,peppermint,left,L,1,0.5025054275107572,0.5025054275107572,3.516570684633364,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,51,wood,lemon,left,L,1,0.7145943636260835,0.7145943636260835,3.064101862284089,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,52,wood,peppermint,right,R,0,0.7012133208352048,0.7012133208352048,4.619049488664724,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,53,wood,lemon,left,L,1,0.8879984755262891,0.8879984755262891,2.674847063580735,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,54,wood,lemon,left,L,1,0.8989052428788823,0.8989052428788823,3.283908218553525,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,55,wood,lemon,right,R,1,0.5636269720493516,0.5636269720493516,3.4798589330828373,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,56,wood,lemon,left,L,1,0.5113218867583907,0.5113218867583907,3.2179918145713833,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,57,wood,none,left,L,1,1.0422687051038197,1.0422687051038197,3.572,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,58,wood,peppermint,right,R,0,0.49857547551492526,0.49857547551492526,4.619706938058833,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,59,mesh,none,right,R,0,0.9603839601037257,0.9603839601037257,3.4907878532497456,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,60,wood,lemon,left,L,0,0.6470179178071841,0.6470179178071841,3.8274257511831684,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,61,mesh,lemon,left,L,1,0.6268050259424923,0.6268050259424923,3.8089881960119882,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,62,wood,lemon,left,L,1,0.5070625807480772,0.5070625807480772,2.421946701411421,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,63,wood,lemon,right,R,0,0.891602020852706,0.891602020852706,3.2506268639373497,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,64,wood,none,right,R,0,0.48174867884305117,0.48174867884305117,3.7654118945374657,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,65,wood,none,left,L,1,0.8741234929707805,0.8741234929707805,3.640012334223229,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,66,wood,none,left,L,1,1.0585823727565666,1.0585823727565666,3.214631019096178,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,67,wood,none,left,L,1,0.2509520408421714,0.2509520408421714,3.1950814419338,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,68,mesh,none,left,L,1,0.7853663995323604,0.7853663995323604,2.649753376969653,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,69,mesh,none,left,L,1,0.4897994014759414,0.4897994014759414,2.7274558505956747,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,70,wood,none,right,R,1,0.8451772953731584,0.8451772953731584,2.36920422063482,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,71,mesh,lemon,left,L,1,0.435148109881046,0.435148109881046,3.2285586153820893,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,72,mesh,peppermint,left,L,0,0.7979547764568521,0.7979547764568521,3.2233373086879125,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,73,mesh,lemon,left,L,1,1.4637652511442358,1.4637652511442358,3.1227652473649012,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,74,wood,peppermint,left,L,1,0.7387054865641836,0.7387054865641836,3.3827270648048215,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,75,wood,none,right,R,0,0.4066441618754287,0.4066441618754287,4.071913383543524,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,76,wood,none,left,L,1,0.561249520488219,0.561249520488219,2.3263707613701037,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,77,wood,none,left,L,1,0.8084036716272334,0.8084036716272334,2.8204865346745764,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,78,wood,none,right,R,0,0.3968231757531343,0.3968231757531343,2.929686451459015,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,79,mesh,lemon,right,R,0,,0.3863227564083891,3.8038249811224563,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,80,wood,lemon,right,R,1,0.45421756529079477,0.45421756529079477,2.667813725080907,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,81,wood,lemon,left,L,1,None,0.42195970007758105,2.7503274880128514,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,82,wood,lemon,left,L,1,0.7478439472451662,0.7478439472451662,4.105680030470395,Chrome,Windows,60.9,exp1
rat_17,2,2026-03-22_1618,tmaze_learning,trial,17,83,wood,none,right,R,1,0.4111077366004564,0.4111077366004564,2.8839727615980384,Chrome,Windows,60.9,exp1
