participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_20,1,2026-03-22_1713,tmaze_learning,break,20,50,,,,,,,,,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,break,20,100,,,,,,,,,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,break,20,150,,,,,,,,,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,break,20,200,,,,,,,,,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,instructions,20,,,,,,,,,,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,1,wood,lemon,left,L,1,0.8867724717586106,0.8867724717586106,3.26146401038742,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,2,mesh,none,right,R,1,0.8279531128475611,0.8279531128475611,3.7725217844514694,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,3,wood,peppermint,right,R,0,0.31710684889632235,0.31710684889632235,3.0750996952303447,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,4,mesh,peppermint,right,R,0,1.0398076972407584,1.0398076972407584,3.563645169537249,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,5,wood,peppermint,right,R,1,1.0698394095011057,1.0698394095011057,3.739435104758151,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,6,mesh,lemon,left,L,1,0.5781139256886617,0.5781139256886617,3.4000539561153884,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,7,wood,peppermint,left,L,1,0.9625236415166288,0.9625236415166288,2.4970430702534516,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,8,wood,peppermint,right,R,1,0.8239122966149812,0.8239122966149812,3.402357429182305,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,9,wood,lemon,left,L,0,0.7830592906871828,0.7830592906871828,3.5907871976425945,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,10,wood,lemon,left,L,0,0.23332157328545722,0.23332157328545722,3.0310954593904236,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,11,wood,peppermint,right,R,0,0.2,0.2,3.482391268237793,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,12,wood,peppermint,left,L,1,0.49357914605836856,0.49357914605836856,3.110510071461336,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,13,wood,none,right,R,0,0.5964549854353949,0.5964549854353949,3.9244544406807442,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,14,mesh,lemon,right,R,0,0.344960157271788,0.344960157271788,3.0934309241709763,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,15,wood,none,left,L,0,0.5775424873841958,0.5775424873841958,4.025213195718493,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,16,wood,lemon,left,L,1,0.4175365880850463,0.4175365880850463,3.55270604433297,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,17,mesh,peppermint,right,R,0,0.206166251311958,0.206166251311958,3.6154905629737257,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,18,mesh,lemon,right,R,0,1.0243656023472834,1.0243656023472834,3.0151684439810698,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,19,mesh,none,right,R,0,1.9824777186431761,1.9824777186431761,3.6755755405349757,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,20,mesh,peppermint,right,R,0,0.9309270716422905,0.9309270716422905,3.8141308714520297,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,21,mesh,lemon,right,R,0,,1.2853438490778586,2.4445827624053615,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,22,wood,peppermint,right,R,1,2.8776587080731653,2.8776587080731653,2.630211983329868,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,23,mesh,lemon,right,R,0,1.0267819658135082,1.0267819658135082,3.984261449635293,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,24,mesh,none,right,R,0,1.1905775514783972,1.1905775514783972,3.9367178648617474,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,25,wood,peppermint,left,L,0,0.3586369994902305,0.3586369994902305,2.8421918478183295,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,26,wood,peppermint,left,L,0,0.6905854761100659,0.6905854761100659,4.7482641248175845,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,27,mesh,peppermint,left,L,1,0.44185986103597386,0.44185986103597386,3.0093807226149685,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,28,wood,none,right,R,0,0.5820806250984795,0.5820806250984795,4.008842040985926,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,29,mesh,peppermint,left,L,0,1.1719012488398957,1.1719012488398957,2.7408639271862296,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,30,mesh,none,left,L,1,0.7261328221137545,0.7261328221137545,2.586677339642791,Chrome,Windows,59.75,exp1
rat_20,1,2026-03-22_1713,tmaze_learning,trial,20,31,mesh,peppermint,right,R,0,0.6004958014939276,0.6004958014939276,2.519010988806601,Chrome,Windows,59.75,exp1
