participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_05,1,2026-03-22_1713,tmaze_learning,break,5,50,,,,,,,,,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,break,5,100,,,,,,,,,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,break,5,150,,,,,,,,,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,break,5,200,,,,,,,,,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,instructions,5,,,,,,,,,,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,1,wood,none,right,R,0,0.637607312308564,0.637607312308564,3.415272172586819,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,2,mesh,none,right,R,1,1.3528018670086885,1.3528018670086885,2.351903184092834,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,3,wood,lemon,right,R,0,0.521070786289748,0.521070786289748,3.2593992605429802,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,4,mesh,lemon,left,L,1,0.26621219340119234,0.26621219340119234,2.475126972160417,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,5,mesh,lemon,right,R,0,0.8865668025731133,0.8865668025731133,4.163835729690065,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,6,mesh,none,right,R,0,1.3753690075325609,1.3753690075325609,3.5915084391796745,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,7,wood,lemon,right,R,0,0.22303175282893473,0.22303175282893473,3.8814688539096394,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,8,mesh,lemon,left,L,1,0.6690012642952193,0.6690012642952193,3.513484276082819,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,9,wood,lemon,right,R,0,0.6340624738504131,0.6340624738504131,3.4219562741501472,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,10,mesh,none,right,R,0,0.8264335808049402,0.8264335808049402,4.161576627246464,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,11,mesh,none,left,L,1,0.6631963218355399,0.6631963218355399,3.02206129978622,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,12,wood,lemon,right,R,0,0.6836984114972431,0.6836984114972431,3.6981318342442364,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,13,wood,peppermint,right,R,0,0.9736906935026032,0.9736906935026032,3.177638217707238,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,14,mesh,peppermint,right,R,0,0.8451687623542807,0.8451687623542807,3.9078087378051167,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,15,wood,none,right,R,0,0.33771232476953233,0.33771232476953233,3.6238196658725976,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,16,wood,none,right,R,0,0.7512195511598115,0.7512195511598115,3.531249932841243,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,17,wood,none,right,R,0,0.6734949706531677,0.6734949706531677,4.118832249733038,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,18,mesh,none,left,L,1,0.9761831690758974,0.9761831690758974,2.306065445160743,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,19,wood,none,left,L,0,0.4922197997476392,0.4922197997476392,3.0854063999240617,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,20,mesh,peppermint,left,L,1,0.22886055981604655,0.22886055981604655,2.146168139185903,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,21,mesh,lemon,right,R,0,0.6565994178542517,0.6565994178542517,3.8303928135908687,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,22,wood,peppermint,left,L,1,0.5484400712283866,0.5484400712283866,3.144913025661603,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,23,wood,none,left,L,1,0.7722974167342846,0.7722974167342846,2.80077029778404,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,24,mesh,peppermint,right,R,0,0.8092404711258419,0.8092404711258419,4.08117904188135,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,25,wood,none,left,L,0,0.4451405008332549,0.4451405008332549,3.435789374009675,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,26,wood,lemon,left,L,0,0.6269539565548856,0.6269539565548856,4.523132810265036,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,27,mesh,lemon,left,L,0,0.6737764603462809,0.6737764603462809,3.616533038508941,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,28,wood,peppermint,right,R,0,0.37185099548197614,0.37185099548197614,3.213626774246431,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,29,mesh,lemon,left,L,1,0.6340313807069078,0.6340313807069078,3.109473624197261,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,30,mesh,peppermint,right,R,0,0.29057782645696256,0.29057782645696256,2.599984803584232,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,31,mesh,lemon,left,L,1,1.074414721570004,1.074414721570004,2.4044608631057907,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,32,mesh,none,right,R,1,0.3785113130603372,0.3785113130603372,3.3599270277257247,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,33,wood,none,right,R,1,1.1506793048960557,1.1506793048960557,3.3622890411792055,Firefox,Windows,60.59,exp1
rat_05,1,2026-03-22_1713,tmaze_learning,trial,5,34,wood,lemon,right,R,0,0.20662887164527455,0.20662887164527455,2.30916067767258,Firefox,Windows,60.59,exp1
