participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_23,1,2026-03-22_1713,tmaze_learning,break,23,50,,,,,,,,,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,break,23,100,,,,,,,,,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,break,23,150,,,,,,,,,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,break,23,200,,,,,,,,,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,instructions,23,,,,,,,,,,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,1,mesh,none,left,L,0,0.5088695483509221,0.5088695483509221,3.4717024189247723,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,2,mesh,none,right,R,1,0.7281749393517972,0.7281749393517972,4.03753584897662,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,3,wood,peppermint,right,R,0,1.4009265754416873,1.4009265754416873,2.717642633420647,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,4,mesh,lemon,left,L,1,0.3312407632951538,0.3312407632951538,3.5847235845402903,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,5,mesh,none,left,L,1,0.43542349093392313,0.43542349093392313,2.797798201631006,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,6,wood,peppermint,right,R,0,0.9472397307479341,0.9472397307479341,3.8351639963548205,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,7,mesh,lemon,left,L,1,0.2345629341759306,0.2345629341759306,3.877685332464167,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,8,wood,lemon,left,L,1,0.618868268199306,0.618868268199306,2.3778782712844087,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,9,wood,lemon,left,L,0,0.4863981222937838,0.4863981222937838,3.9271133120963975,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,10,mesh,none,right,R,0,0.3091980521816431,0.3091980521816431,4.429104418553513,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,11,wood,none,right,R,1,1.1288975392235177,1.1288975392235177,3.083071623297254,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,12,mesh,peppermint,left,L,1,2.4707891798059087,2.4707891798059087,3.095,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,13,wood,lemon,left,L,1,0.42843744341033807,0.42843744341033807,2.3118963277325757,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,14,mesh,none,left,L,1,0.41415634425311604,0.41415634425311604,3.7863981076716637,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,15,mesh,lemon,left,L,1,0.462903190588427,0.462903190588427,2.892237653214988,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,16,wood,peppermint,right,R,0,0.7337207878432448,0.7337207878432448,3.439649737886866,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,17,mesh,lemon,left,L,1,0.5197924504764144,0.5197924504764144,3.92374006018896,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,18,mesh,none,left,L,0,0.6651151931223329,0.6651151931223329,4.440695966130012,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,19,mesh,none,right,R,0,0.5573263711483696,0.5573263711483696,3.4979764326855527,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,20,mesh,none,right,R,0,0.4108215423778751,0.4108215423778751,3.046924482513137,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,21,mesh,lemon,right,R,1,0.738620407076725,0.738620407076725,3.1675633846938713,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,22,mesh,none,left,L,0,0.7011202440717296,0.7011202440717296,3.39399207115296,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,23,wood,peppermint,right,R,0,0.439872467617874,0.439872467617874,3.9069579873513307,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,24,wood,none,left,L,1,0.715582790024978,0.715582790024978,2.7749044035289656,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,25,mesh,lemon,left,L,0,0.47861741966071397,0.47861741966071397,3.849690453015295,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,26,mesh,lemon,right,R,0,0.38766555871622765,0.38766555871622765,4.053224333728824,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,27,mesh,peppermint,left,L,1,0.3849975872086695,0.3849975872086695,3.558525729506454,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,28,mesh,peppermint,right,R,1,0.797852430385512,0.797852430385512,2.859480654408719,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,29,mesh,none,right,R,1,1.5928942565489883,1.5928942565489883,3.5132321407266103,Chrome,Linux,59.62,exp1
rat_23,1,2026-03-22_1713,tmaze_learning,trial,23,30,mesh,none,right,R,0,0.6926883697493511,0.6926883697493511,3.3090152394133163,Chrome,Linux,59.62,exp1
