participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_12,2,2026-03-22_1618,tmaze_learning,break,12,50,,,,,,,,,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,break,12,100,,,,,,,,,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,break,12,150,,,,,,,,,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,break,12,200,,,,,,,,,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,instructions,12,,,,,,,,,,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,1,mesh,none,left,L,1,0.45167140787169635,0.45167140787169635,3.0891868464616783,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,2,mesh,peppermint,right,R,0,0.5597658667826322,0.5597658667826322,4.645612956053487,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,3,wood,lemon,right,R,1,0.2887482072921903,0.2887482072921903,4.164,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,4,wood,lemon,right,R,0,0.5447936573517409,0.5447936573517409,4.3843760744766715,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,5,wood,lemon,right,R,0,0.9100263574664627,0.9100263574664627,3.4432137790981994,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,6,wood,none,right,R,0,0.8930077639497581,0.8930077639497581,2.8927379714771853,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,7,wood,none,left,L,1,1.4334547603855659,1.4334547603855659,3.6133895266709395,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,8,mesh,none,left,L,0,0.4967689213548571,0.4967689213548571,3.4807987744390787,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,9,mesh,none,right,R,1,0.43896453801477403,0.43896453801477403,2.788336725950244,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,10,mesh,none,left,L,1,0.8963995351488023,0.8963995351488023,2.422765486106785,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,11,wood,none,right,R,0,0.28349385013511985,0.28349385013511985,3.7768176433262255,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,12,wood,peppermint,left,L,1,0.6540446813787254,0.6540446813787254,3.4641519045830202,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,13,mesh,lemon,left,L,1,0.6824517598593189,0.6824517598593189,2.7957549243915487,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,14,wood,peppermint,right,R,0,0.5864703191013025,0.5864703191013025,3.301149250894443,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,15,wood,lemon,right,R,0,0.30795222047531334,0.30795222047531334,3.7748127726663143,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,16,mesh,lemon,left,L,1,0.8245837370285424,0.8245837370285424,1.8314713436348335,Safari,Windows,60.91,exp1
rat_12,2,2026-03-22_1618,tmaze_learning,trial,12,17,mesh,peppermint,left,L,1,1.0996643305534346,1.0996643305534346,2.729079700803748,Safari,Windows,60.91,exp1
