participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_15,1,2026-03-22_1713,tmaze_learning,break,15,50,,,,,,,,,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,break,15,100,,,,,,,,,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,break,15,150,,,,,,,,,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,break,15,200,,,,,,,,,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,instructions,15,,,,,,,,,,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,1,wood,peppermint,right,R,0,0.5758183363283742,0.5758183363283742,3.4682186690221366,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,2,wood,lemon,right,R,0,1.036022877451795,1.036022877451795,3.1596743157507423,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,3,mesh,none,left,L,1,1.073331366004548,1.073331366004548,3.1133525590893045,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,4,wood,none,left,L,1,1.154370937897852,1.154370937897852,3.1217997587021165,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,5,mesh,none,left,L,1,0.8063514833964757,0.8063514833964757,3.140,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,6,wood,none,left,L,1,0.6036930829193174,0.6036930829193174,3.453714949155959,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,7,wood,none,left,L,1,0.45485529039826256,0.45485529039826256,1.6723947175090021,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,8,wood,none,left,L,1,0.6217135209217396,0.6217135209217396,3.4502839251257624,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,9,wood,none,left,L,1,,0.7138344426459003,3.029637024415689,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,10,mesh,none,right,R,0,0.4395678331418066,0.4395678331418066,4.238023825704848,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,11,mesh,none,right,R,0,0.7092505378286542,0.7092505378286542,3.110404765552954,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,12,mesh,peppermint,left,L,1,0.5232379936238609,0.5232379936238609,2.620912235791776,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,13,wood,lemon,right,R,0,0.2139034479604091,0.2139034479604091,4.143456840839446,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,14,mesh,peppermint,right,R,0,0.7292653574200713,0.7292653574200713,4.289167764808269,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,15,wood,peppermint,right,R,0,0.20430724861010496,0.20430724861010496,3.7005708732151565,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,16,wood,peppermint,right,R,0,0.384249152840663,0.384249152840663,3.6051882745073125,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,17,mesh,lemon,left,L,1,1.4490391538092597,1.4490391538092597,2.8778908979932254,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,18,wood,none,right,R,1,0.4783376161323777,0.4783376161323777,3.0127352856836436,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,19,mesh,none,left,L,1,0.9885448244172351,0.9885448244172351,3.210031569192059,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,20,wood,none,right,R,1,0.9493737782957732,0.9493737782957732,3.339072623525624,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,21,wood,peppermint,left,L,0,0.7971670115086503,0.7971670115086503,3.2130930959798705,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,22,mesh,none,left,L,1,1.2229190371127334,1.2229190371127334,3.5486239982154837,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,23,mesh,peppermint,left,L,1,0.6582836568359636,0.6582836568359636,3.0860604438268457,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,24,wood,none,left,L,1,0.8717860039284979,0.8717860039284979,3.4913999074490523,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,25,mesh,peppermint,right,R,0,,1.1041976434150387,3.87779051938237,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,26,wood,lemon,left,L,1,1.1063551200464627,1.1063551200464627,3.0509105062480018,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,27,mesh,none,right,R,0,0.5227715145885764,0.5227715145885764,3.720846952281946,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,28,mesh,lemon,left,L,0,0.6286545117705712,0.6286545117705712,4.4337657940313555,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,29,wood,lemon,left,L,1,0.6982480099832572,0.6982480099832572,2.4625677163466912,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,30,mesh,lemon,left,L,1,0.7634377943102881,0.7634377943102881,3.1207869795096,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,31,wood,lemon,left,L,0,0.28614669400127646,0.28614669400127646,2.8456762528164634,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,32,mesh,peppermint,right,R,0,0.2150039179591312,0.2150039179591312,3.6942081816932384,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,33,wood,lemon,right,R,0,1.2852674730935907,1.2852674730935907,3.2661975384369546,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,34,mesh,peppermint,right,R,1,0.3974577352230088,0.3974577352230088,3.0993778386982886,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,35,wood,none,left,L,1,0.2601779990413422,0.2601779990413422,3.972425030292067,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,36,wood,lemon,right,R,1,0.4991748388836604,0.4991748388836604,2.866926357342501,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,37,wood,none,left,L,0,0.9803059823788838,0.9803059823788838,3.108286282341891,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,38,mesh,peppermint,left,L,0,1.2579759553524403,1.2579759553524403,3.057488302706581,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,39,mesh,lemon,left,L,1,0.6065898318086645,0.6065898318086645,2.3431171544641867,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,40,wood,none,right,R,1,0.3471161146038478,0.3471161146038478,3.0474601572950912,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,41,wood,peppermint,right,R,0,0.6458858421365364,0.6458858421365364,3.4087279696752226,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,42,wood,none,left,L,1,0.38920541824370714,0.38920541824370714,2.4956696685590503,Safari,Windows,63.03,exp1
rat_15,1,2026-03-22_1713,tmaze_learning,trial,15,43,wood,none,left,L,1,0.48817765693272547,0.48817765693272547,2.3525264817439364,Safari,Windows,63.03,exp1
