participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_16,1,2026-03-22_1618,tmaze_learning,break,16,50,,,,,,,,,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,break,16,100,,,,,,,,,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,break,16,150,,,,,,,,,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,break,16,200,,,,,,,,,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,instructions,16,,,,,,,,,,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,1,mesh,lemon,left,L,1,0.24336072659542898,0.24336072659542898,3.005381549638224,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,2,mesh,lemon,right,R,0,0.8031119233910576,0.8031119233910576,3.4882002090934563,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,3,mesh,peppermint,left,L,1,0.44024341759873536,0.44024341759873536,3.01994698879946,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,4,wood,peppermint,right,R,0,0.9081481720816899,0.9081481720816899,3.4305497396890363,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,5,wood,peppermint,left,L,1,0.9404108524973889,0.9404108524973889,2.5211666379466666,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,6,wood,lemon,right,R,1,0.38450879288705064,0.38450879288705064,3.132127723116249,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,7,wood,peppermint,right,R,0,0.8664779524437078,0.8664779524437078,2.983080818074465,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,8,wood,peppermint,right,R,0,0.628265917569451,0.628265917569451,3.291202092798966,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,9,mesh,lemon,left,L,1,0.6602516463462627,0.6602516463462627,2.872445389890872,Safari,macOS,57.33,exp1
rat_16,1,2026-03-22_1618,tmaze_learning,trial,16,10,wood,peppermint,left,L,1,0.5614404964608354,0.5614404964608354,3.3252148682229388,Safari,macOS,57.33,exp1
