participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_21,1,2026-03-22_1713,tmaze_learning,break,21,50,,,,,,,,,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,break,21,100,,,,,,,,,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,break,21,150,,,,,,,,,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,break,21,200,,,,,,,,,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,instructions,21,,,,,,,,,,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,1,mesh,lemon,right,R,0,0.6693440564534469,0.6693440564534469,3.780750342742928,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,2,wood,none,right,R,0,,0.519405067370983,3.3378576708613217,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,3,mesh,none,right,R,0,0.8206454468358527,0.8206454468358527,3.9590108263220456,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,4,wood,lemon,right,R,1,0.43119520549735885,0.43119520549735885,2.4485660004975465,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,5,mesh,none,left,L,1,0.2,0.2,2.6708756196372,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,6,wood,lemon,right,R,0,0.4372342530856797,0.4372342530856797,2.499310273689487,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,7,wood,peppermint,left,L,1,0.2618950159541228,0.2618950159541228,2.788616294210126,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,8,mesh,lemon,right,R,1,0.8306381779840486,0.8306381779840486,3.596631601514029,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,9,wood,peppermint,right,R,1,0.5943412117910526,0.5943412117910526,2.465228735777539,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,10,wood,peppermint,left,L,1,0.3853152431451531,0.3853152431451531,2.747,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,11,mesh,lemon,left,L,1,0.5192288506511239,0.5192288506511239,3.9509656820060064,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,12,mesh,peppermint,right,R,1,1.0337376903315743,1.0337376903315743,2.3941100676669853,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,13,wood,none,right,R,0,1.0218467823881867,1.0218467823881867,2.6700102163582584,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,14,wood,peppermint,left,L,1,0.5703731821460283,0.5703731821460283,1.9380579531013176,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,15,wood,none,right,R,0,0.8188640224243805,0.8188640224243805,3.4210954884880733,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,16,wood,peppermint,left,L,1,1.6057964195569578,1.6057964195569578,3.1842110874451706,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,17,wood,none,right,R,1,0.8210017425349921,0.8210017425349921,3.7409749462827184,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,18,wood,peppermint,right,R,1,0.7073318229936902,0.7073318229936902,3.892737033284546,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,19,mesh,none,left,L,1,0.7371178187483362,0.7371178187483362,4.257450220178228,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,20,mesh,peppermint,right,R,0,0.3146222942358671,0.3146222942358671,3.7996403337582887,Safari,Linux,64.5,exp1
rat_21,1,2026-03-22_1713,tmaze_learning,trial,21,21,mesh,lemon,left,L,1,0.5164368743098133,0.5164368743098133,3.1016437475410505,Safari,Linux,64.5,exp1
