participant,session,date,expName,routine,rat_id,trial,cage_context,scent,choice.keys,choice,reward,choice.rt,reaction_time,maze_run_time,browser,os,frameRate,experiment
rat_03,2,2026-03-22_1713,tmaze_learning,break,3,50,,,,,,,,,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,break,3,100,,,,,,,,,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,break,3,150,,,,,,,,,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,break,3,200,,,,,,,,,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,instructions,3,,,,,,,,,,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,1,wood,lemon,left,L,1,1.5459192846943866,1.5459192846943866,2.2210553300503473,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,2,wood,none,left,L,1,2.7250707559402203,2.7250707559402203,3.1774472658246986,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,3,mesh,lemon,left,L,1,0.49894378937681794,0.49894378937681794,2.7963499582732805,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,4,mesh,none,left,L,1,0.4581580204751203,0.4581580204751203,3.1492862593411552,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,5,mesh,lemon,left,L,1,0.42150956124245786,0.42150956124245786,2.967485853383524,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,6,mesh,peppermint,left,L,0,0.6262354364448356,0.6262354364448356,3.831003049287114,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,7,wood,lemon,left,L,1,1.0733735723155122,1.0733735723155122,3.3939070539431127,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,8,mesh,none,left,L,0,0.508305898368746,0.508305898368746,1.8815031534515654,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,9,mesh,peppermint,left,L,0,0.6448634963286038,0.6448634963286038,3.2997964578697867,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,10,wood,peppermint,right,R,1,1.5115911249794258,1.5115911249794258,3.188535281428709,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,11,mesh,peppermint,right,R,1,None,0.5071454986326126,3.9249634139409135,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,12,wood,peppermint,right,R,1,0.7598062948058496,0.7598062948058496,2.2351217360157167,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,13,mesh,peppermint,right,R,1,0.3428080103677999,0.3428080103677999,1.5823993650403612,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,14,mesh,none,left,L,1,0.3805475065886113,0.3805475065886113,3.0334559334157314,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,15,mesh,none,left,L,0,0.7995863185601517,0.7995863185601517,4.373564116088942,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,16,wood,none,right,R,1,1.047630257787506,1.047630257787506,2.516377412869935,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,17,mesh,none,right,R,0,0.392575771161863,0.392575771161863,3.4949383412055384,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,18,mesh,lemon,left,L,0,0.8249044626185853,0.8249044626185853,3.8307618135727908,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,19,mesh,peppermint,right,R,0,1.1767279791780147,1.1767279791780147,3.6685879846087035,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,20,mesh,lemon,left,L,1,1.6123222915763882,1.6123222915763882,2.8123284538845033,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,21,wood,none,left,L,1,1.1124784325560182,1.1124784325560182,3.347351175027569,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,22,wood,peppermint,left,L,1,0.34397429366789567,0.34397429366789567,3.2641917445198536,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,23,wood,none,left,L,1,0.5332009035859042,0.5332009035859042,2.7644957285951834,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,24,mesh,lemon,left,L,1,0.5593434844067763,0.5593434844067763,2.27492545370058,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,25,mesh,lemon,left,L,0,1.393100390419893,1.393100390419893,3.546305311664813,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,26,wood,lemon,left,L,1,0.515984789838034,0.515984789838034,2.785592223356105,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,27,wood,lemon,left,L,0,1.3281322093097416,1.3281322093097416,3.775537992587092,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,28,mesh,none,left,L,1,0.2,0.2,2.68010057064511,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,29,mesh,none,left,L,0,0.36296406657547275,0.36296406657547275,2.416046288759112,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,30,mesh,lemon,right,R,1,0.5465588012507554,0.5465588012507554,2.4046248145415685,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,31,mesh,lemon,right,R,0,0.4079393575516016,0.4079393575516016,3.9629752125518913,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,32,mesh,peppermint,left,L,1,1.1230862841488645,1.1230862841488645,3.2485129145509353,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,33,wood,none,right,R,0,0.21290773902026727,0.21290773902026727,3.1292240828288644,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,34,mesh,lemon,right,R,1,1.2572131663172446,1.2572131663172446,3.5762278293524226,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,35,mesh,lemon,left,L,0,0.6822542169222102,0.6822542169222102,2.5090133489849094,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,36,mesh,peppermint,left,L,1,0.5949008493568002,0.5949008493568002,2.826688789173267,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,37,mesh,none,left,L,0,0.8873923253309641,0.8873923253309641,3.3349052434706863,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,38,mesh,none,left,L,1,1.8001224924640193,1.8001224924640193,3.3768852476298994,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,39,wood,lemon,right,R,0,0.7963303292767755,0.7963303292767755,3.6396910565946667,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,40,mesh,peppermint,right,R,0,0.6835530649612501,0.6835530649612501,3.4875207073270484,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,41,mesh,peppermint,left,L,1,0.5527885340180945,0.5527885340180945,3.6626418741242155,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,42,wood,peppermint,left,L,0,0.8600208783781828,0.8600208783781828,3.379887065356666,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,43,mesh,none,left,L,1,0.6228593701281324,0.6228593701281324,3.258111544090966,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,44,wood,lemon,right,R,0,0.8249678741489969,0.8249678741489969,3.06733626690348,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,45,mesh,lemon,left,L,1,0.47454425459451094,0.47454425459451094,2.969978831972612,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,46,mesh,none,right,R,0,0.5626384439768264,0.5626384439768264,2.5832716292439204,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,47,wood,none,left,L,1,0.47622523298849984,0.47622523298849984,2.9181686935647946,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,48,mesh,peppermint,right,R,0,0.9564894512678226,0.9564894512678226,2.206324164170713,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,49,mesh,lemon,left,L,1,0.5514547730213256,0.5514547730213256,3.7418439303320934,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,50,mesh,peppermint,left,L,1,0.8733500990050683,0.8733500990050683,3.2380282885976848,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,51,wood,none,left,L,0,0.6515157811724198,0.6515157811724198,3.550892804001619,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,52,wood,lemon,right,R,0,0.5537565846877655,0.5537565846877655,3.7409043115117733,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,53,wood,lemon,right,R,0,0.8364792323830963,0.8364792323830963,4.028103184217414,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,54,mesh,peppermint,left,L,1,0.47890939153466805,0.47890939153466805,2.565624998164908,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,55,mesh,peppermint,right,R,1,0.2423433071028287,0.2423433071028287,2.658283595688305,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,56,wood,lemon,left,L,0,0.5973853141737582,0.5973853141737582,3.9301887089576146,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,57,wood,peppermint,right,R,0,0.7847990581116013,0.7847990581116013,3.744518548427559,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,58,wood,peppermint,right,R,0,1.2731927114873258,1.2731927114873258,3.7996258810326156,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,59,mesh,peppermint,left,L,0,0.5673408761479101,0.5673408761479101,3.2628585729475845,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,60,mesh,none,left,L,0,0.6605231550091827,0.6605231550091827,3.7209653353692036,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,61,wood,lemon,left,L,1,1.9288134636749423,1.9288134636749423,2.8733601686255485,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,62,wood,none,left,L,1,0.6332976313346617,0.6332976313346617,2.8550570465126373,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,63,wood,peppermint,left,L,1,0.875207266205997,0.875207266205997,2.573418563373713,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,64,wood,none,left,L,0,0.2,0.2,3.350989748170249,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,65,mesh,lemon,left,L,1,0.3233945520673506,0.3233945520673506,2.7660423862493233,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,66,mesh,none,left,L,0,0.35287965379379727,0.35287965379379727,4.405365094775291,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,67,wood,peppermint,left,L,1,0.3311283790982447,0.3311283790982447,2.209003521863644,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,68,mesh,none,right,R,1,0.4861439368731562,0.4861439368731562,2.5051945018904744,Chrome,Windows,59.06,exp1
rat_03,2,2026-03-22_1713,tmaze_learning,trial,3,69,wood,lemon,left,L,1,0.9103570111212981,0.9103570111212981,2.7644446868980688,Chrome,Windows,59.06,exp1
