sub_id,group,day,block,sequence_type,mean_rt,prop_correct
28,older,1,1,predictable,620.9,0.9171
28,older,1,2,random,619.86,0.9285
28,older,1,3,predictable,603.93,0.923
28,older,1,4,random,593.16,0.9255
28,older,2,5,predictable,558.01,0.9621
28,older,2,6,random,581.65,0.9779
28,older,2,7,predictable,600.88,0.9551
28,older,2,8,random,595.94,0.9279
28,older,3,9,predictable,564.7,0.954
28,older,3,10,random,607.39,0.9099
28,older,3,11,predictable,580.59,0.9253
28,older,3,12,random,628.86,0.91
28,older,4,13,predictable,569.74,0.9358
28,older,4,14,random,628.84,0.9128
28,older,4,15,predictable,547.57,0.9373
28,older,4,16,random,604.95,0.886
28,older,5,17,predictable,540.22,0.9469
28,older,5,18,random,615.42,0.9131
28,older,5,19,predictable,533.07,0.9661
28,older,5,20,random,604.77,0.9097
28,older,6,21,predictable,500.87,0.8907
28,older,6,22,random,605.85,0.9269
28,older,6,23,predictable,528.06,0.9376
28,older,6,24,random,591.34,0.9288
28,older,7,25,predictable,492.97,0.9215
28,older,7,26,random,584.27,0.939
28,older,7,27,predictable,540.53,0.9837
28,older,7,28,random,595.23,0.9337
28,older,8,29,predictable,539.88,0.9805
28,older,8,30,random,588.56,0.9029
28,older,8,31,predictable,533.29,0.9001
28,older,8,32,random,613.13,0.9177
28,older,9,33,predictable,533.47,0.9286
28,older,9,34,random,624.87,0.907
28,older,9,35,predictable,536.22,0.8867
28,older,9,36,random,631.97,0.9272
28,older,10,37,predictable,507.61,0.9078
28,older,10,38,random,575.83,0.9093
28,older,10,39,predictable,507.17,0.9148
28,older,10,40,random,612.83,0.9007
28,older,11,41,predictable,524.33,0.9199
28,older,11,42,random,629.73,0.9427
28,older,11,43,predictable,525.54,0.9517
28,older,11,44,random,629.17,0.9187
28,older,12,45,predictable,523.26,0.9386
28,older,12,46,random,604.16,0.9408
28,older,12,47,predictable,556.01,0.9579
28,older,12,48,random,622.85,0.9084
28,older,13,49,predictable,545.42,0.8827
28,older,13,50,random,575.13,0.9092
28,older,13,51,predictable,490.42,0.9225
28,older,13,52,random,593.12,0.8476
28,older,14,53,predictable,487.05,0.9225
28,older,14,54,random,592.3,0.9472
28,older,14,55,predictable,494.59,0.8941
28,older,14,56,random,635.67,0.8998
28,older,15,57,predictable,479.86,0.9421
28,older,15,58,random,577.45,0.8906
28,older,15,59,predictable,539.79,0.9447
28,older,15,60,random,599.37,0.9261
