bird_id,group,phase,block,trial,correct,rt
12,control,learn,1,1,0,0.8372
12,control,learn,1,2,0,0.8819
12,control,learn,1,3,0,0.9605
12,control,learn,1,4,0,0.8614
12,control,learn,1,5,0,1.1229
12,control,learn,1,6,0,0.8122
12,control,learn,1,7,0,0.89
12,control,learn,1,8,0,0.9035
12,control,learn,1,9,1,0.5213
12,control,learn,1,10,0,0.6917
12,control,learn,2,11,0,1.0712
12,control,learn,2,12,0,0.8143
12,control,learn,2,13,0,0.9909
12,control,learn,2,14,1,0.5313
12,control,learn,2,15,1,0.5939
12,control,learn,2,16,1,0.6337
12,control,learn,2,17,0,0.8734
12,control,learn,2,18,0,1.0778
12,control,learn,2,19,1,0.5368
12,control,learn,2,20,0,0.6772
12,control,learn,3,21,1,0.5298
12,control,learn,3,22,1,0.426
12,control,learn,3,23,0,1.1159
12,control,learn,3,24,1,0.6197
12,control,learn,3,25,1,0.4656
12,control,learn,3,26,1,0.5984
12,control,learn,3,27,1,0.5317
12,control,learn,3,28,1,0.6505
12,control,learn,3,29,0,0.656
12,control,learn,3,30,0,0.9334
12,control,learn,4,31,1,0.7781
12,control,learn,4,32,0,1.0518
12,control,learn,4,33,1,0.5287
12,control,learn,4,34,0,0.6907
12,control,learn,4,35,0,0.9246
12,control,learn,4,36,1,0.5738
12,control,learn,4,37,0,0.8922
12,control,learn,4,38,0,1.076
12,control,learn,4,39,0,0.8653
12,control,learn,4,40,1,0.5418
12,control,learn,5,41,0,1.0437
12,control,learn,5,42,1,0.7363
12,control,learn,5,43,1,0.7001
12,control,learn,5,44,1,0.5292
12,control,learn,5,45,0,1.0613
12,control,learn,5,46,1,0.7236
12,control,learn,5,47,0,0.7556
12,control,learn,5,48,1,0.6701
12,control,learn,5,49,0,1.0123
12,control,learn,5,50,0,0.8879
12,control,learn,6,51,0,0.7126
12,control,learn,6,52,1,0.4016
12,control,learn,6,53,0,1.0058
12,control,learn,6,54,1,0.5937
12,control,learn,6,55,1,0.8767
12,control,learn,6,56,1,0.4684
12,control,learn,6,57,1,0.5345
12,control,learn,6,58,1,0.6337
12,control,learn,6,59,1,0.5676
12,control,learn,6,60,1,0.6094
12,control,learn,7,61,1,0.5269
12,control,learn,7,62,1,0.6412
12,control,learn,7,63,1,0.564
12,control,learn,7,64,1,0.6197
12,control,learn,7,65,1,0.6773
12,control,learn,7,66,1,0.4307
12,control,learn,7,67,1,0.7144
12,control,learn,7,68,1,0.5553
12,control,learn,7,69,1,0.4599
12,control,learn,7,70,1,0.4915
12,control,learn,8,71,1,0.8424
12,control,learn,8,72,1,0.5393
12,control,learn,8,73,1,0.4358
12,control,learn,8,74,1,0.7914
12,control,learn,8,75,0,1.0715
12,control,learn,8,76,1,0.4336
