bird_id,group,phase,block,trial,correct,rt
17,control,learn,1,1,0,0.9671
17,control,learn,1,2,1,0.4618
17,control,learn,1,3,1,0.6189
17,control,learn,1,4,0,0.9617
17,control,learn,1,5,1,0.5877
17,control,learn,1,6,0,1.0101
17,control,learn,1,7,0,0.8165
17,control,learn,1,8,1,0.4731
17,control,learn,1,9,0,0.9682
17,control,learn,1,10,1,0.745
17,control,learn,2,11,1,0.5943
17,control,learn,2,12,0,0.8912
17,control,learn,2,13,0,0.8958
17,control,learn,2,14,1,0.4271
17,control,learn,2,15,0,0.7769
17,control,learn,2,16,1,0.6301
17,control,learn,2,17,0,0.7619
17,control,learn,2,18,0,1.0056
17,control,learn,2,19,0,0.7971
17,control,learn,2,20,0,1.0072
17,control,learn,3,21,1,0.5863
17,control,learn,3,22,1,0.5337
17,control,learn,3,23,0,0.9
17,control,learn,3,24,1,0.4708
17,control,learn,3,25,0,0.8695
17,control,learn,3,26,0,0.945
17,control,learn,3,27,1,0.5865
17,control,learn,3,28,1,0.6733
17,control,learn,3,29,1,0.7365
17,control,learn,3,30,0,0.825
17,control,learn,4,31,0,0.8738
17,control,learn,4,32,0,0.7876
17,control,learn,4,33,1,0.5388
17,control,learn,4,34,1,0.483
17,control,learn,4,35,0,1.0467
17,control,learn,4,36,1,0.618
17,control,learn,4,37,1,0.5892
17,control,learn,4,38,0,1.0634
17,control,learn,4,39,1,0.6129
17,control,learn,4,40,1,0.7142
17,control,learn,5,41,1,0.6302
17,control,learn,5,42,1,0.6116
17,control,learn,5,43,0,0.972
17,control,learn,5,44,1,0.6229
17,control,learn,5,45,0,1.0208
17,control,learn,5,46,1,0.5603
17,control,learn,5,47,0,0.8017
17,control,learn,5,48,1,0.537
17,control,learn,5,49,1,0.5133
17,control,learn,5,50,1,0.8309
17,control,learn,6,51,1,0.7063
17,control,learn,6,52,1,0.5401
17,control,learn,6,53,1,0.5938
17,control,learn,6,54,1,0.6152
17,control,learn,6,55,1,0.5624
17,control,learn,6,56,1,0.7121
17,control,learn,6,57,1,0.3964
17,control,learn,6,58,0,0.764
17,control,learn,6,59,0,0.8422
17,control,learn,6,60,1,0.6781
17,control,learn,7,61,1,0.7155
17,control,learn,7,62,0,0.9822
17,control,learn,7,63,1,0.6491
17,control,learn,7,64,1,0.577
17,control,learn,7,65,1,0.6613
17,control,learn,7,66,1,0.6868
17,control,learn,7,67,1,0.4881
17,control,learn,7,68,1,0.8324
17,control,learn,7,69,1,0.5897
17,control,learn,7,70,1,0.4907
17,control,learn,8,71,1,0.591
17,control,learn,8,72,1,0.7575
17,control,learn,8,73,1,0.6347
17,control,learn,8,74,1,0.6798
17,control,learn,8,75,1,0.6835
17,control,learn,8,76,1,0.6387
17,control,learn,8,77,1,0.7023
17,control,learn,8,78,1,0.6717
17,control,learn,8,79,1,0.6531
17,control,learn,8,80,1,0.5471
17,control,learn,9,81,1,0.7625
17,control,learn,9,82,1,0.4588
17,control,learn,9,83,1,0.5587
17,control,learn,9,84,1,0.4843
17,control,learn,9,85,0,0.9351
17,control,learn,9,86,0,1.0755
17,control,learn,9,87,1,0.9395
17,control,learn,9,88,0,0.9792
17,control,learn,9,89,1,0.5341
17,control,learn,9,90,1,0.5611
17,control,learn,10,91,1,0.7371
17,control,learn,10,92,1,0.6244
17,control,learn,10,93,1,0.7122
17,control,learn,10,94,1,0.3932
17,control,learn,10,95,0,0.9868
17,control,learn,10,96,1,0.5408
17,control,learn,10,97,1,0.4311
