bird_id,group,phase,block,trial,correct,rt
2,experimental,learn,1,1,1,0.7391
2,experimental,learn,1,2,0,0.8776
2,experimental,learn,1,3,1,0.576
2,experimental,learn,1,4,0,0.7996
2,experimental,learn,1,5,0,0.6323
2,experimental,learn,1,6,0,0.8714
2,experimental,learn,1,7,1,0.4725
2,experimental,learn,1,8,1,0.7291
2,experimental,learn,1,9,1,0.6616
2,experimental,learn,1,10,0,1.1342
2,experimental,learn,2,11,1,0.8222
2,experimental,learn,2,12,0,0.7568
2,experimental,learn,2,13,1,0.5456
2,experimental,learn,2,14,1,0.4342
2,experimental,learn,2,15,1,0.6099
2,experimental,learn,2,16,0,1.0226
2,experimental,learn,2,17,1,0.5566
2,experimental,learn,2,18,0,1.0007
2,experimental,learn,2,19,1,0.6875
2,experimental,learn,2,20,1,0.6693
2,experimental,learn,3,21,1,0.5334
2,experimental,learn,3,22,0,0.9794
2,experimental,learn,3,23,1,0.5798
2,experimental,learn,3,24,1,0.8057
2,experimental,learn,3,25,0,0.6618
2,experimental,learn,3,26,1,0.7308
2,experimental,learn,3,27,0,0.7236
2,experimental,learn,3,28,0,1.2013
2,experimental,learn,3,29,1,0.588
2,experimental,learn,3,30,1,0.7146
2,experimental,learn,4,31,1,0.6717
2,experimental,learn,4,32,1,0.4473
2,experimental,learn,4,33,0,1.0404
2,experimental,learn,4,34,0,0.868
2,experimental,learn,4,35,1,0.6245
2,experimental,learn,4,36,0,0.8531
2,experimental,learn,4,37,0,0.7538
2,experimental,learn,4,38,0,1.0375
2,experimental,learn,4,39,1,0.4607
2,experimental,learn,4,40,0,0.97
2,experimental,learn,5,41,0,0.9536
2,experimental,learn,5,42,1,0.8144
2,experimental,learn,5,43,1,0.6098
2,experimental,learn,5,44,1,0.583
2,experimental,learn,5,45,1,0.5808
2,experimental,learn,5,46,1,0.7486
2,experimental,learn,5,47,1,0.9333
2,experimental,learn,5,48,1,0.6476
2,experimental,learn,5,49,0,0.8833
2,experimental,learn,5,50,1,0.5327
2,experimental,learn,6,51,1,0.634
2,experimental,learn,6,52,1,0.7263
2,experimental,learn,6,53,1,0.4741
2,experimental,learn,6,54,0,0.7944
2,experimental,learn,6,55,1,0.4886
2,experimental,learn,6,56,1,0.3496
2,experimental,learn,6,57,1,0.6867
2,experimental,learn,6,58,1,0.6086
2,experimental,learn,6,59,1,0.5056
2,experimental,learn,6,60,0,0.8531
2,experimental,learn,7,61,1,0.591
2,experimental,learn,7,62,1,0.4404
2,experimental,learn,7,63,0,1.0259
2,experimental,learn,7,64,1,0.3824
2,experimental,learn,7,65,1,0.7631
2,experimental,learn,7,66,1,0.6818
2,experimental,learn,7,67,1,0.6442
2,experimental,learn,7,68,1,0.4151
2,experimental,learn,7,69,1,0.5588
2,experimental,learn,7,70,0,0.9313
2,experimental,learn,8,71,1,0.4084
2,experimental,learn,8,72,1,0.4222
2,experimental,learn,8,73,1,0.5789
2,experimental,learn,8,74,0,0.777
2,experimental,learn,8,75,1,0.4549
2,experimental,learn,8,76,1,0.6286
2,experimental,learn,8,77,1,0.5708
2,experimental,learn,8,78,1,0.5242
2,experimental,learn,8,79,1,0.7117
2,experimental,learn,8,80,1,0.5451
2,experimental,learn,9,81,1,0.7488
2,experimental,learn,9,82,1,0.7257
2,experimental,learn,9,83,1,0.803
2,experimental,learn,9,84,1,0.5361
2,experimental,learn,9,85,1,0.3863
2,experimental,learn,9,86,0,1.0748
2,experimental,learn,9,87,1,0.6066
2,experimental,learn,9,88,1,0.4974
2,experimental,learn,9,89,1,0.6977
2,experimental,learn,9,90,1,0.5052
2,experimental,learn,10,91,1,0.4407
2,experimental,learn,10,92,1,0.5354
2,experimental,learn,10,93,1,0.5308
2,experimental,learn,10,94,0,0.8302
2,experimental,learn,10,95,0,0.7977
2,experimental,learn,10,96,1,0.5714
2,experimental,learn,10,97,1,0.6463
2,experimental,learn,10,98,1,0.4471
2,experimental,learn,10,99,0,0.9918
2,experimental,learn,10,100,1,0.6973
2,experimental,reverse,1,101,0,1.2925
2,experimental,reverse,1,102,0,1.3267
2,experimental,reverse,1,103,0,1.1048
2,experimental,reverse,1,104,0,1.5
2,experimental,reverse,1,105,0,1.0178
2,experimental,reverse,1,106,0,1.137
2,experimental,reverse,1,107,0,1.3341
2,experimental,reverse,1,108,0,1.1652
2,experimental,reverse,1,109,0,1.2772
2,experimental,reverse,1,110,0,1.1051
2,experimental,reverse,2,111,0,1.2206
2,experimental,reverse,2,112,0,1.3778
2,experimental,reverse,2,113,0,1.2267
2,experimental,reverse,2,114,0,1.1043
2,experimental,reverse,2,115,1,0.9076
