bird_id,group,phase,block,trial,correct,rt
3,experimental,learn,1,1,0,1.0476
3,experimental,learn,1,2,0,1.0344
3,experimental,learn,1,3,1,0.5294
3,experimental,learn,1,4,0,1.0986
3,experimental,learn,1,5,1,0.7026
3,experimental,learn,1,6,1,0.7163
3,experimental,learn,1,7,1,0.5783
3,experimental,learn,1,8,0,1.0319
3,experimental,learn,1,9,1,0.6382
3,experimental,learn,1,10,0,0.9622
3,experimental,learn,2,11,0,0.7512
3,experimental,learn,2,12,0,1.0436
3,experimental,learn,2,13,0,0.8233
3,experimental,learn,2,14,1,0.6701
3,experimental,learn,2,15,1,0.4774
3,experimental,learn,2,16,1,0.5061
3,experimental,learn,2,17,1,0.3605
3,experimental,learn,2,18,0,0.9253
3,experimental,learn,2,19,0,0.9211
3,experimental,learn,2,20,1,0.6259
3,experimental,learn,3,21,0,0.9624
3,experimental,learn,3,22,0,0.8561
3,experimental,learn,3,23,0,0.8117
3,experimental,learn,3,24,1,0.6009
3,experimental,learn,3,25,0,0.9009
3,experimental,learn,3,26,1,0.6766
3,experimental,learn,3,27,0,1.001
3,experimental,learn,3,28,1,0.651
3,experimental,learn,3,29,0,0.9293
3,experimental,learn,3,30,0,0.8339
3,experimental,learn,4,31,0,0.9124
3,experimental,learn,4,32,0,0.8326
3,experimental,learn,4,33,1,0.6996
3,experimental,learn,4,34,0,1.053
3,experimental,learn,4,35,0,0.8883
3,experimental,learn,4,36,1,0.3142
3,experimental,learn,4,37,0,0.7941
3,experimental,learn,4,38,0,0.9661
3,experimental,learn,4,39,0,0.9467
3,experimental,learn,4,40,1,0.5633
3,experimental,learn,5,41,1,0.5826
3,experimental,learn,5,42,1,0.5388
3,experimental,learn,5,43,1,0.6643
3,experimental,learn,5,44,0,0.7239
3,experimental,learn,5,45,1,0.4544
3,experimental,learn,5,46,1,0.6115
3,experimental,learn,5,47,0,1.0504
3,experimental,learn,5,48,0,0.8965
3,experimental,learn,5,49,0,0.6643
3,experimental,learn,5,50,0,0.8939
3,experimental,learn,6,51,1,0.6189
3,experimental,learn,6,52,1,0.3777
3,experimental,learn,6,53,0,0.9423
3,experimental,learn,6,54,1,0.5859
3,experimental,learn,6,55,1,0.7575
3,experimental,learn,6,56,1,0.6863
3,experimental,learn,6,57,1,0.656
3,experimental,learn,6,58,1,0.4435
3,experimental,learn,6,59,1,0.5008
3,experimental,learn,6,60,1,0.4351
3,experimental,learn,7,61,1,0.6307
3,experimental,learn,7,62,1,0.7198
3,experimental,learn,7,63,1,0.2978
3,experimental,learn,7,64,1,0.4871
3,experimental,learn,7,65,1,0.5447
3,experimental,learn,7,66,1,0.5067
3,experimental,learn,7,67,1,0.4438
3,experimental,learn,7,68,1,0.3268
3,experimental,learn,7,69,1,0.7305
3,experimental,learn,7,70,1,0.8232
3,experimental,learn,8,71,1,0.4955
3,experimental,learn,8,72,1,0.7329
3,experimental,learn,8,73,1,0.9154
3,experimental,learn,8,74,1,0.6377
3,experimental,learn,8,75,1,0.5684
3,experimental,learn,8,76,1,0.6542
3,experimental,learn,8,77,1,0.4882
3,experimental,learn,8,78,1,0.7848
3,experimental,learn,8,79,1,0.6505
3,experimental,learn,8,80,1,0.4334
3,experimental,learn,9,81,1,0.7243
3,experimental,learn,9,82,1,0.5634
3,experimental,learn,9,83,1,0.5541
3,experimental,learn,9,84,1,0.5654
3,experimental,learn,9,85,0,1.0788
3,experimental,learn,9,86,1,0.6563
3,experimental,learn,9,87,0,0.7552
3,experimental,learn,9,88,0,0.9045
3,experimental,learn,9,89,1,0.4142
3,experimental,learn,9,90,1,0.6154
3,experimental,learn,10,91,0,0.7581
3,experimental,learn,10,92,1,0.5879
3,experimental,learn,10,93,1,0.7509
3,experimental,learn,10,94,0,0.9778
3,experimental,learn,10,95,1,0.5657
3,experimental,learn,10,96,1,0.53
3,experimental,learn,10,97,1,0.4738
3,experimental,learn,10,98,1,0.6448
3,experimental,learn,10,99,1,0.534
3,experimental,learn,10,100,0,0.7501
3,experimental,reverse,1,101,0,1.1116
3,experimental,reverse,1,102,0,1.262
3,experimental,reverse,1,103,0,1.3954
3,experimental,reverse,1,104,1,0.8366
3,experimental,reverse,1,105,0,1.2376
3,experimental,reverse,1,106,1,0.7807
3,experimental,reverse,1,107,0,1.1783
3,experimental,reverse,1,108,0,1.4476
3,experimental,reverse,1,109,0,1.2252
3,experimental,reverse,1,110,0,1.2004
3,experimental,reverse,2,111,0,1.3224
3,experimental,reverse,2,112,1,0.7744
3,experimental,reverse,2,113,1,1.1053
3,experimental,reverse,2,114,1,0.9611
3,experimental,reverse,2,115,0,1.2714
3,experimental,reverse,2,116,0,1.0468
3,experimental,reverse,2,117,1,0.9432
3,experimental,reverse,2,118,0,1.3305
3,experimental,reverse,2,119,0,1.2952
3,experimental,reverse,2,120,0,1.2362
3,experimental,reverse,3,121,1,1.0401
3,experimental,reverse,3,122,0,1.2272
3,experimental,reverse,3,123,0,0.9794
3,experimental,reverse,3,124,1,0.9175
3,experimental,reverse,3,125,0,1.1542
3,experimental,reverse,3,126,1,0.9706
3,experimental,reverse,3,127,1,1.1605
3,experimental,reverse,3,128,0,1.3032
3,experimental,reverse,3,129,0,1.1694
3,experimental,reverse,3,130,0,1.3131
3,experimental,reverse,4,131,1,0.9663
3,experimental,reverse,4,132,1,0.6007
3,experimental,reverse,4,133,1,0.7054
3,experimental,reverse,4,134,0,0.8939
3,experimental,reverse,4,135,0,0.751
3,experimental,reverse,4,136,0,0.7009
3,experimental,reverse,4,137,1,0.3175
3,experimental,reverse,4,138,0,0.8952
3,experimental,reverse,4,139,1,0.4988
3,experimental,reverse,4,140,1,0.4455
3,experimental,reverse,5,141,1,0.558
3,experimental,reverse,5,142,1,0.879
3,experimental,reverse,5,143,1,0.6173
3,experimental,reverse,5,144,0,0.8494
3,experimental,reverse,5,145,0,0.8181
3,experimental,reverse,5,146,1,0.682
3,experimental,reverse,5,147,1,0.5515
3,experimental,reverse,5,148,1,0.6501
3,experimental,reverse,5,149,0,0.7965
3,experimental,reverse,5,150,1,0.734
3,experimental,reverse,6,151,1,0.6059
3,experimental,reverse,6,152,0,0.7695
3,experimental,reverse,6,153,0,0.9659
3,experimental,reverse,6,154,0,0.7957
3,experimental,reverse,6,155,1,0.6385
3,experimental,reverse,6,156,1,0.4722
3,experimental,reverse,6,157,0,0.8395
3,experimental,reverse,6,158,1,0.6355
3,experimental,reverse,6,159,0,0.7535
3,experimental,reverse,6,160,1,0.4421
3,experimental,reverse,7,161,0,0.9021
3,experimental,reverse,7,162,1,0.5853
3,experimental,reverse,7,163,1,0.5616
3,experimental,reverse,7,164,1,0.6429
3,experimental,reverse,7,165,1,0.6493
3,experimental,reverse,7,166,1,0.6039
3,experimental,reverse,7,167,1,0.708
3,experimental,reverse,7,168,0,0.9119
3,experimental,reverse,7,169,1,0.4578
3,experimental,reverse,7,170,1,0.7907
3,experimental,reverse,8,171,1,0.4934
3,experimental,reverse,8,172,1,0.7162
3,experimental,reverse,8,173,0,0.9835
3,experimental,reverse,8,174,1,0.6922
3,experimental,reverse,8,175,1,0.6463
3,experimental,reverse,8,176,1,0.6008
3,experimental,reverse,8,177,1,0.509
3,experimental,reverse,8,178,1,0.6431
3,experimental,reverse,8,179,1,0.5916
3,experimental,reverse,8,180,1,0.5164
3,experimental,reverse,9,181,0,0.95
3,experimental,reverse,9,182,1,0.7899
3,experimental,reverse,9,183,1,0.7749
3,experimental,reverse,9,184,1,0.5071
3,experimental,reverse,9,185,1,0.4749
3,experimental,reverse,9,186,1,0.6786
3,experimental,reverse,9,187,1,0.6546
3,experimental,reverse,9,188,1,0.7312
3,experimental,reverse,9,189,1,0.6457
3,experimental,reverse,9,190,0,1.022
