bird_id,group,phase,block,trial,correct,rt
6,experimental,learn,1,1,1,0.7065
6,experimental,learn,1,2,1,0.8065
6,experimental,learn,1,3,0,0.8146
6,experimental,learn,1,4,1,0.7646
6,experimental,learn,1,5,1,0.7773
6,experimental,learn,1,6,0,0.7467
6,experimental,learn,1,7,1,0.509
6,experimental,learn,1,8,0,1.1303
6,experimental,learn,1,9,1,0.9014
6,experimental,learn,1,10,0,0.7096
6,experimental,learn,2,11,1,0.6269
6,experimental,learn,2,12,1,0.5698
6,experimental,learn,2,13,1,0.6693
6,experimental,learn,2,14,1,0.6145
6,experimental,learn,2,15,1,0.5878
6,experimental,learn,2,16,0,0.8297
6,experimental,learn,2,17,1,0.5784
6,experimental,learn,2,18,1,0.6187
6,experimental,learn,2,19,1,0.7412
6,experimental,learn,2,20,1,0.559
6,experimental,learn,3,21,0,1.1226
6,experimental,learn,3,22,1,0.4242
6,experimental,learn,3,23,0,0.9384
6,experimental,learn,3,24,0,0.7939
6,experimental,learn,3,25,0,0.8527
6,experimental,learn,3,26,0,0.8647
6,experimental,learn,3,27,0,0.9936
6,experimental,learn,3,28,1,0.5297
6,experimental,learn,3,29,1,0.5067
6,experimental,learn,3,30,0,0.958
6,experimental,learn,4,31,0,1.1096
6,experimental,learn,4,32,1,0.6462
6,experimental,learn,4,33,1,0.292
6,experimental,learn,4,34,1,0.5596
6,experimental,learn,4,35,1,0.5641
6,experimental,learn,4,36,1,0.6176
6,experimental,learn,4,37,0,0.9729
6,experimental,learn,4,38,1,0.6943
6,experimental,learn,4,39,0,0.7318
6,experimental,learn,4,40,0,0.8222
6,experimental,learn,5,41,0,0.767
6,experimental,learn,5,42,0,0.9148
6,experimental,learn,5,43,1,0.6388
6,experimental,learn,5,44,0,0.8923
6,experimental,learn,5,45,1,0.7106
6,experimental,learn,5,46,1,0.653
6,experimental,learn,5,47,0,1.0576
6,experimental,learn,5,48,1,0.542
6,experimental,learn,5,49,1,0.6642
6,experimental,learn,5,50,1,0.6353
6,experimental,learn,6,51,1,0.6956
6,experimental,learn,6,52,1,0.4872
6,experimental,learn,6,53,1,0.705
6,experimental,learn,6,54,1,0.6647
6,experimental,learn,6,55,1,0.6082
6,experimental,learn,6,56,1,0.6958
6,experimental,learn,6,57,1,0.6955
6,experimental,learn,6,58,1,0.7797
6,experimental,learn,6,59,1,0.4346
6,experimental,learn,6,60,1,1.0072
6,experimental,learn,7,61,1,0.3888
6,experimental,learn,7,62,1,0.8657
6,experimental,learn,7,63,1,0.7547
6,experimental,learn,7,64,1,0.6053
6,experimental,learn,7,65,1,0.7535
6,experimental,learn,7,66,1,0.619
6,experimental,learn,7,67,0,1.016
6,experimental,learn,7,68,1,0.5221
6,experimental,learn,7,69,1,0.5233
6,experimental,learn,7,70,1,0.5886
6,experimental,learn,8,71,0,0.7434
6,experimental,learn,8,72,1,0.6485
6,experimental,learn,8,73,1,0.5566
6,experimental,learn,8,74,1,0.671
6,experimental,learn,8,75,1,0.6296
6,experimental,learn,8,76,1,0.6132
6,experimental,learn,8,77,0,0.9821
6,experimental,learn,8,78,1,0.4541
6,experimental,learn,8,79,1,0.662
6,experimental,learn,8,80,1,0.6163
6,experimental,learn,9,81,1,0.6972
6,experimental,learn,9,82,1,0.7101
6,experimental,learn,9,83,1,0.4667
6,experimental,learn,9,84,1,0.6833
6,experimental,learn,9,85,1,0.6874
6,experimental,learn,9,86,1,0.8705
6,experimental,learn,9,87,1,0.8121
6,experimental,learn,9,88,1,0.5323
6,experimental,learn,9,89,1,0.5223
6,experimental,learn,9,90,0,0.8034
6,experimental,learn,10,91,1,0.6115
6,experimental,learn,10,92,1,0.6026
6,experimental,learn,10,93,1,0.5081
6,experimental,learn,10,94,0,0.9115
6,experimental,learn,10,95,1,0.641
6,experimental,learn,10,96,1,0.5972
6,experimental,learn,10,97,0,0.7527
6,experimental,learn,10,98,1,0.6298
6,experimental,learn,10,99,0,0.993
6,experimental,learn,10,100,1,0.4342
6,experimental,reverse,1,101,0,1.035
6,experimental,reverse,1,102,1,1.0023
6,experimental,reverse,1,103,0,1.1395
6,experimental,reverse,1,104,1,0.7151
6,experimental,reverse,1,105,1,1.1869
6,experimental,reverse,1,106,1,0.7888
6,experimental,reverse,1,107,0,1.0228
6,experimental,reverse,1,108,1,0.9186
6,experimental,reverse,1,109,1,0.971
6,experimental,reverse,1,110,0,1.1263
6,experimental,reverse,2,111,0,1.0051
6,experimental,reverse,2,112,0,1.1139
6,experimental,reverse,2,113,1,0.987
6,experimental,reverse,2,114,1,0.712
6,experimental,reverse,2,115,1,0.8628
6,experimental,reverse,2,116,0,1.1622
6,experimental,reverse,2,117,1,0.8759
6,experimental,reverse,2,118,1,0.8957
6,experimental,reverse,2,119,0,1.2902
6,experimental,reverse,2,120,0,1.2582
6,experimental,reverse,3,121,1,0.994
6,experimental,reverse,3,122,0,1.1408
6,experimental,reverse,3,123,0,1.12
6,experimental,reverse,3,124,1,0.7905
6,experimental,reverse,3,125,0,1.3402
6,experimental,reverse,3,126,1,0.9435
6,experimental,reverse,3,127,0,1.1868
6,experimental,reverse,3,128,0,1.2694
6,experimental,reverse,3,129,1,1.13
6,experimental,reverse,3,130,1,0.9111
6,experimental,reverse,4,131,0,0.9747
6,experimental,reverse,4,132,1,0.6997
6,experimental,reverse,4,133,0,0.8136
6,experimental,reverse,4,134,0,0.9976
6,experimental,reverse,4,135,1,0.4801
6,experimental,reverse,4,136,0,0.8338
6,experimental,reverse,4,137,0,0.8243
6,experimental,reverse,4,138,0,0.6608
6,experimental,reverse,4,139,0,0.9609
6,experimental,reverse,4,140,0,0.7252
6,experimental,reverse,5,141,1,0.787
6,experimental,reverse,5,142,0,0.7467
6,experimental,reverse,5,143,0,1.1469
6,experimental,reverse,5,144,1,0.5979
6,experimental,reverse,5,145,0,0.8315
6,experimental,reverse,5,146,1,0.3897
6,experimental,reverse,5,147,0,0.8355
6,experimental,reverse,5,148,0,0.8459
6,experimental,reverse,5,149,0,0.8837
6,experimental,reverse,5,150,1,0.8271
6,experimental,reverse,6,151,1,0.4535
6,experimental,reverse,6,152,1,0.5877
6,experimental,reverse,6,153,1,0.6278
6,experimental,reverse,6,154,0,0.9349
6,experimental,reverse,6,155,1,0.5776
6,experimental,reverse,6,156,1,0.623
6,experimental,reverse,6,157,1,0.5931
6,experimental,reverse,6,158,1,0.6568
6,experimental,reverse,6,159,0,0.852
6,experimental,reverse,6,160,1,0.6596
6,experimental,reverse,7,161,1,0.5147
6,experimental,reverse,7,162,1,0.7436
6,experimental,reverse,7,163,1,0.4893
6,experimental,reverse,7,164,1,0.535
6,experimental,reverse,7,165,1,0.642
6,experimental,reverse,7,166,1,0.5702
6,experimental,reverse,7,167,1,0.5825
6,experimental,reverse,7,168,0,0.7768
6,experimental,reverse,7,169,1,0.5047
6,experimental,reverse,7,170,0,0.9672
6,experimental,reverse,8,171,1,0.3572
6,experimental,reverse,8,172,1,0.3609
6,experimental,reverse,8,173,0,1.0134
6,experimental,reverse,8,174,0,1.0773
6,experimental,reverse,8,175,1,0.6507
6,experimental,reverse,8,176,1,0.5801
6,experimental,reverse,8,177,1,0.807
6,experimental,reverse,8,178,1,0.6478
6,experimental,reverse,8,179,0,0.8548
6,experimental,reverse,8,180,1,0.5656
6,experimental,reverse,9,181,0,0.936
6,experimental,reverse,9,182,1,0.5849
6,experimental,reverse,9,183,1,0.4994
6,experimental,reverse,9,184,1,0.5626
6,experimental,reverse,9,185,0,0.9583
6,experimental,reverse,9,186,1,0.5315
6,experimental,reverse,9,187,0,0.8068
6,experimental,reverse,9,188,1,0.6059
6,experimental,reverse,9,189,1,0.3827
6,experimental,reverse,9,190,1,0.4143
6,experimental,reverse,10,191,1,0.5855
6,experimental,reverse,10,192,1,0.5548
6,experimental,reverse,10,193,1,0.5981
6,experimental,reverse,10,194,1,0.6395
6,experimental,reverse,10,195,1,0.6475
6,experimental,reverse,10,196,1,0.6827
6,experimental,reverse,10,197,1,0.6979
6,experimental,reverse,10,198,1,0.5779
6,experimental,reverse,10,199,0,0.9437
6,experimental,reverse,10,200,1,0.5155
6,experimental,test,1,201,1,0.5841
6,experimental,test,1,202,1,0.7621
6,experimental,test,1,203,1,0.7923
6,experimental,test,1,204,1,0.5929
6,experimental,test,1,205,0,0.8407
6,experimental,test,1,206,1,0.6714
6,experimental,test,1,207,1,0.7434
6,experimental,test,1,208,1,0.646
6,experimental,test,1,209,1,0.6361
6,experimental,test,1,210,1,0.642
6,experimental,test,2,211,1,0.5284
6,experimental,test,2,212,1,0.6657
6,experimental,test,2,213,1,0.8383
6,experimental,test,2,214,1,0.5266
6,experimental,test,2,215,1,0.7293
6,experimental,test,2,216,1,0.6491
6,experimental,test,2,217,1,0.5
6,experimental,test,2,218,1,0.6562
6,experimental,test,2,219,1,0.5407
6,experimental,test,2,220,1,0.5619
6,experimental,test,3,221,1,0.7518
6,experimental,test,3,222,1,0.5277
6,experimental,test,3,223,0,0.9025
6,experimental,test,3,224,1,0.5838
6,experimental,test,3,225,1,0.3953
6,experimental,test,3,226,1,0.7117
6,experimental,test,3,227,0,0.875
6,experimental,test,3,228,1,0.4481
6,experimental,test,3,229,1,0.6529
6,experimental,test,3,230,1,0.6799
6,experimental,test,4,231,1,0.3949
6,experimental,test,4,232,1,0.6086
6,experimental,test,4,233,1,0.7596
6,experimental,test,4,234,1,0.7126
6,experimental,test,4,235,1,0.6409
6,experimental,test,4,236,1,0.5998
6,experimental,test,4,237,1,0.4433
6,experimental,test,4,238,1,0.5892
6,experimental,test,4,239,1,0.6271
