bird_id,group,phase,block,trial,correct,rt
19,control,learn,1,1,1,0.6484
19,control,learn,1,2,1,0.6126
19,control,learn,1,3,1,0.6756
19,control,learn,1,4,0,0.9507
19,control,learn,1,5,1,0.6365
19,control,learn,1,6,1,0.5596
19,control,learn,1,7,0,0.7815
19,control,learn,1,8,1,0.6146
19,control,learn,1,9,1,0.8679
19,control,learn,1,10,1,0.6446
19,control,learn,2,11,1,0.4342
19,control,learn,2,12,1,0.6237
19,control,learn,2,13,1,0.6383
19,control,learn,2,14,1,0.6064
19,control,learn,2,15,1,0.5027
19,control,learn,2,16,0,1.1515
19,control,learn,2,17,1,0.6245
19,control,learn,2,18,0,1.0643
19,control,learn,2,19,0,0.9413
19,control,learn,2,20,0,0.5916
19,control,learn,3,21,1,0.6962
19,control,learn,3,22,1,0.5862
19,control,learn,3,23,1,0.6774
19,control,learn,3,24,1,0.8643
19,control,learn,3,25,0,1.0586
19,control,learn,3,26,0,0.8095
19,control,learn,3,27,1,0.5725
19,control,learn,3,28,1,0.6566
19,control,learn,3,29,1,0.75
19,control,learn,3,30,1,0.4424
19,control,learn,4,31,1,0.7425
19,control,learn,4,32,0,0.7826
19,control,learn,4,33,1,0.6374
19,control,learn,4,34,0,0.7914
19,control,learn,4,35,0,0.9599
19,control,learn,4,36,1,0.6243
19,control,learn,4,37,1,0.6414
19,control,learn,4,38,0,0.9918
19,control,learn,4,39,1,0.5968
19,control,learn,4,40,0,0.8968
19,control,learn,5,41,1,0.6491
19,control,learn,5,42,0,0.8909
19,control,learn,5,43,0,0.7467
19,control,learn,5,44,0,0.5753
19,control,learn,5,45,0,0.8647
19,control,learn,5,46,0,0.8078
19,control,learn,5,47,1,0.5226
19,control,learn,5,48,1,0.601
19,control,learn,5,49,1,0.8569
19,control,learn,5,50,1,0.3896
19,control,learn,6,51,1,0.5263
19,control,learn,6,52,1,0.5036
19,control,learn,6,53,1,0.689
19,control,learn,6,54,1,0.5924
19,control,learn,6,55,1,0.5194
19,control,learn,6,56,1,0.6135
19,control,learn,6,57,0,0.8484
19,control,learn,6,58,1,0.4922
19,control,learn,6,59,0,0.6626
19,control,learn,6,60,1,0.588
19,control,learn,7,61,0,0.6682
19,control,learn,7,62,1,0.5871
19,control,learn,7,63,1,0.793
19,control,learn,7,64,1,0.5093
19,control,learn,7,65,1,0.6549
19,control,learn,7,66,1,0.7034
19,control,learn,7,67,1,0.5295
19,control,learn,7,68,1,0.5627
19,control,learn,7,69,1,0.4591
19,control,learn,7,70,1,0.7528
19,control,learn,8,71,1,0.6127
19,control,learn,8,72,1,0.5077
19,control,learn,8,73,1,0.3602
19,control,learn,8,74,1,0.6633
19,control,learn,8,75,1,0.639
19,control,learn,8,76,1,0.3336
19,control,learn,8,77,1,0.6052
19,control,learn,8,78,1,0.436
19,control,learn,8,79,1,0.5544
19,control,learn,8,80,0,0.923
19,control,learn,9,81,1,0.694
19,control,learn,9,82,1,0.5001
19,control,learn,9,83,1,0.7101
19,control,learn,9,84,1,0.6308
19,control,learn,9,85,1,0.6618
19,control,learn,9,86,1,0.6431
19,control,learn,9,87,1,0.6183
19,control,learn,9,88,1,0.5939
19,control,learn,9,89,1,0.5042
19,control,learn,9,90,1,0.3567
19,control,learn,10,91,0,1.0361
19,control,learn,10,92,0,0.8696
19,control,learn,10,93,1,0.6741
19,control,learn,10,94,0,0.9411
19,control,learn,10,95,1,0.8693
19,control,learn,10,96,1,0.6694
19,control,learn,10,97,1,0.5547
19,control,learn,10,98,1,0.6737
19,control,learn,10,99,1,0.64
19,control,learn,10,100,1,0.596
19,control,reverse,1,101,0,1.2023
19,control,reverse,1,102,0,1.3158
19,control,reverse,1,103,0,1.2233
19,control,reverse,1,104,0,1.161
19,control,reverse,1,105,0,1.1738
19,control,reverse,1,106,0,1.2381
19,control,reverse,1,107,0,1.3373
19,control,reverse,1,108,0,1.3116
19,control,reverse,1,109,0,1.1478
19,control,reverse,1,110,0,1.1649
19,control,reverse,2,111,0,1.226
19,control,reverse,2,112,1,1.0746
19,control,reverse,2,113,0,1.2367
19,control,reverse,2,114,0,1.2183
19,control,reverse,2,115,1,0.7642
19,control,reverse,2,116,1,0.8335
19,control,reverse,2,117,1,1.1569
