bird_id,group,phase,block,trial,correct,rt
14,control,learn,1,1,1,0.6646
14,control,learn,1,2,1,0.8072
14,control,learn,1,3,1,0.5926
14,control,learn,1,4,1,0.6565
14,control,learn,1,5,1,0.563
14,control,learn,1,6,0,0.9063
14,control,learn,1,7,0,0.8898
14,control,learn,1,8,0,1.0398
14,control,learn,1,9,0,0.8485
14,control,learn,1,10,1,0.6031
14,control,learn,2,11,1,0.4715
14,control,learn,2,12,1,0.6302
14,control,learn,2,13,0,0.9479
14,control,learn,2,14,1,0.5037
14,control,learn,2,15,1,0.5422
14,control,learn,2,16,0,0.7915
14,control,learn,2,17,0,0.9492
14,control,learn,2,18,1,0.6553
14,control,learn,2,19,1,0.6755
14,control,learn,2,20,1,0.6205
14,control,learn,3,21,1,0.4366
14,control,learn,3,22,0,1.034
14,control,learn,3,23,0,0.8196
14,control,learn,3,24,0,0.896
14,control,learn,3,25,1,0.6676
14,control,learn,3,26,1,0.5211
14,control,learn,3,27,1,0.5651
14,control,learn,3,28,1,0.5793
14,control,learn,3,29,1,0.6407
14,control,learn,3,30,1,0.7739
14,control,learn,4,31,1,0.5615
14,control,learn,4,32,1,0.539
14,control,learn,4,33,0,1.0108
14,control,learn,4,34,1,0.4917
14,control,learn,4,35,1,0.64
14,control,learn,4,36,1,0.535
14,control,learn,4,37,1,0.548
14,control,learn,4,38,0,0.733
14,control,learn,4,39,1,0.4381
14,control,learn,4,40,1,0.5875
14,control,learn,5,41,1,0.6543
14,control,learn,5,42,0,0.8861
14,control,learn,5,43,0,0.7011
14,control,learn,5,44,1,0.7206
14,control,learn,5,45,1,0.6348
14,control,learn,5,46,1,0.4984
14,control,learn,5,47,1,0.739
14,control,learn,5,48,1,0.573
14,control,learn,5,49,1,0.4503
14,control,learn,5,50,1,0.6364
14,control,learn,6,51,1,0.6531
14,control,learn,6,52,1,0.5206
14,control,learn,6,53,1,0.5697
14,control,learn,6,54,0,0.869
14,control,learn,6,55,1,0.6725
14,control,learn,6,56,1,0.7335
14,control,learn,6,57,1,0.4491
14,control,learn,6,58,1,0.7219
14,control,learn,6,59,1,0.6405
14,control,learn,6,60,1,0.6794
14,control,learn,7,61,1,0.5057
14,control,learn,7,62,1,0.6804
14,control,learn,7,63,1,0.7267
14,control,learn,7,64,1,0.5368
14,control,learn,7,65,1,0.6957
14,control,learn,7,66,0,0.9549
14,control,learn,7,67,1,0.5736
14,control,learn,7,68,1,0.3343
14,control,learn,7,69,1,0.7563
14,control,learn,7,70,1,0.3746
14,control,learn,8,71,1,0.483
14,control,learn,8,72,1,0.6612
14,control,learn,8,73,1,0.7251
14,control,learn,8,74,1,0.3177
14,control,learn,8,75,1,0.7476
14,control,learn,8,76,1,0.6423
14,control,learn,8,77,1,0.6642
14,control,learn,8,78,1,0.5212
14,control,learn,8,79,1,0.5461
14,control,learn,8,80,1,0.5104
14,control,learn,9,81,1,0.7771
14,control,learn,9,82,0,1.109
14,control,learn,9,83,1,0.7394
14,control,learn,9,84,1,0.6668
14,control,learn,9,85,1,0.6157
14,control,learn,9,86,1,0.7218
14,control,learn,9,87,1,0.4053
14,control,learn,9,88,1,0.5287
14,control,learn,9,89,1,0.6724
14,control,learn,9,90,0,1.0944
14,control,learn,10,91,1,0.6227
14,control,learn,10,92,1,0.5138
14,control,learn,10,93,0,0.8965
14,control,learn,10,94,1,0.7813
14,control,learn,10,95,1,0.6601
14,control,learn,10,96,1,0.5278
14,control,learn,10,97,1,0.4866
14,control,learn,10,98,1,0.5806
14,control,learn,10,99,1,0.6306
14,control,learn,10,100,0,0.6736
14,control,reverse,1,101,0,1.2295
14,control,reverse,1,102,1,0.8266
14,control,reverse,1,103,0,1.0007
14,control,reverse,1,104,0,1.2048
14,control,reverse,1,105,1,0.8401
14,control,reverse,1,106,0,1.2177
14,control,reverse,1,107,0,1.1862
14,control,reverse,1,108,0,1.1715
14,control,reverse,1,109,0,1.3262
14,control,reverse,1,110,0,1.0724
14,control,reverse,2,111,0,1.1287
14,control,reverse,2,112,0,0.9851
14,control,reverse,2,113,0,1.1478
14,control,reverse,2,114,0,1.1956
14,control,reverse,2,115,0,1.2107
14,control,reverse,2,116,1,1.0775
14,control,reverse,2,117,0,1.2176
14,control,reverse,2,118,0,1.0937
14,control,reverse,2,119,0,1.1627
14,control,reverse,2,120,0,1.3819
14,control,reverse,3,121,0,1.1056
14,control,reverse,3,122,0,1.1978
14,control,reverse,3,123,0,1.104
14,control,reverse,3,124,0,1.3216
14,control,reverse,3,125,0,1.1505
14,control,reverse,3,126,1,0.8475
14,control,reverse,3,127,0,0.9464
14,control,reverse,3,128,0,1.1896
14,control,reverse,3,129,0,1.4019
14,control,reverse,3,130,1,1.1152
14,control,reverse,4,131,0,0.739
14,control,reverse,4,132,0,0.8804
14,control,reverse,4,133,0,0.6347
14,control,reverse,4,134,0,1.0034
14,control,reverse,4,135,0,0.8703
14,control,reverse,4,136,0,1.1407
14,control,reverse,4,137,0,0.8728
14,control,reverse,4,138,0,0.6962
14,control,reverse,4,139,0,0.7094
14,control,reverse,4,140,1,0.6767
14,control,reverse,5,141,0,0.7471
14,control,reverse,5,142,1,0.6818
14,control,reverse,5,143,0,0.8845
