bird_id,group,phase,block,trial,correct,rt
5,experimental,learn,1,1,0,0.7859
5,experimental,learn,1,2,1,0.6844
5,experimental,learn,1,3,0,0.6013
5,experimental,learn,1,4,0,0.9623
5,experimental,learn,1,5,0,1.0642
5,experimental,learn,1,6,1,0.5128
5,experimental,learn,1,7,0,1.0034
5,experimental,learn,1,8,1,0.2679
5,experimental,learn,1,9,0,1.0526
5,experimental,learn,1,10,0,1.1607
5,experimental,learn,2,11,1,0.4802
5,experimental,learn,2,12,0,0.9593
5,experimental,learn,2,13,1,0.488
5,experimental,learn,2,14,1,0.6281
5,experimental,learn,2,15,0,1.1078
5,experimental,learn,2,16,0,0.8857
5,experimental,learn,2,17,0,0.9173
5,experimental,learn,2,18,0,1.0484
5,experimental,learn,2,19,1,0.5287
5,experimental,learn,2,20,1,0.4886
5,experimental,learn,3,21,0,0.6055
5,experimental,learn,3,22,1,0.6977
5,experimental,learn,3,23,1,0.4946
5,experimental,learn,3,24,1,0.6349
5,experimental,learn,3,25,0,0.9222
5,experimental,learn,3,26,0,1.1946
5,experimental,learn,3,27,0,1.2584
5,experimental,learn,3,28,1,0.579
5,experimental,learn,3,29,0,0.9634
5,experimental,learn,3,30,0,0.981
5,experimental,learn,4,31,1,0.7084
5,experimental,learn,4,32,0,0.9074
5,experimental,learn,4,33,0,0.9358
5,experimental,learn,4,34,1,0.7155
5,experimental,learn,4,35,0,1.041
5,experimental,learn,4,36,1,0.7067
5,experimental,learn,4,37,1,0.5804
5,experimental,learn,4,38,1,0.8958
5,experimental,learn,4,39,0,0.9904
5,experimental,learn,4,40,1,0.5001
5,experimental,learn,5,41,0,0.9765
5,experimental,learn,5,42,0,1.0793
5,experimental,learn,5,43,1,0.6811
5,experimental,learn,5,44,1,0.5
5,experimental,learn,5,45,1,0.7786
5,experimental,learn,5,46,1,0.7929
5,experimental,learn,5,47,1,0.7251
5,experimental,learn,5,48,0,0.846
5,experimental,learn,5,49,1,0.5063
5,experimental,learn,5,50,1,0.5213
5,experimental,learn,6,51,1,0.8103
5,experimental,learn,6,52,1,0.4263
5,experimental,learn,6,53,1,0.6979
5,experimental,learn,6,54,1,0.6441
5,experimental,learn,6,55,0,0.9416
5,experimental,learn,6,56,0,0.8714
5,experimental,learn,6,57,1,0.7042
5,experimental,learn,6,58,1,0.6082
5,experimental,learn,6,59,1,0.6046
5,experimental,learn,6,60,1,0.5174
5,experimental,learn,7,61,1,0.631
5,experimental,learn,7,62,0,0.7569
5,experimental,learn,7,63,0,0.7497
5,experimental,learn,7,64,1,0.5313
5,experimental,learn,7,65,1,0.7236
5,experimental,learn,7,66,0,0.9364
5,experimental,learn,7,67,1,0.5701
5,experimental,learn,7,68,0,0.9166
5,experimental,learn,7,69,1,0.6078
5,experimental,learn,7,70,0,0.8754
5,experimental,learn,8,71,0,1.1443
5,experimental,learn,8,72,1,0.7802
5,experimental,learn,8,73,1,0.5508
5,experimental,learn,8,74,1,0.6218
5,experimental,learn,8,75,0,0.9771
5,experimental,learn,8,76,1,0.6136
5,experimental,learn,8,77,1,0.6543
5,experimental,learn,8,78,1,0.597
5,experimental,learn,8,79,1,0.5979
5,experimental,learn,8,80,1,0.5259
5,experimental,learn,9,81,1,0.6379
5,experimental,learn,9,82,1,0.5217
5,experimental,learn,9,83,1,0.5522
5,experimental,learn,9,84,1,0.6096
5,experimental,learn,9,85,1,0.6828
5,experimental,learn,9,86,0,0.7246
5,experimental,learn,9,87,1,0.7976
5,experimental,learn,9,88,0,1.0438
5,experimental,learn,9,89,1,0.6423
5,experimental,learn,9,90,1,0.8473
5,experimental,learn,10,91,1,0.5432
5,experimental,learn,10,92,1,0.5593
5,experimental,learn,10,93,1,0.4087
5,experimental,learn,10,94,1,0.5565
5,experimental,learn,10,95,1,0.5439
5,experimental,learn,10,96,0,1.1473
5,experimental,learn,10,97,1,0.845
5,experimental,learn,10,98,1,0.7272
5,experimental,learn,10,99,1,0.5506
5,experimental,learn,10,100,1,0.4565
5,experimental,reverse,1,101,0,1.0414
5,experimental,reverse,1,102,0,1.2914
5,experimental,reverse,1,103,0,1.2052
5,experimental,reverse,1,104,1,0.6576
5,experimental,reverse,1,105,1,0.7781
5,experimental,reverse,1,106,0,1.0961
5,experimental,reverse,1,107,1,1.1018
5,experimental,reverse,1,108,1,0.8612
5,experimental,reverse,1,109,0,1.0661
5,experimental,reverse,1,110,0,1.3452
5,experimental,reverse,2,111,0,1.094
5,experimental,reverse,2,112,1,0.749
5,experimental,reverse,2,113,1,1.2114
5,experimental,reverse,2,114,1,1.1376
5,experimental,reverse,2,115,1,0.8795
5,experimental,reverse,2,116,0,1.2594
5,experimental,reverse,2,117,0,1.1194
5,experimental,reverse,2,118,0,1.003
5,experimental,reverse,2,119,0,1.1773
5,experimental,reverse,2,120,0,1.1267
5,experimental,reverse,3,121,0,1.1545
5,experimental,reverse,3,122,0,1.1224
5,experimental,reverse,3,123,0,1.128
5,experimental,reverse,3,124,0,1.3618
5,experimental,reverse,3,125,1,0.7338
5,experimental,reverse,3,126,0,1.2916
5,experimental,reverse,3,127,0,1.2985
5,experimental,reverse,3,128,0,1.2278
5,experimental,reverse,3,129,0,1.1901
5,experimental,reverse,3,130,0,1.2498
5,experimental,reverse,4,131,1,0.7034
5,experimental,reverse,4,132,1,0.5542
5,experimental,reverse,4,133,1,0.7019
5,experimental,reverse,4,134,1,0.8184
5,experimental,reverse,4,135,0,0.8706
5,experimental,reverse,4,136,1,0.4889
5,experimental,reverse,4,137,0,0.851
5,experimental,reverse,4,138,0,0.9727
5,experimental,reverse,4,139,0,0.9109
5,experimental,reverse,4,140,1,0.595
5,experimental,reverse,5,141,0,0.6495
5,experimental,reverse,5,142,0,0.9845
