bird_id,group,phase,block,trial,correct,rt
4,experimental,learn,1,1,0,0.9646
4,experimental,learn,1,2,0,0.8515
4,experimental,learn,1,3,0,1.0047
4,experimental,learn,1,4,0,0.7281
4,experimental,learn,1,5,1,0.6371
4,experimental,learn,1,6,0,1.0753
4,experimental,learn,1,7,1,0.7142
4,experimental,learn,1,8,0,0.8639
4,experimental,learn,1,9,0,1.1709
4,experimental,learn,1,10,0,0.9194
4,experimental,learn,2,11,0,0.8753
4,experimental,learn,2,12,0,1.0238
4,experimental,learn,2,13,1,0.6027
4,experimental,learn,2,14,1,0.6846
4,experimental,learn,2,15,0,0.901
4,experimental,learn,2,16,1,0.6446
4,experimental,learn,2,17,0,0.7928
4,experimental,learn,2,18,0,0.8795
4,experimental,learn,2,19,1,0.4637
4,experimental,learn,2,20,0,0.9902
4,experimental,learn,3,21,0,0.9896
4,experimental,learn,3,22,0,1.0813
4,experimental,learn,3,23,1,0.4806
4,experimental,learn,3,24,0,0.7805
4,experimental,learn,3,25,1,0.7087
4,experimental,learn,3,26,0,0.9003
4,experimental,learn,3,27,0,0.9383
4,experimental,learn,3,28,0,0.8409
4,experimental,learn,3,29,1,0.5959
4,experimental,learn,3,30,0,0.8764
4,experimental,learn,4,31,1,0.8682
4,experimental,learn,4,32,0,0.75
4,experimental,learn,4,33,1,0.6407
4,experimental,learn,4,34,1,0.6963
4,experimental,learn,4,35,1,0.6716
4,experimental,learn,4,36,1,0.4896
4,experimental,learn,4,37,1,0.8337
4,experimental,learn,4,38,1,0.722
4,experimental,learn,4,39,1,0.5826
4,experimental,learn,4,40,0,0.636
4,experimental,learn,5,41,0,0.6389
4,experimental,learn,5,42,1,0.5685
4,experimental,learn,5,43,1,0.5867
4,experimental,learn,5,44,1,0.5476
4,experimental,learn,5,45,0,1.1202
4,experimental,learn,5,46,1,0.5387
4,experimental,learn,5,47,1,0.8104
4,experimental,learn,5,48,1,0.5997
4,experimental,learn,5,49,0,1.0362
4,experimental,learn,5,50,1,0.6827
4,experimental,learn,6,51,1,0.661
4,experimental,learn,6,52,1,0.5297
4,experimental,learn,6,53,1,0.708
4,experimental,learn,6,54,0,0.8075
4,experimental,learn,6,55,1,0.6867
4,experimental,learn,6,56,1,0.6074
4,experimental,learn,6,57,1,0.4808
4,experimental,learn,6,58,1,0.6101
4,experimental,learn,6,59,0,0.8611
4,experimental,learn,6,60,1,0.7263
4,experimental,learn,7,61,1,0.5292
4,experimental,learn,7,62,1,0.5899
4,experimental,learn,7,63,1,0.6347
4,experimental,learn,7,64,1,0.6539
4,experimental,learn,7,65,1,0.5781
4,experimental,learn,7,66,1,0.7316
4,experimental,learn,7,67,1,0.5827
4,experimental,learn,7,68,1,0.6735
4,experimental,learn,7,69,0,1.0775
4,experimental,learn,7,70,1,0.6617
4,experimental,learn,8,71,1,0.6612
4,experimental,learn,8,72,1,0.526
4,experimental,learn,8,73,1,0.5871
4,experimental,learn,8,74,1,0.5662
4,experimental,learn,8,75,1,0.6216
4,experimental,learn,8,76,1,0.8264
4,experimental,learn,8,77,1,0.3847
4,experimental,learn,8,78,1,0.4795
4,experimental,learn,8,79,1,0.6965
4,experimental,learn,8,80,1,0.6842
4,experimental,learn,9,81,0,0.7833
4,experimental,learn,9,82,1,0.5444
4,experimental,learn,9,83,1,0.4312
4,experimental,learn,9,84,0,0.9673
4,experimental,learn,9,85,1,0.5468
4,experimental,learn,9,86,1,0.5632
4,experimental,learn,9,87,1,0.6514
4,experimental,learn,9,88,1,0.5491
4,experimental,learn,9,89,1,0.7958
4,experimental,learn,9,90,0,0.8929
4,experimental,learn,10,91,1,0.5546
4,experimental,learn,10,92,1,0.5846
4,experimental,learn,10,93,0,1.1289
4,experimental,learn,10,94,1,0.7815
4,experimental,learn,10,95,1,0.3955
4,experimental,learn,10,96,1,0.5956
4,experimental,learn,10,97,1,0.5018
4,experimental,learn,10,98,1,0.5404
4,experimental,learn,10,99,1,0.3896
4,experimental,learn,10,100,1,0.5608
4,experimental,reverse,1,101,0,1.3218
4,experimental,reverse,1,102,0,1.1456
4,experimental,reverse,1,103,0,1.3687
4,experimental,reverse,1,104,0,1.0117
4,experimental,reverse,1,105,1,0.6743
4,experimental,reverse,1,106,0,1.2961
4,experimental,reverse,1,107,0,1.3724
4,experimental,reverse,1,108,1,0.845
4,experimental,reverse,1,109,0,1.1139
4,experimental,reverse,1,110,1,0.9048
4,experimental,reverse,2,111,0,1.3252
4,experimental,reverse,2,112,0,1.3086
4,experimental,reverse,2,113,0,1.2127
4,experimental,reverse,2,114,1,0.8523
4,experimental,reverse,2,115,0,1.401
4,experimental,reverse,2,116,0,1.1759
4,experimental,reverse,2,117,1,1.1354
4,experimental,reverse,2,118,1,0.9402
4,experimental,reverse,2,119,1,0.8279
4,experimental,reverse,2,120,0,1.2078
4,experimental,reverse,3,121,0,1.1886
4,experimental,reverse,3,122,0,1.0943
4,experimental,reverse,3,123,0,1.0677
4,experimental,reverse,3,124,0,1.3027
4,experimental,reverse,3,125,0,1.2308
4,experimental,reverse,3,126,0,1.2053
4,experimental,reverse,3,127,0,1.1849
4,experimental,reverse,3,128,0,1.3906
4,experimental,reverse,3,129,0,1.25
4,experimental,reverse,3,130,0,1.2277
4,experimental,reverse,4,131,0,0.7871
4,experimental,reverse,4,132,0,0.8143
4,experimental,reverse,4,133,0,1.1823
4,experimental,reverse,4,134,0,0.8949
4,experimental,reverse,4,135,1,0.8088
4,experimental,reverse,4,136,0,1.0064
4,experimental,reverse,4,137,0,1.1675
4,experimental,reverse,4,138,1,0.5563
4,experimental,reverse,4,139,0,0.7453
4,experimental,reverse,4,140,1,0.6237
4,experimental,reverse,5,141,1,0.5893
4,experimental,reverse,5,142,1,0.4779
4,experimental,reverse,5,143,1,0.5545
4,experimental,reverse,5,144,1,0.7188
4,experimental,reverse,5,145,1,0.4649
4,experimental,reverse,5,146,0,1.0057
4,experimental,reverse,5,147,0,0.7215
4,experimental,reverse,5,148,1,0.4136
4,experimental,reverse,5,149,1,0.7003
4,experimental,reverse,5,150,1,0.4885
4,experimental,reverse,6,151,0,0.861
4,experimental,reverse,6,152,1,0.5297
4,experimental,reverse,6,153,1,0.5562
4,experimental,reverse,6,154,1,0.6317
4,experimental,reverse,6,155,1,0.6479
4,experimental,reverse,6,156,1,0.4287
4,experimental,reverse,6,157,0,0.9569
4,experimental,reverse,6,158,0,0.9241
4,experimental,reverse,6,159,0,0.8181
4,experimental,reverse,6,160,1,0.6284
4,experimental,reverse,7,161,0,0.9231
4,experimental,reverse,7,162,1,0.5224
4,experimental,reverse,7,163,0,1.1149
4,experimental,reverse,7,164,1,0.6311
4,experimental,reverse,7,165,1,0.6731
4,experimental,reverse,7,166,1,0.6298
4,experimental,reverse,7,167,1,0.67
4,experimental,reverse,7,168,1,0.6974
4,experimental,reverse,7,169,1,0.6048
4,experimental,reverse,7,170,1,0.4884
4,experimental,reverse,8,171,1,0.6106
4,experimental,reverse,8,172,1,0.5899
4,experimental,reverse,8,173,1,0.4009
4,experimental,reverse,8,174,1,0.5777
4,experimental,reverse,8,175,1,0.515
4,experimental,reverse,8,176,1,0.6851
