bird_id,group,phase,block,trial,correct,rt
11,control,learn,1,1,1,0.5168
11,control,learn,1,2,1,0.5412
11,control,learn,1,3,1,0.6428
11,control,learn,1,4,0,0.9918
11,control,learn,1,5,1,0.734
11,control,learn,1,6,0,0.8802
11,control,learn,1,7,1,0.4269
11,control,learn,1,8,1,0.7143
11,control,learn,1,9,1,0.6408
11,control,learn,1,10,1,0.6038
11,control,learn,2,11,0,0.7458
11,control,learn,2,12,0,1.1048
11,control,learn,2,13,0,0.7868
11,control,learn,2,14,1,0.7083
11,control,learn,2,15,1,0.564
11,control,learn,2,16,0,0.7021
11,control,learn,2,17,1,0.693
11,control,learn,2,18,0,0.8825
11,control,learn,2,19,1,0.6935
11,control,learn,2,20,0,1.0266
11,control,learn,3,21,1,0.4737
11,control,learn,3,22,1,0.7007
11,control,learn,3,23,0,0.9554
11,control,learn,3,24,0,0.8925
11,control,learn,3,25,1,0.5436
11,control,learn,3,26,1,0.486
11,control,learn,3,27,0,0.9935
11,control,learn,3,28,1,0.6634
11,control,learn,3,29,1,0.5521
11,control,learn,3,30,1,0.5471
11,control,learn,4,31,1,0.4721
11,control,learn,4,32,0,0.9816
11,control,learn,4,33,1,0.6596
11,control,learn,4,34,1,0.7764
11,control,learn,4,35,1,0.6374
11,control,learn,4,36,1,0.5923
11,control,learn,4,37,1,0.757
11,control,learn,4,38,1,0.5052
11,control,learn,4,39,1,0.7676
11,control,learn,4,40,1,0.6432
11,control,learn,5,41,1,0.418
11,control,learn,5,42,1,0.7206
11,control,learn,5,43,1,0.5321
11,control,learn,5,44,1,0.2122
11,control,learn,5,45,1,0.4027
11,control,learn,5,46,1,0.8271
11,control,learn,5,47,1,0.474
11,control,learn,5,48,1,0.7479
11,control,learn,5,49,0,1.0104
11,control,learn,5,50,0,0.903
11,control,learn,6,51,0,0.6594
11,control,learn,6,52,1,0.7346
11,control,learn,6,53,1,0.3855
11,control,learn,6,54,1,0.424
11,control,learn,6,55,1,0.6894
11,control,learn,6,56,0,0.8901
11,control,learn,6,57,1,0.7875
11,control,learn,6,58,0,0.856
11,control,learn,6,59,0,1.0601
11,control,learn,6,60,1,0.601
11,control,learn,7,61,1,0.6514
11,control,learn,7,62,1,0.6246
11,control,learn,7,63,1,0.6329
11,control,learn,7,64,1,0.7941
11,control,learn,7,65,1,0.4411
11,control,learn,7,66,1,0.4298
11,control,learn,7,67,1,0.6377
11,control,learn,7,68,1,0.526
11,control,learn,7,69,1,0.7418
11,control,learn,7,70,1,0.687
11,control,learn,8,71,1,0.6186
11,control,learn,8,72,1,0.6929
11,control,learn,8,73,1,0.7738
11,control,learn,8,74,1,0.5727
11,control,learn,8,75,1,0.6038
11,control,learn,8,76,1,0.5655
11,control,learn,8,77,1,0.6541
11,control,learn,8,78,1,0.5621
11,control,learn,8,79,1,0.5275
11,control,learn,8,80,0,0.7822
11,control,learn,9,81,1,0.4716
11,control,learn,9,82,1,0.5396
11,control,learn,9,83,1,0.5377
11,control,learn,9,84,1,0.5864
11,control,learn,9,85,1,0.4707
11,control,learn,9,86,1,0.6565
11,control,learn,9,87,1,0.4965
11,control,learn,9,88,1,0.7689
11,control,learn,9,89,1,0.4967
11,control,learn,9,90,1,0.5531
11,control,learn,10,91,1,0.6084
11,control,learn,10,92,1,0.6161
11,control,learn,10,93,1,0.6586
11,control,learn,10,94,1,0.4343
11,control,learn,10,95,1,0.6821
11,control,learn,10,96,1,0.3434
11,control,learn,10,97,1,0.705
11,control,learn,10,98,1,0.3115
11,control,learn,10,99,1,0.5917
11,control,learn,10,100,0,1.0972
11,control,reverse,1,101,0,1.1519
11,control,reverse,1,102,0,1.1431
11,control,reverse,1,103,0,1.1306
11,control,reverse,1,104,0,1.1792
11,control,reverse,1,105,0,1.2322
11,control,reverse,1,106,0,1.1585
11,control,reverse,1,107,0,1.1165
11,control,reverse,1,108,0,1.3202
11,control,reverse,1,109,1,0.9559
11,control,reverse,1,110,1,0.6036
11,control,reverse,2,111,1,0.7216
11,control,reverse,2,112,0,1.2959
11,control,reverse,2,113,0,1.3671
11,control,reverse,2,114,0,1.1669
11,control,reverse,2,115,1,0.9739
11,control,reverse,2,116,0,1.2181
11,control,reverse,2,117,0,1.0589
11,control,reverse,2,118,0,1.2944
11,control,reverse,2,119,1,0.9251
11,control,reverse,2,120,0,1.0873
