subject,day,trial,cat,x,y,xt,yt,resp,rt,fb,f_name,acc,n_trials,block,session_type,ns_left_digit,ns_right_digit,ns_left_size,ns_right_size,ns_congruent,ns_cue,ns_correct_side,ns_resp,ns_rt,ns_fb,acc_stroop,acc_stroop_mean,resp_key
4,7,1200,A,36.003170191835196,46.3606983634237,1.8001585095917596,0.7282321469691212,A,849.0790000068955,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1201,A,50.00873650204297,71.36447292346504,2.5004368251021485,1.1209905193183274,A,1159.3137999880128,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1202,B,64.58465483295448,46.37477501108153,3.229232741647724,0.7284532624334664,B,2033.827699982794,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1203,A,48.207371832273786,67.53723661522406,2.410368591613689,1.0608724319707177,A,884.2428000061773,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1204,B,67.80190645425155,44.02838769925381,3.390095322712577,0.6915962967268949,B,673.8295000104699,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1205,B,53.10241445870933,36.837098022134505,2.6551207229354667,0.5786357826295243,A,567.1152999857441,Incorrect,sub_004_day_06_data.csv,0,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1206,B,51.94837884776865,31.505389260991393,2.5974189423884324,0.4948854972540865,B,1319.2943999893032,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1207,A,50.01340251451131,64.07162417154373,2.5006701257255655,1.00643471900444,A,1123.4368000004906,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1208,B,43.975944542832075,20.163094924128096,2.1987972271416036,0.3167211544363724,B,648.5163999896031,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1209,A,60.39354315636653,72.90290845245967,3.019677157818327,1.1451562080978828,B,1745.2176000224426,Incorrect,sub_004_day_06_data.csv,0,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1210,B,81.15062544069622,57.19279499038944,4.057531272034811,0.8983823229003728,B,815.009399986593,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1211,B,54.79991036512307,44.468221118557906,2.7399955182561535,0.6985051839213401,B,540.1844999869354,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1212,A,43.61779207642224,68.37901737782546,2.180889603821112,1.0740950932693265,A,577.9914000013378,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1213,B,83.74140158317522,57.52169484634005,4.187070079158761,0.9035486697564789,B,767.5567000114825,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1214,B,34.984781791088025,24.30515391224958,1.7492390895544014,0.3817844648754624,B,836.8124999979045,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1215,A,45.79544976364195,76.30696244630728,2.2897724881820976,1.198626963195356,A,778.1688999966718,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1216,A,36.59741762854328,66.50254858461136,1.829870881427164,1.0446195903920668,A,862.1485999901779,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1217,A,20.517728347455915,35.34842050973513,1.0258864173727955,0.5552516909469334,B,498.88200001441874,Incorrect,sub_004_day_06_data.csv,0,300,48.0,Training at home,,,,,,,,,,,,,
4,7,1218,B,52.01727739197711,38.40366903397235,2.6008638695988555,0.6032434225401069,B,647.8860999923199,Correct,sub_004_day_06_data.csv,1,300,48.0,Training at home,,,,,,,,,,,,,
